Domare,Date,Matcher
Fredrik Billemark,2025-03-29,1
Viktor Bringstam,2025-03-29,1
Harri Tjäder,2025-03-30,1
Patrik Solérius,2025-03-30,1
Daniel Hultberg,2025-03-30,1
Edo Sabanovic,2025-03-30,1
Ida Farken Ericsson,2025-03-30,1
Simon Ronner,2025-03-30,1
Rickard Wissman,2025-03-30,1
Joshua Bronedahl,2025-03-31,1
Hajrudin Begic,2025-04-02,1
Adnan Tongur,2025-04-02,1
Adnan Tongur,2025-04-12,1
Adnan Tongur,2025-04-13,1
David Geiser Mellkvist,2025-04-02,1
Peter Novakovic,2025-04-02,1
Tage Sandquist,2025-04-02,1
Måns Eliason,2025-04-02,1
Robin Boqvist,2025-04-05,1
Mustafa Kalajdzisalihovic,2025-04-05,1
Mustafa Kalajdzisalihovic,2025-04-12,1
Filip Karlsson,2025-04-05,1
Filip Karlsson,2025-04-11,1
Filip Karlsson,2025-04-12,1
Filip Karlsson,2025-04-13,1
Johan Oxenmyr,2025-04-05,1
Johan Oxenmyr,2025-04-11,1
Johan Oxenmyr,2025-04-12,1
Johan Oxenmyr,2025-04-13,1
Santiago Bedoya,2025-04-05,1
Santiago Bedoya,2025-04-06,1
Teodor Lundgren,2025-04-05,1
Teodor Lundgren,2025-04-06,1
Cevin Ivarsson,2025-04-05,3
Pelle Verhulst,2025-04-05,3
Emil Ahlström,2025-04-05,2
Isac Lindell-Green,2025-04-05,2
Fredrik Billemark,2025-04-05,1
Viktor Bringstam,2025-04-05,1
Emmy Birgersson,2025-04-05,1
Moa Ljungqvist,2025-04-05,1
Kalle Borgen,2025-04-05,1
Marcus Johansson,2025-04-05,1
Marcus Johansson,2025-04-13,1
Edvin Lindelöf,2025-04-05,1
Edvin Lindelöf,2025-04-06,1
Petter Lundgren,2025-04-05,1
Petter Lundgren,2025-04-06,1
Emilia Risberg,2025-04-05,1
Emilia Risberg,2025-04-06,1
Rebecka Risberg,2025-04-05,1
Rebecka Risberg,2025-04-06,1
Gustav Johansson,2025-04-05,1
Gustav Johansson,2025-04-06,1
Robin Rosendal,2025-04-05,1
Robin Rosendal,2025-04-06,1
Adnan Mehmedagic,2025-04-06,1
Adnan Mehmedagic,2025-04-14,1
Alexander Warberg,2025-04-06,1
Thomas Johansson,2025-04-06,2
Jakob Lundberg,2025-04-06,2
Johan Hällström,2025-04-06,1
Jonas Nordqvist,2025-04-06,1
Henry Frydensbjerg,2025-04-06,1
Andreas Holm,2025-04-06,1
Jesper Rygert,2025-04-06,1
Andreas Thorsell,2025-04-06,1
Claus Pettersson,2025-04-06,1
Mårten Högblom,2025-04-06,1
Tony Olsson,2025-04-06,1
Marcus Larsson,2025-04-06,1
Oscar Skogsberg,2025-04-06,1
Arwid Hedlund,2025-04-08,1
Oliwer Nyrén,2025-04-08,1
Henrik Hultin-Öberg,2025-04-09,1
Shari Tingman,2025-04-09,1
Simon Broman,2025-04-10,1
Martin Matti,2025-04-10,1
Jan-Ove Fredgren,2025-04-10,1
David Dornlöv,2025-04-11,1
Hussein Ibrahim,2025-04-11,1
Malou Hallström,2025-04-11,1
Malou Hallström,2025-04-12,1
Therese Spjut,2025-04-11,1
Therese Spjut,2025-04-12,1
Bujar Kuroshi,2025-04-11,1
Bujar Kuroshi,2025-04-12,1
Bujar Kuroshi,2025-04-13,1
Elmar Delimehic,2025-04-11,1
Elmar Delimehic,2025-04-12,1
Elmar Delimehic,2025-04-13,1
Adam Nikolausson,2025-04-11,1
Adam Nikolausson,2025-04-12,1
Andreas Rundqvist,2025-04-11,1
Andreas Rundqvist,2025-04-12,2
Filip Lundqvist,2025-04-11,1
Zakarias Andersson,2025-04-11,1
Robert Holmstedt,2025-04-11,2
Robert Holmstedt,2025-04-13,1
Sune Broms,2025-04-11,2
Sune Broms,2025-04-13,1
Tindra Savinainen,2025-04-12,3
Christian Lovén,2025-04-12,3
Emrik Dahlman,2025-04-12,1
Sebastian Kullander,2025-04-12,1
Mattias Tokic,2025-04-12,1
Mattias Tokic,2025-04-13,2
Oscar Tjärnström,2025-04-12,2
Oscar Tjärnström,2025-04-13,2
Hannes Berggren,2025-04-12,1
Hannes Berggren,2025-04-13,1
Emil Lindén,2025-04-12,1
Emil Lindén,2025-04-13,1
Jonathan Johansson,2025-04-12,2
Jonathan Johansson,2025-04-13,1
Alex Holmberg,2025-04-12,1
Melvin Harlin,2025-04-12,1
Wille Svensson,2025-04-12,2
Per Bratt,2025-04-12,2
Stefan Karlsson,2025-04-12,1
Stefan Karlsson,2025-04-13,1
Anders A Nilsson,2025-04-12,1
Engla Spjut,2025-04-12,1
Wilma Spjut,2025-04-12,1
Albin Aliu,2025-04-12,3
Malte Carlsson,2025-04-12,3
Oskar Ekelund,2025-04-12,1
Oskar Ekelund,2025-04-13,1
Zoe Lindmark,2025-04-12,1
Zoe Lindmark,2025-04-13,1
Adam Lindrud,2025-04-12,2
Anton Alderhammar,2025-04-12,2
Glenn Boström,2025-04-12,1
Håkan Söderman,2025-04-12,1
Oskar Lööke,2025-04-12,1
Isak Mörnstål,2025-04-12,1
Torbjörn Zahner,2025-04-13,1
Jörgen Andersson,2025-04-13,1
Kevin Cardell,2025-04-13,1
Joakim Palmér,2025-04-13,1
Jonathan Jansson,2025-04-13,1
Fredrik Tell,2025-04-13,1
Kalle Alenius,2025-04-13,1
Martin Jonsson,2025-04-13,1
Joakim Mattsson,2025-04-13,1
Hampus Abrahamsson,2025-04-13,1
Linus Backlund,2025-04-13,1
Tommy Runhammar,2025-04-13,1
Senad Olevic,2025-04-14,1
Daniel Böcker,2025-04-15,1
Andreas Lybacken,2025-04-15,1
Daniel Hultberg,2025-04-16,1
Daniel Hultberg,2025-04-26,1
Edo Sabanovic,2025-04-16,1
Edo Sabanovic,2025-04-26,1
Thomas Andersson,2025-04-17,1
Rickard Wissman,2025-04-17,1
Ola Nilsson,2025-04-17,1
Ola Nilsson,2025-04-23,1
Mattias Sjöstedt,2025-04-17,1
Mattias Sjöstedt,2025-04-23,1
Daniel Bäckner,2025-04-18,1
Jonatan Svahn,2025-04-18,1
Tobias Anderberg,2025-04-19,1
Tobias Anderberg,2025-04-21,1
Jacob Johansson,2025-04-19,1
Jacob Johansson,2025-04-21,1
Tim Green,2025-04-19,1
Viktor Snöborgs,2025-04-19,1
Alvin Erikhans,2025-04-19,1
Alvin Erikhans,2025-04-20,1
Olle Gahnshag,2025-04-19,1
Olle Gahnshag,2025-04-20,1
Hannes Berggren,2025-04-19,1
Linus Häggblom,2025-04-19,1
Fredrik Billemark,2025-04-19,1
Fredrik Billemark,2025-04-20,1
Viktor Bringstam,2025-04-19,1
Viktor Bringstam,2025-04-20,1
Noel Hildensjö,2025-04-19,1
Tim Nissinen Eriksson,2025-04-19,1
Filip Lövenklint,2025-04-20,1
Filip Lövenklint,2025-04-21,1
Theodore Idevall,2025-04-20,1
Theodore Idevall,2025-04-21,1
August Ericsson,2025-04-20,1
Moltas Gunnarsson,2025-04-20,1
Hampus Viking,2025-04-20,1
Rasmus Widén,2025-04-20,1
Sebastian Asplund-Larsson,2025-04-20,1
Sebastian Asplund-Larsson,2025-04-21,1
Gabriel Nääs,2025-04-20,1
Gabriel Nääs,2025-04-21,1
Filip Karlsson,2025-04-21,1
Johan Oxenmyr,2025-04-21,1
Linda Lindskog,2025-04-21,1
Sandra Lindskog,2025-04-21,1
Astrid Björk,2025-04-25,1
Alexander T Forsberg,2025-04-25,1
Adnan Tongur,2025-04-26,2
Sebastian Ågren,2025-04-26,1
Goran Kuduzovic,2025-04-26,1
Jonas Söderberg,2025-04-27,1
Benjamin Olsen,2025-04-27,1
Alice Engström,2025-04-27,1
Linnea Olofsson,2025-04-27,1
Robin Boqvist,2025-04-27,1
Robin Boqvist,2025-04-29,1
Mats Sällberg,2025-04-27,1
Senad Olevic,2025-04-28,1
Thomas Johansson,2025-04-28,1
Thomas Johansson,2025-04-29,1
Andreas Thorsell,2025-05-09,1
Claus Pettersson,2025-05-09,1
Jonas Nordqvist,2025-05-09,1
Jonas Nordqvist,2025-09-13,1
Jan Tuominen,2025-05-09,1
Jan Tuominen,2025-05-10,1
Erik Andersson,2025-05-09,2
Felix Pettersson,2025-05-09,2
Pierre Johan Hällström,2025-05-09,2
Pierre Johan Hällström,2025-05-10,1
Gabriel Wall,2025-05-09,2
Tima Shtutman,2025-05-10,1
Elias Westerlund,2025-05-10,1
Anton Ceder,2025-05-10,1
Andreas Pettersson,2025-05-10,2
Christoffer Stenlund,2025-05-10,2
Tony Nyberg,2025-05-10,1
Tony Nyberg,2025-09-13,1
Bo Pettersson Loklint,2025-05-10,2
Handrin Thunqvist,2025-05-10,1
Handrin Thunqvist,2025-10-12,1
Thomas Tanskanen,2025-05-10,1
Melker Kron,2025-05-10,1
Melker Kron,2025-10-03,1
Melker Kron,2025-10-10,1
Melker Kron,2025-10-11,1
Melker Kron,2025-10-12,1
Viktoria Wallström,2025-05-10,1
Viktoria Wallström,2025-10-19,1
Jonas Söderberg,2025-05-11,1
Jonas Söderberg,2025-05-25,1
Jonas Söderberg,2025-08-30,1
Jonas Söderberg,2025-09-13,1
Jonas Söderberg,2025-09-14,1
Jonas Söderberg,2025-09-27,1
Jonas Söderberg,2025-10-24,1
Jonas Söderberg,2025-10-25,1
Axel Sagdahl,2025-05-11,1
Axel Sagdahl,2025-05-25,1
Axel Sagdahl,2025-08-30,1
Axel Sagdahl,2025-09-07,1
Axel Sagdahl,2025-09-13,1
Jasmin Dzanic,2025-05-11,1
Jasmin Dzanic,2025-08-30,2
Jasmin Dzanic,2025-09-06,1
Jasmin Dzanic,2025-10-04,2
Jasmin Dzanic,2025-10-05,1
Jasmin Dzanic,2025-10-12,1
Jasmin Dzanic,2025-10-18,2
Jasmin Dzanic,2025-10-19,2
Jasmin Dzanic,2025-10-25,1
Jasmin Dzanic,2025-10-26,1
Thomas Johansson,2025-05-11,1
Thomas Johansson,2025-09-10,1
Thomas Johansson,2025-09-14,1
Thomas Johansson,2025-09-21,1
Thomas Johansson,2025-09-23,1
Thomas Johansson,2025-09-26,1
Thomas Johansson,2025-09-27,1
Thomas Johansson,2025-09-28,1
Thomas Johansson,2025-10-03,1
Thomas Johansson,2025-10-04,2
Thomas Johansson,2025-10-05,2
Thomas Johansson,2025-10-17,1
Thomas Johansson,2025-10-18,1
Thomas Johansson,2025-10-19,2
Thomas Johansson,2025-10-24,1
Thomas Johansson,2025-10-25,2
Thomas Johansson,2025-10-26,2
Måns Eliason,2025-05-15,1
Måns Eliason,2025-05-22,1
Måns Eliason,2025-06-02,1
Alice Engström,2025-05-15,1
Adnan Tongur,2025-05-15,1
Adnan Tongur,2025-06-26,1
Adnan Tongur,2025-08-09,1
Adnan Tongur,2025-08-14,1
Adnan Tongur,2025-08-16,1
Adnan Tongur,2025-08-20,1
Adnan Tongur,2025-08-27,1
Adnan Tongur,2025-08-30,1
Adnan Tongur,2025-09-04,1
Adnan Tongur,2025-09-06,2
Adnan Tongur,2025-09-07,1
Adnan Tongur,2025-09-16,1
Adnan Tongur,2025-09-17,1
Adnan Tongur,2025-09-19,1
Adnan Tongur,2025-09-21,1
Adnan Tongur,2025-09-23,1
Adnan Tongur,2025-09-28,1
Adnan Tongur,2025-09-30,1
Adnan Tongur,2025-10-03,1
Adnan Tongur,2025-10-04,3
Adnan Tongur,2025-10-05,2
Adnan Tongur,2025-10-07,2
Adnan Tongur,2025-10-10,1
Adnan Tongur,2025-10-11,3
Adnan Tongur,2025-10-12,1
Adnan Tongur,2025-10-17,1
Adnan Tongur,2025-10-18,2
Adnan Tongur,2025-10-19,1
Adnan Tongur,2025-10-22,1
Adnan Tongur,2025-10-24,1
Adnan Tongur,2025-10-25,2
Adnan Tongur,2025-10-26,2
Mohammad Mahmud,2025-05-15,1
Mohammad Mahmud,2025-09-29,2
Mohammad Mahmud,2025-10-03,1
Mohammad Mahmud,2025-10-04,3
Mohammad Mahmud,2025-10-05,3
Mohammad Mahmud,2025-10-07,1
Mohammad Mahmud,2025-10-10,1
Mohammad Mahmud,2025-10-11,1
Mohammad Mahmud,2025-10-17,1
Mohammad Mahmud,2025-10-18,2
Mohammad Mahmud,2025-10-19,2
Mohammad Mahmud,2025-10-25,1
Mohammad Mahmud,2025-10-26,1
Alexander T Forsberg,2025-05-20,1
Alexander T Forsberg,2025-05-24,3
Alexander T Forsberg,2025-06-26,1
Alexander T Forsberg,2025-08-09,1
Alexander T Forsberg,2025-08-10,1
Alexander T Forsberg,2025-08-23,2
Alexander T Forsberg,2025-09-20,1
Alexander T Forsberg,2025-10-03,1
Alexander T Forsberg,2025-10-04,1
Alexander T Forsberg,2025-10-05,3
Alexander T Forsberg,2025-10-12,1
Alexander T Forsberg,2025-10-14,1
Alexander T Forsberg,2025-10-18,3
Alexander T Forsberg,2025-10-19,3
Alexander T Forsberg,2025-10-20,1
Ian S Blomqvist,2025-05-20,1
Senad Olevic,2025-05-21,1
Senad Olevic,2025-08-09,1
Senad Olevic,2025-08-16,1
Senad Olevic,2025-08-30,2
Senad Olevic,2025-09-01,1
Senad Olevic,2025-09-10,1
Senad Olevic,2025-09-11,1
Senad Olevic,2025-09-12,1
Senad Olevic,2025-09-14,1
Senad Olevic,2025-09-16,1
Senad Olevic,2025-09-28,1
Senad Olevic,2025-10-04,1
Senad Olevic,2025-10-05,2
Senad Olevic,2025-10-11,3
Senad Olevic,2025-10-12,1
Senad Olevic,2025-10-15,1
Senad Olevic,2025-10-18,2
Senad Olevic,2025-10-19,2
Senad Olevic,2025-10-25,2
Senad Olevic,2025-10-26,2
Mustafa Kalajdzisalihovic,2025-05-21,1
Mustafa Kalajdzisalihovic,2025-09-15,1
Mustafa Kalajdzisalihovic,2025-09-19,1
Mustafa Kalajdzisalihovic,2025-09-20,1
Mustafa Kalajdzisalihovic,2025-09-27,1
Mustafa Kalajdzisalihovic,2025-09-28,1
Mustafa Kalajdzisalihovic,2025-09-30,1
Mustafa Kalajdzisalihovic,2025-10-03,1
Mustafa Kalajdzisalihovic,2025-10-04,3
Mustafa Kalajdzisalihovic,2025-10-05,4
Mustafa Kalajdzisalihovic,2025-10-06,1
Mustafa Kalajdzisalihovic,2025-10-11,4
Mustafa Kalajdzisalihovic,2025-10-12,2
Mustafa Kalajdzisalihovic,2025-10-14,1
Mustafa Kalajdzisalihovic,2025-10-16,1
Mustafa Kalajdzisalihovic,2025-10-17,1
Mustafa Kalajdzisalihovic,2025-10-18,2
Mustafa Kalajdzisalihovic,2025-10-25,1
Mustafa Kalajdzisalihovic,2025-10-26,1
Alexander Miriandis,2025-05-22,1
Alexander Miriandis,2025-06-02,1
Alexander Miriandis,2025-09-20,4
Alexander Miriandis,2025-10-11,3
Alexander Miriandis,2025-10-12,2
Alfred Jorpes,2025-05-23,1
Alfred Jorpes,2025-10-11,2
Alfred Jorpes,2025-10-12,2
Alfred Jorpes,2025-10-19,4
Konrad Jorpes,2025-05-23,1
Tommy Runhammar,2025-05-24,3
Tommy Runhammar,2025-08-08,1
Tommy Runhammar,2025-08-09,1
Tommy Runhammar,2025-08-15,2
Tommy Runhammar,2025-08-16,1
Tommy Runhammar,2025-08-17,1
Tommy Runhammar,2025-08-18,1
Tommy Runhammar,2025-08-23,1
Tommy Runhammar,2025-08-24,1
Tommy Runhammar,2025-09-06,1
Tommy Runhammar,2025-09-10,1
Tommy Runhammar,2025-09-17,1
Tommy Runhammar,2025-09-20,1
Tommy Runhammar,2025-09-30,1
Tommy Runhammar,2025-10-01,1
Tommy Runhammar,2025-10-03,1
Tommy Runhammar,2025-10-04,2
Tommy Runhammar,2025-10-05,2
Tommy Runhammar,2025-10-07,1
Tommy Runhammar,2025-10-10,1
Tommy Runhammar,2025-10-11,1
Tommy Runhammar,2025-10-12,2
Tommy Runhammar,2025-10-17,2
Tommy Runhammar,2025-10-18,1
Tommy Runhammar,2025-10-19,2
Tommy Runhammar,2025-10-21,1
Tommy Runhammar,2025-10-23,1
Tommy Runhammar,2025-10-24,1
Tommy Runhammar,2025-10-25,2
Tommy Runhammar,2025-10-28,1
Felix Bark Peterson,2025-06-04,1
Felix Bark Peterson,2025-08-16,1
Felix Bark Peterson,2025-08-24,1
Felix Bark Peterson,2025-09-03,1
Felix Bark Peterson,2025-09-06,1
Felix Bark Peterson,2025-09-27,3
Felix Bark Peterson,2025-09-28,2
Felix Bark Peterson,2025-10-03,1
Felix Bark Peterson,2025-10-04,3
Felix Bark Peterson,2025-10-05,1
Felix Bark Peterson,2025-10-10,1
Felix Bark Peterson,2025-10-11,1
Felix Bark Peterson,2025-10-12,2
Felix Bark Peterson,2025-10-17,1
Felix Bark Peterson,2025-10-18,2
Felix Bark Peterson,2025-10-19,1
Felix Bark Peterson,2025-10-23,1
Felix Bark Peterson,2025-10-24,1
Felix Bark Peterson,2025-10-25,2
Tobias Anderberg,2025-06-15,1
Tobias Anderberg,2025-08-13,1
Tobias Anderberg,2025-08-20,1
Tobias Anderberg,2025-08-30,1
Tobias Anderberg,2025-09-13,1
Tobias Anderberg,2025-09-20,1
Tobias Anderberg,2025-09-24,1
Tobias Anderberg,2025-10-05,1
Jacob Johansson,2025-06-15,1
Jacob Johansson,2025-08-13,1
Jacob Johansson,2025-08-20,1
Jacob Johansson,2025-08-23,1
Jacob Johansson,2025-09-13,1
Jacob Johansson,2025-09-24,1
Jacob Johansson,2025-10-05,1
Andreas Lybacken,2025-08-03,1
Andreas Lybacken,2025-08-15,1
Andreas Lybacken,2025-08-22,1
Andreas Lybacken,2025-10-11,1
Andreas Lybacken,2025-10-12,1
Andreas Lybacken,2025-10-25,1
Måns Löfgren,2025-08-03,1
Måns Löfgren,2025-09-03,1
Linus Backlund,2025-08-08,1
Linus Backlund,2025-08-17,1
Linus Backlund,2025-08-18,1
Linus Backlund,2025-08-23,1
Linus Backlund,2025-08-24,1
Linus Backlund,2025-09-07,1
Linus Backlund,2025-09-26,1
Linus Backlund,2025-09-27,1
Linus Backlund,2025-09-28,1
Linus Backlund,2025-10-01,1
Linus Backlund,2025-10-04,2
Linus Backlund,2025-10-05,1
Linus Backlund,2025-10-07,1
Linus Backlund,2025-10-10,1
Linus Backlund,2025-10-11,1
Linus Backlund,2025-10-12,1
Linus Backlund,2025-10-17,2
Linus Backlund,2025-10-18,1
Linus Backlund,2025-10-19,2
Linus Backlund,2025-10-21,1
Linus Backlund,2025-10-24,1
Linus Backlund,2025-10-25,2
Linus Backlund,2025-10-28,1
Gabriel Adolfsson,2025-08-09,1
Gabriel Adolfsson,2025-08-23,1
Gabriel Adolfsson,2025-08-29,1
Gabriel Adolfsson,2025-08-31,1
Gabriel Adolfsson,2025-10-04,1
Gabriel Adolfsson,2025-10-25,1
Christian Jensen,2025-08-09,1
Christian Jensen,2025-08-24,1
Christian Jensen,2025-08-31,1
Christian Jensen,2025-09-20,1
Christian Jensen,2025-09-23,1
Christian Jensen,2025-09-30,1
Christian Jensen,2025-10-12,1
Christian Jensen,2025-10-25,1
Hussein Ibrahim,2025-08-09,1
Hussein Ibrahim,2025-08-10,1
Hussein Ibrahim,2025-08-17,1
Erik Hindemith,2025-08-09,1
Erik Hindemith,2025-08-29,1
Erik Hindemith,2025-09-28,1
Isak Mörnstål,2025-08-09,1
Isak Mörnstål,2025-10-11,1
Isak Mörnstål,2025-10-21,1
Filip Karlsson,2025-08-09,1
Martin Matti,2025-08-10,1
Martin Matti,2025-10-15,1
Hampus Räffling,2025-08-10,1
Hampus Räffling,2025-08-23,1
Hampus Räffling,2025-09-27,1
Hampus Räffling,2025-09-28,1
Hampus Räffling,2025-10-03,1
Hampus Räffling,2025-10-10,1
Hampus Räffling,2025-10-11,2
Hampus Räffling,2025-10-12,1
Hampus Räffling,2025-10-14,1
Hampus Räffling,2025-10-18,2
Hampus Räffling,2025-10-19,3
Hampus Räffling,2025-10-24,1
Hampus Räffling,2025-10-25,1
Hampus Räffling,2025-10-26,2
Oscar Skogsberg,2025-08-13,1
Oscar Skogsberg,2025-08-23,1
Oscar Skogsberg,2025-09-13,2
Oscar Skogsberg,2025-09-27,1
Oscar Skogsberg,2025-10-04,1
Petter Enlund,2025-08-13,1
Petter Enlund,2025-09-20,1
Petter Enlund,2025-09-21,1
Petter Enlund,2025-09-24,1
Petter Enlund,2025-10-05,1
Petter Enlund,2025-10-12,1
Christian Ragnevi,2025-08-14,1
Christian Ragnevi,2025-09-04,1
Christian Ragnevi,2025-09-11,1
Christian Ragnevi,2025-09-12,1
Christian Ragnevi,2025-09-16,1
Christian Ragnevi,2025-09-19,1
Christian Ragnevi,2025-09-23,1
Christian Ragnevi,2025-09-28,1
Christian Ragnevi,2025-10-04,1
Christian Ragnevi,2025-10-26,1
Robin Boqvist,2025-08-14,1
Robin Boqvist,2025-08-23,1
Robin Boqvist,2025-08-27,1
Robin Boqvist,2025-08-29,1
Robin Boqvist,2025-08-30,1
Robin Boqvist,2025-09-03,1
Robin Boqvist,2025-09-10,1
Robin Boqvist,2025-09-13,1
Robin Boqvist,2025-09-17,1
Robin Boqvist,2025-09-19,1
Robin Boqvist,2025-09-21,1
Robin Boqvist,2025-09-23,1
Robin Boqvist,2025-09-27,1
Robin Boqvist,2025-09-28,1
Robin Boqvist,2025-10-12,1
Robin Boqvist,2025-10-24,1
Hajrudin Begic,2025-08-14,1
Hajrudin Begic,2025-08-16,1
Hajrudin Begic,2025-08-17,1
Hajrudin Begic,2025-08-20,1
Hajrudin Begic,2025-08-30,1
Hajrudin Begic,2025-09-04,1
Hajrudin Begic,2025-09-06,1
Hajrudin Begic,2025-09-16,1
Hajrudin Begic,2025-09-19,1
Hajrudin Begic,2025-09-21,1
Hajrudin Begic,2025-09-30,1
Hajrudin Begic,2025-10-03,1
Hajrudin Begic,2025-10-12,1
Hajrudin Begic,2025-10-17,1
Hajrudin Begic,2025-10-18,2
Hajrudin Begic,2025-10-19,1
Hajrudin Begic,2025-10-22,1
Hajrudin Begic,2025-10-24,1
Hajrudin Begic,2025-10-25,2
Joakim Mattsson,2025-08-15,1
Joakim Mattsson,2025-09-11,1
Joakim Mattsson,2025-09-20,1
Joakim Mattsson,2025-09-25,1
Joakim Mattsson,2025-10-03,1
Joakim Mattsson,2025-10-26,1
Yao-Zu Galby,2025-08-15,2
Yao-Zu Galby,2025-08-17,1
Yao-Zu Galby,2025-08-21,1
Yao-Zu Galby,2025-08-26,1
Yao-Zu Galby,2025-09-06,1
Yao-Zu Galby,2025-09-14,1
Yao-Zu Galby,2025-09-22,1
Yao-Zu Galby,2025-10-05,2
Yao-Zu Galby,2025-10-11,2
Yao-Zu Galby,2025-10-19,1
Yao-Zu Galby,2025-10-25,1
Pedram Koublani,2025-08-15,1
Pedram Koublani,2025-08-26,1
Pedram Koublani,2025-09-20,1
Pedram Koublani,2025-09-21,1
Pedram Koublani,2025-10-04,1
Pedram Koublani,2025-10-26,1
Henrik Sjöberg,2025-08-15,1
Anders Lindqvist,2025-08-16,1
Eino Kozan,2025-08-16,1
Eino Kozan,2025-09-21,1
Eino Kozan,2025-09-27,1
Eino Kozan,2025-09-28,1
Eino Kozan,2025-10-24,1
Eino Kozan,2025-10-28,1
Per Sundvall,2025-08-16,1
Per Sundvall,2025-09-02,1
Per Sundvall,2025-09-10,1
Per Sundvall,2025-09-11,1
Per Sundvall,2025-09-14,1
Per Sundvall,2025-10-03,1
Per Sundvall,2025-10-05,2
Per Sundvall,2025-10-17,2
Per Sundvall,2025-10-18,1
Per Sundvall,2025-10-19,1
Per Sundvall,2025-10-21,1
Per Sundvall,2025-10-24,1
Per Sundvall,2025-10-25,3
Per Sundvall,2025-10-26,1
Hampus Abrahamsson,2025-08-17,1
Hampus Abrahamsson,2025-09-03,1
Hampus Abrahamsson,2025-10-24,1
Benjamin Olsen,2025-08-17,1
Benjamin Olsen,2025-09-03,1
Benjamin Olsen,2025-09-04,1
Benjamin Olsen,2025-09-14,1
Benjamin Olsen,2025-09-17,1
Benjamin Olsen,2025-09-28,1
Christoffer Söderström,2025-08-17,1
Christoffer Söderström,2025-09-21,1
Christoffer Söderström,2025-10-12,1
Marcus Yngvesson,2025-08-17,1
Marcus Yngvesson,2025-10-10,1
Marcus Yngvesson,2025-10-11,1
Marcus Yngvesson,2025-10-14,1
Marcus Yngvesson,2025-10-19,1
Marcus Yngvesson,2025-10-22,1
Marcus Yngvesson,2025-10-24,1
Måns Bartilson,2025-08-17,1
Måns Bartilson,2025-08-27,1
Måns Bartilson,2025-10-01,1
Måns Bartilson,2025-10-04,1
Måns Bartilson,2025-10-05,3
Måns Bartilson,2025-10-12,1
Måns Bartilson,2025-10-18,3
Måns Bartilson,2025-10-26,2
Alexander Pavlovic,2025-08-17,1
Alexander Pavlovic,2025-08-27,1
Alexander Pavlovic,2025-08-29,1
Alexander Pavlovic,2025-09-02,1
Alexander Pavlovic,2025-09-03,1
Alexander Pavlovic,2025-09-07,1
Alexander Pavlovic,2025-09-09,1
Alexander Pavlovic,2025-09-10,1
Alexander Pavlovic,2025-09-16,1
Alexander Pavlovic,2025-09-23,1
Alexander Pavlovic,2025-09-26,1
Alexander Pavlovic,2025-09-27,2
Alexander Pavlovic,2025-09-28,1
Alexander Pavlovic,2025-09-30,1
Alexander Pavlovic,2025-10-01,1
Alexander Pavlovic,2025-10-03,1
Alexander Pavlovic,2025-10-04,1
Alexander Pavlovic,2025-10-05,1
Alexander Pavlovic,2025-10-07,2
Alexander Pavlovic,2025-10-10,1
Alexander Pavlovic,2025-10-11,1
Alexander Pavlovic,2025-10-19,2
Alexander Pavlovic,2025-10-24,1
Alexander Pavlovic,2025-10-25,1
Alexander Pavlovic,2025-10-26,2
David Dornlöv,2025-08-17,1
David Dornlöv,2025-10-25,1
Thomas Andersson,2025-08-19,1
Thomas Andersson,2025-08-31,1
Thomas Andersson,2025-09-23,1
Thomas Andersson,2025-09-26,1
Thomas Andersson,2025-09-27,1
Thomas Andersson,2025-10-01,1
Thomas Andersson,2025-10-02,1
Thomas Andersson,2025-10-03,1
Thomas Andersson,2025-10-04,2
Thomas Andersson,2025-10-05,2
Thomas Andersson,2025-10-10,1
Thomas Andersson,2025-10-12,2
Thomas Andersson,2025-10-17,1
Thomas Andersson,2025-10-26,1
Jonny Gaardén,2025-08-19,1
Jonny Gaardén,2025-08-29,1
Jonny Gaardén,2025-08-31,1
Jonny Gaardén,2025-09-23,1
Jonny Gaardén,2025-09-26,1
Jonny Gaardén,2025-09-27,1
Jonny Gaardén,2025-09-28,1
Jonny Gaardén,2025-10-01,1
Jonny Gaardén,2025-10-02,1
Jonny Gaardén,2025-10-03,1
Jonny Gaardén,2025-10-04,2
Jonny Gaardén,2025-10-05,2
Jonny Gaardén,2025-10-10,1
Jonny Gaardén,2025-10-12,2
Jonny Gaardén,2025-10-17,1
Jonny Gaardén,2025-10-18,2
Jonny Gaardén,2025-10-24,1
Jonny Gaardén,2025-10-25,1
Jonny Gaardén,2025-10-26,1
Christian Svärdström,2025-08-19,1
Christian Svärdström,2025-08-26,1
Christian Svärdström,2025-09-11,1
Christian Svärdström,2025-09-16,1
Christian Svärdström,2025-09-26,1
Christian Svärdström,2025-09-27,2
Christian Svärdström,2025-09-28,1
Christian Svärdström,2025-10-01,1
Christian Svärdström,2025-10-03,1
Christian Svärdström,2025-10-04,1
Christian Svärdström,2025-10-05,1
Christian Svärdström,2025-10-10,1
Christian Svärdström,2025-10-11,2
Christian Svärdström,2025-10-12,2
Christian Svärdström,2025-10-17,1
Christian Svärdström,2025-10-18,1
Christian Svärdström,2025-10-19,1
Christian Svärdström,2025-10-23,1
Christian Svärdström,2025-10-26,2
Marcus Orrhult,2025-08-19,1
Marcus Orrhult,2025-08-26,1
Marcus Orrhult,2025-09-11,1
Marcus Orrhult,2025-09-16,1
Marcus Orrhult,2025-09-20,1
