Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2024-10-06,13:30,Pantamera Pojk Mörkröd B Höst,IBK Kungälv Herrjuniorer Svart,IBK Göteborg U16,Mimershus A-hallen,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/38248/match/1530729
2024-10-06,15:30,Pantamera Pojk Mörkröd B Höst,Landvetter IBK H Utveckling Vit,FBC Vinga HJ 1,Pinntorps Idrottshall,Selma Hadziselimovic,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/38248/match/1530730
2024-10-06,18:30,Pantamera Pojk Mörkröd B Höst,Floda IBK HJ Vit,IK Zenith HJ,Nova Floda Sportcenter A-hall,Sebastian Ågren,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/38248/match/1530728
2024-10-06,15:05,Pantamera Pojkar Röd A Höst,IBK Kungälv P09,FBC Partille P09 Röd,Munkegärdehallen,Alexander Rydqvist,Alexander T Forsberg,https://stats.innebandy.se/sasong/43/serie/38229/match/1530819
2024-10-06,09:10,Pantamera Pojkar Röd B Höst,Landvetter IBK P10 Svart,Lindome IBK U15 Lila,Pinntorps Idrottshall,Mustafa Er,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/38230/match/1530789
2024-10-06,12:50,Pantamera Pojkar Röd B Höst,Pixbo IBF P09/10,IBF Backadalen / IBF Älvstranden P08/09,Wallenstam Arena B,Jesper Odeholm,,https://stats.innebandy.se/sasong/43/serie/38230/match/1530790
2024-10-06,11:00,Pantamera Pojkar Röd C Höst,FBC Vinga P10 Blå,IBF Backadalen P10,Hall Of Flame,Alexander Warberg,Gökhan Atay,https://stats.innebandy.se/sasong/43/serie/38231/match/1529920
2024-10-06,17:00,Pantamera Pojkar Röd C Höst,Frölunda IBK P08/09,Lindås IBK P09,Skyttesskolan,Joel Rudanko,Johan Ronge,https://stats.innebandy.se/sasong/43/serie/38231/match/1529918
2024-10-06,12:40,Pantamera Pojkar Röd D Höst,Landvetter IBK P10 Vit,Ale IBF P09 Blå,Pinntorps Idrottshall,Senad Olevic,Selma Hadziselimovic,https://stats.innebandy.se/sasong/43/serie/38232/match/1529967
2024-10-06,13:00,Pantamera Pojkar Röd D Höst,Lindome IBK PU15 Vit,FBC Partille P09 Blå,Almåshallen A,Måns Eliason,Alexander Pettersson,https://stats.innebandy.se/sasong/43/serie/38232/match/1529966
2024-10-06,13:30,Pantamera Pojkar Röd D Höst,FBC Lerum Utveckling P10 Svart,IBK Göteborg P09/10 Svart,Rydsbergshallen,Emir Rajabi,Yao-Zu Galby,https://stats.innebandy.se/sasong/43/serie/38232/match/1529964
2024-10-06,09:30,Pantamera Pojkar Röd E Höst,Ale IBF P09 Vit,Surte IS IBK P10/11,Ale Kulturrum,Sebastian Öijen,Adem Can,https://stats.innebandy.se/sasong/43/serie/38233/match/1530011
2024-10-06,10:10,Pantamera Pojkar Röd E Höst,Pixbo IBF P10 Vit,Mölndals IBF P10 Vit,Wallenstam Arena A,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/38233/match/1530008
2024-10-06,12:50,Pantamera Pojkar Röd E Höst,IK Zenith P-10 Vit,FBC Vinga P10 Svart,Björlanda Idrottshall,Joel Rudanko,Henry Tames,https://stats.innebandy.se/sasong/43/serie/38233/match/1530009
2024-10-06,10:10,Pantamera Pojkar Röd F Höst,Floda IBK P10/11 Vit,Stenungsunds IBK P10/11,Nova Floda Sportcenter A-hall,Gustav Garplid,Isak Skarrie,https://stats.innebandy.se/sasong/43/serie/38234/match/1530146
2024-10-06,10:40,Pantamera Pojkar Röd F Höst,Ale IBF P10,Frölunda IBK P09/11,Ale Kulturrum,Sebastian Öijen,Adem Can,https://stats.innebandy.se/sasong/43/serie/38234/match/1530144
2024-10-06,13:55,Pantamera Pojkar Röd F Höst,IBK Kungälv P11 Svart,IBK Göteborg P09/10 Vit,Kastellegårdshallen,Alexander Rydqvist,Albin Wennersten,https://stats.innebandy.se/sasong/43/serie/38234/match/1530147
2024-10-06,17:00,Pantamera Pojkar Röd F Höst,FBC Partille P11 Blå,Myggenäs IBK P10,Qvisthallen,Alexander Pettersson,Gökhan Atay,https://stats.innebandy.se/sasong/43/serie/38234/match/1530143
2024-10-06,13:10,Pantamera Pojkar Röd G Höst,Kärra IBK P10 Svart,IK Zenith P11/12,Kärra Sporthall,Jasmin Dzanic,Mirela Mujic Dzanic,https://stats.innebandy.se/sasong/43/serie/38235/match/1530054
2024-10-06,15:50,Pantamera Pojkar Röd G Höst,Frölunda IBK P10-12,IBF Älvstranden P10,Skyttesskolan,Joel Rudanko,Johan Ronge,https://stats.innebandy.se/sasong/43/serie/38235/match/1530056
2024-10-06,16:30,Pantamera Pojkar Röd H Höst FD,IBK Bergum P10/12,IBK Göteborg P10,Bergumsskolan,Felicia Lundgren Narváez,Linnea Andersson,https://stats.innebandy.se/sasong/43/serie/38236/match/1529875
2024-10-06,15:00,Pantamera Pojkar Röd I Höst FD,FBC Lerum Utveckling P10/P11 Röd,IBK Elfhög P11 - Gbg,Rydsbergshallen,Tage Sandquist,Noah Mellby,https://stats.innebandy.se/sasong/43/serie/38237/match/1530759
2024-10-06,10:20,Pantamera Pojkar Röd J Höst FD,Landvetter IBK P12,Öckerö IBK P11,Pinntorps Idrottshall,Mustafa Er,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/38238/match/1530101
2024-10-06,10:30,Pantamera Pojkar Röd J Höst FD,IK Zenith P11/12 Grön,Floda IBK P11/12 Gul,Björlanda Idrottshall,Joel Rudanko,Henry Tames,https://stats.innebandy.se/sasong/43/serie/38238/match/1530102
2024-10-06,09:00,Pantamera Pojkar Röd K Höst FD,Dingle AIK P11/13,Frölunda IBK P12 Röd,Munkedals Idrottshall,Martin Andersson,Theo Ingman,https://stats.innebandy.se/sasong/43/serie/38239/match/1529828
2024-10-06,11:50,Pantamera Pojkar Röd K Höst FD,Ale IBF P12,Lindås IBK P12 Turkos,Ale Kulturrum,Sebastian Öijen,Adem Can,https://stats.innebandy.se/sasong/43/serie/38239/match/1529831
2024-10-06,10:00,Pantamera Pojkar Röd L Höst FD,IBF Älvstranden P11/12,Mölndals IBF P12/13 Svart,Santoshallen,Helin Beyza Altuntas,Gustav Persson,https://stats.innebandy.se/sasong/43/serie/38240/match/1530856
2024-10-06,12:30,Pantamera Pojkar Röd L Höst FD,Utbynäs SK P 11/12,Öckerö IBK P12/13,Kviberg Arena B,Daniel Liepins,Kristoffer Lind,https://stats.innebandy.se/sasong/43/serie/38240/match/1530853
2024-10-06,13:30,Pantamera Pojkar Röd L Höst FD,Frölunda IBK P12 Svart,IBF Backadalen P12,Skyttesskolan,Jasper Petterson,Atakan Yapisan,https://stats.innebandy.se/sasong/43/serie/38240/match/1530857
2024-10-07,19:35,Pantamera Flick Röd C Höst FD,Pixbo IBF F11 Röd,Floda IBK F09/11,Wallenstam Arena B,Astrid Björk,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/38256/match/1532488
2024-10-08,18:00,Svenska Cupen Herrar Kvartsfinaler,Visby IBK,Pixbo IBK,ICA Maxi Arena,Patric Terelius,Patrik Trofast,https://stats.innebandy.se/sasong/43/serie/39322/match/1538674
2024-10-08,20:00,Klubbhuset Herrar Div. 3,Hovås IBK H3,Floda IBK H3,Lundenhallen,Mats Sällberg,Christer Carlberg,https://stats.innebandy.se/sasong/43/serie/38220/match/1476802
2024-10-08,19:30,Allsvenskan Damer Södra,Jönköpings IK,Landvetter IBK,Jönköpings Idrottshus Arenan,Oskar Lööke,Isak Mörnstål,https://stats.innebandy.se/sasong/43/serie/37995/match/1454341
2024-10-08,18:30,Juniorallsvenskan G DJ18,IBK Alingsås,FBC Lerum Utveckling/FBC Lerum,"Stadsskogshallen, Alingsås",Henrik Carlsson,Henrik Sjöberg,https://stats.innebandy.se/sasong/43/serie/38754/match/1485235
2024-10-08,20:40,Juniorallsvenskan I HJ18,Lindås IBK/Särö IBK,Lindås IBF,Lindås Waves Arena,Jonny Gaardén,Henrik Nordström,https://stats.innebandy.se/sasong/43/serie/38708/match/1483943
2024-10-09,19:45,Klubbhuset Damer Div. 3,Eken IBK D3,Mölndals IBF D3,Ekenhallen 1,Selma Hadziselimovic,Alexander Warberg,https://stats.innebandy.se/sasong/43/serie/38227/match/1475633
2024-10-09,20:00,Klubbhuset Damer Div. 3,Hindås IBK D3,FBC Lerum Utveckling D3,Hindås Idrottshall,Senad Olevic,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/38227/match/1475644
2024-10-09,20:00,Klubbhuset Herrar Div. 3,Myggenäs IBK H3,FBC Partille H3,Häggvallsskolan,Jonny Gaardén,Almir Mehmedagic,https://stats.innebandy.se/sasong/43/serie/38220/match/1476792
2024-10-09,19:30,Allsvenskan Damer Södra,Lindome IBK,FBC Partille,Almåshallen A,Tobias Anderberg,Jacob Johansson,https://stats.innebandy.se/sasong/43/serie/37995/match/1454344
2024-10-09,19:00,Division 1 Herrar Västra Götaland,FBC Partille,Pixbo IBF,Partillebohallen,Marcus Larsson,Oscar Skogsberg,https://stats.innebandy.se/sasong/43/serie/38003/match/1453802
2024-10-09,19:00,Division 1 Herrar Västra Götaland,IBK Alingsås,Floda IBK,"Stadsskogshallen, Alingsås",Albert Enlund,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/38003/match/1453806
2024-10-09,18:00,Pantamera Flick Röd D Höst FD,Surte IS IBK F10/11 Blå,Pinntorp IBF F12,Bohushallen,Gökhan Atay,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/38257/match/1532522
2024-10-09,19:20,Träningsmatcher flickor,FBC Lerum Utveckling MR,Pinntorp IBF F09-10,Rydsbergshallen,Måns Eliason,,https://stats.innebandy.se/sasong/43/serie/38816/match/1544221
2024-10-10,19:30,Division 1 Herrar Västra Götaland,Lindome IBK,Lindås IBK,Almåshallen A,Gabriel Adolfsson,Stefan Olsson,https://stats.innebandy.se/sasong/43/serie/38003/match/1453805
2024-10-10,20:15,Division 1 Herrar Västra Götaland,IBF Backadalen,IBK Kungälv,Lundbyskolans sporthall A-hall,Albert Enlund,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/38003/match/1453804
2024-10-10,18:30,DM Herrar Grupp 2,Frölunda IBK H2,Sörgårdens IBF H4,Frölunda Kulturhus,Adam Jällfält,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/39267/match/1536594
2024-10-10,18:30,Pantamera Flick Mörkröd B Höst,Kärra IBK DJ,IBK Alingsås F08-11 Gbg,Kärra Sporthall,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/38252/match/1530418
2024-10-11,19:30,Klubbhuset Damer Div. 2,Floda IBK D2,Mölndals IBF D2,Nova Floda Sportcenter A-hall,Wessam Abdellrazek,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/38226/match/1477582
2024-10-11,19:30,Klubbhuset Herrar Div. 2,Herrestads AIF H2,Mölndals IBF H2,Rampen Sporthall (Källdalsskolan),Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/38219/match/1476668
2024-10-11,20:00,Klubbhuset Herrar Div. 2,FBC Lerum Utveckling H2,IK Zenith H2,Rydsbergshallen,Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/38219/match/1476666
2024-10-11,19:30,Klubbhuset Herrar Div. 4,Öckerö IBK H4,Guldhedens IK H4,Hedenskolans Idrottshall,Amir Huseinovic,Jonny Gaardén,https://stats.innebandy.se/sasong/43/serie/38221/match/1476976
2024-10-11,19:30,Klubbhuset Herrar Div. 5,Orust IBK H5,KFKD H5,Svanesunds Sporthall,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/38222/match/1477152
2024-10-11,19:30,Klubbhuset Herrar Div. 6,IBK Bergum H6,Myggenäs IBK H6,Bergumsskolan,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/38223/match/1527516
2024-10-11,19:00,Juniorallsvenskan G DJ18,Pixbo IBF,Pinntorp IBF,Wallenstam Arena A,Hajrudin Begic,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/38754/match/1485229
2024-10-11,19:00,Juniorallsvenskan H DJ18,Lindome IBK,Varla IBK,Almåshallen A,Almir Mehmedagic,Jesper Wångblad,https://stats.innebandy.se/sasong/43/serie/38755/match/1485326
2024-10-11,19:45,Juniorallsvenskan H DJ18,Onsala IBK,Lindås IBK,Presse Idrottshall,Kalle Borgen,Marcus Johansson,https://stats.innebandy.se/sasong/43/serie/38755/match/1485323
2024-10-11,20:00,Juniorallsvenskan H HJ18,IBK Göteborg,IBK Kungälv,Torpahallen,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/38706/match/1483852
2024-10-11,19:00,Pantamera Flick Mörkröd A Höst,Warberg IBF Junior A,Pixbo IBF F09 Vit,"Sparbanken Wictory Center, Stadaxplanen",Kevin Hägerstrand,Oskar Hägerstrand,https://stats.innebandy.se/sasong/43/serie/38251/match/1530701
2024-10-11,20:00,Pantamera Flick Mörkröd B Höst,Lindås IBK F08 Blå,Dingle AIK DJ,Lindås Waves Arena,Kristoffer Lind,Daniel Liepins,https://stats.innebandy.se/sasong/43/serie/38252/match/1530420
2024-10-11,18:00,Pantamera Flick Röd B Höst,IBF Älvstranden F09/10/11 Vit,Stenungsunds IBK F10-11,Santoshallen,Senad Olevic,Joel Gabrielsson,https://stats.innebandy.se/sasong/43/serie/38255/match/1530506
2024-10-11,18:00,Pantamera Flick Röd B Höst,IBK Kungälv DJ Utveckling,Pixbo IBF F11 Vit,Munkegärdehallen,Per Sundvall,Alexander Pettersson,https://stats.innebandy.se/sasong/43/serie/38255/match/1530507
2024-10-11,18:30,Pantamera Flick Röd E Höst FD,IBK Alingsås F12-13 Gbg,FBC Lerum Utveckling F12 Röd,"Stadsskogshallen, Alingsås",,,https://stats.innebandy.se/sasong/43/serie/38258/match/1530599
2024-10-11,19:45,Pantamera Pojkar Röd E Höst,IBK Kungälv P10 Vit,Ale IBF P09 Vit,Kastellegårdshallen,Semir Aganspahic,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/38233/match/1530017
2024-10-12,16:00,SSL - Svenska Superligan Herrar,Pixbo IBK,IBF Falun,Wallenstam Arena A,Simon Broman,Martin Matti,https://stats.innebandy.se/sasong/43/serie/37998/match/1453503
2024-10-12,12:00,Klubbhuset Damer Div. 2,Ale IBF D2,Öckerö IBK D2,Ale Kulturrum,Wessam Abdellrazek,Håkan Krafft,https://stats.innebandy.se/sasong/43/serie/38226/match/1477585
2024-10-12,13:30,Klubbhuset Damer Div. 2,FBC Vinga D2,Guldhedens IK D2,Frölunda Kulturhus,Amir Huseinovic,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/38226/match/1477584
2024-10-12,14:30,Klubbhuset Damer Div. 2,IBK Göteborg D2,Dingle AIK D2,Torpahallen,Adam Jällfält,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/38226/match/1477581
2024-10-12,17:00,Klubbhuset Damer Div. 2,Almås IBF D2,Pinntorp IBF D2,Almåshallen A,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/38226/match/1477583
2024-10-12,14:30,Klubbhuset Damer Div. 3,Ale IBF D3,Mölndals IBF D3,Ale Kulturrum,Wessam Abdellrazek,Håkan Krafft,https://stats.innebandy.se/sasong/43/serie/38227/match/1475645
2024-10-12,17:00,Klubbhuset Damer Div. 3,Burås IK D3,IBK Älvstranden D3,Lundenhallen,Felix Bark Peterson,Mattias Strid,https://stats.innebandy.se/sasong/43/serie/38227/match/1475648
2024-10-12,14:00,Klubbhuset Herrar Div. 2,IBF Älvstranden H2,Surte IS IBK H2,Santoshallen,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/38219/match/1476671
2024-10-12,14:30,Klubbhuset Herrar Div. 2,IBK Göteborg H2,Frölunda IBK H2,Lundenhallen,Felix Bark Peterson,Mattias Strid,https://stats.innebandy.se/sasong/43/serie/38219/match/1476667
2024-10-12,14:30,Klubbhuset Herrar Div. 2,Almås IBF H2,Landvetter IBK H2,Almåshallen A,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/38219/match/1476669
2024-10-12,16:00,Klubbhuset Herrar Div. 2,FBC Vinga H2,Kärra IBK H2,Frölunda Kulturhus,Linus Backlund,Jonny Gaardén,https://stats.innebandy.se/sasong/43/serie/38219/match/1476670
2024-10-12,12:30,Klubbhuset Herrar Div. 3,Pixbo IBF H3,Dingle AIK H3,Wallenstam Arena A,Torbjörn Zahner,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/38220/match/1476801
2024-10-12,15:00,Klubbhuset Herrar Div. 3,Myggenäs IBK H3,Eken IBK H3,Häggvallsskolan,Tobias Almroth,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/38220/match/1476803
2024-10-12,17:00,Klubbhuset Herrar Div. 3,Lindås IBF H3,FBC Partille H3,Lindås Waves Arena,Roger Zahnér,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/38220/match/1476798
2024-10-12,13:00,Klubbhuset Herrar Div. 5,Herrestads AIF Rockets H5,Frölunda IBK H5,Rampen Sporthall (Källdalsskolan),Martin Andersson,Susanne Andersson,https://stats.innebandy.se/sasong/43/serie/38222/match/1477153
2024-10-12,09:30,Klubbhuset Herrar Div. 6,Lindome IBK H6,IBF Älvstranden H6,Almåshallen A,Pierre Eberhard Berg,Almir Mehmedagic,https://stats.innebandy.se/sasong/43/serie/38223/match/1527520
2024-10-12,19:00,Klubbhuset Herrar Div. 6,IBF Backadalen H6,IBK Bergum H6,Tuve Sporthall,Per Sundvall,Johan Ronge,https://stats.innebandy.se/sasong/43/serie/38223/match/1527508
2024-10-12,19:15,Klubbhuset Herrar Div. 6,Landvetter IBK H6 1,Landvetter IBK H6 2,Pinntorps Idrottshall,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/38223/match/1527515
2024-10-12,13:00,Allsvenskan Damer Södra,Skoghalls IBK,Lindome IBK,Hammarö Arena,August Ericsson,Moltas Gunnarsson,https://stats.innebandy.se/sasong/43/serie/37995/match/1454349
2024-10-12,14:30,Allsvenskan Damer Södra,FBC Partille,IBK Lockerud Mariestad,Partillebohallen,Albert Enlund,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/37995/match/1454350
2024-10-12,15:00,Allsvenskan Damer Södra,Landvetter IBK,Huddinge IBS,Pinntorps Idrottshall,Robin Boqvist,Christian Jensen,https://stats.innebandy.se/sasong/43/serie/37995/match/1454347
2024-10-12,13:00,Allsvenskan Herrar,Skälby IBK,FBC Lerum,Mälarenergi Arena A,Jörgen Andersson,Kevin Cardell,https://stats.innebandy.se/sasong/43/serie/37996/match/1453045
2024-10-12,13:30,Damer Div. 1 region,Åstorp/Kvidinge IBS,Höllvikens IBF,Arena Åstorp,Mårten Högblom,Jonas Pettersson,https://stats.innebandy.se/sasong/43/serie/38741/match/1503987
2024-10-12,16:00,Damer Div. 1 region,FBC Lerum,Kustens IF,Lerum Arena A,Sandra Lindskog,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/38741/match/1503986
2024-10-12,17:00,Damer Div. 1 region,IBF Backadalen,FBC Engelholm,Lundbyskolans sporthall A-hall,Adam Jällfält,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/38741/match/1503990
2024-10-12,19:00,Damer Div. 1 region,Pixbo IBF,Lindås IBK,Wallenstam Arena A,Aldin Hadziselmovic,Jonny Gaardén,https://stats.innebandy.se/sasong/43/serie/38741/match/1503991
2024-10-12,14:00,Division 1 Herrar Västra Götaland,Fristads GoIF,FBC Partille,Nya Fristadshallen,Andreas Lybacken,Adam Kruse,https://stats.innebandy.se/sasong/43/serie/38003/match/1453807
2024-10-12,14:00,Division 1 Herrar Västra Götaland,Lindås IBK,IBK Alingsås,Lindås Waves Arena,Richard Claesson,Henrik Carlsson,https://stats.innebandy.se/sasong/43/serie/38003/match/1453811
2024-10-12,15:00,Division 1 Herrar Västra Götaland,Floda IBK,Lindome IBK,Nova Floda Sportcenter A-hall,Martin Johansson,Christoffer Danielsson,https://stats.innebandy.se/sasong/43/serie/38003/match/1453812
2024-10-12,15:05,Klubbhuset Blå Flickor 1A-B,FBC Lerum Utveckling F13 Röd,IBF Backadalen F13 Svart,Hjällsnäshallen B-hallen,Albin Rosberg,Elsa Broberg,https://stats.innebandy.se/sasong/43/serie/39135/match/1527160
2024-10-12,11:00,Klubbhuset Blå Flickor 1B-C,IBF Backadalen F13 Röd,FBC Lerum Utveckling F13 Svart,Tuve Sporthall,Theodor Gelin,Filip Tracey,https://stats.innebandy.se/sasong/43/serie/39136/match/1527118
2024-10-12,13:40,Klubbhuset Blå Flickor 1B-C,Hindås IBK F13,Ale IBF F12/13 Blå,Hindås Idrottshall,Halina Karnili,Clara Bergström,https://stats.innebandy.se/sasong/43/serie/39136/match/1527115
2024-10-12,18:15,Klubbhuset Blå Flickor 1B-C,Landvetter IBK F13/14,FBC Partille F 12/14 Röd,Landvetter Idrottshall,Oscar Gustavsson,Robin Niklasson,https://stats.innebandy.se/sasong/43/serie/39136/match/1527117
2024-10-12,12:30,Klubbhuset Blå Flickor 2A-B,Hindås IBK F13/14,IK Zenith F13/14,Hindås Idrottshall,Halina Karnili,Clara Bergström,https://stats.innebandy.se/sasong/43/serie/39138/match/1527273
2024-10-12,16:15,Klubbhuset Blå Flickor 2A-B,Landvetter IBK F13/14 Vit,Floda IBK F13/14 Vit,Landvetter Idrottshall,Melvin Gårlin,Charlie Lidström,https://stats.innebandy.se/sasong/43/serie/39138/match/1527272
2024-10-12,13:30,Klubbhuset Blå Flickor 2C,Stenungsunds IBK F13-14,IBK Kungälv F13/14,Kyrkenorumskolans Idrottshall,Hampus Räffling,Tuva Jonsson,https://stats.innebandy.se/sasong/43/serie/39139/match/1527217
2024-10-12,14:00,Klubbhuset Blå Flickor 2C,Lindome IBK F14/15 Grön,FBC Lerum Utveckling F14 Vit,Almåshallen B,Matilda Litzell,Matilda Nielsen,https://stats.innebandy.se/sasong/43/serie/39139/match/1527215
2024-10-12,09:00,Klubbhuset Blå Flickor 3B,FBC Partille FP 15 Partille Grön,Kärra IBK F14/15,Qvisthallen,Moa Marmin,William Lindroos,https://stats.innebandy.se/sasong/43/serie/39141/match/1526970
2024-10-12,14:15,Klubbhuset Blå Flickor 3B,Landvetter IBK F15,Lindås IBK F14-15 Svart,Landvetter Idrottshall,William Svensson,Kevin Olandersson,https://stats.innebandy.se/sasong/43/serie/39141/match/1526968
2024-10-12,14:30,Klubbhuset Blå Flickor 3C,Öckerö IBK F15,IBF Älvstranden F14/15,Hedenskolans Idrottshall,Elsa Hansson,Philip Tindvall,https://stats.innebandy.se/sasong/43/serie/39142/match/1527071
2024-10-12,09:00,Klubbhuset Blå Pojkar 1B,Mölndals IBF P13 Vit,Hindås IBK P13 Vit,Aktiviteten A-Hall,Johan Elmeklo,Robin Niklasson,https://stats.innebandy.se/sasong/43/serie/39126/match/1526263
2024-10-12,12:45,Klubbhuset Blå Pojkar 1C,Kärra IBK P13/14 Röd,Myggenäs IBK P-13,Kärra Sporthall,Rasmus Fredriksson,Emilia Djurelind,https://stats.innebandy.se/sasong/43/serie/39127/match/1526307
2024-10-12,16:15,Klubbhuset Blå Pojkar 1C,Herrestads AIF P13/14 Svart,Hindås IBK P13 Svart,Rampen Sporthall (Källdalsskolan),,,https://stats.innebandy.se/sasong/43/serie/39127/match/1526306
2024-10-12,10:00,Klubbhuset Blå Pojkar 2A,FBC Partille P 15 Vallhamra Blå,Pixbo IBK P14 Röd,Qvisthallen,Moa Marmin,William Lindroos,https://stats.innebandy.se/sasong/43/serie/39128/match/1526355
2024-10-12,11:45,Klubbhuset Blå Pojkar 2A,Myggenäs IBK P 13/14,Hindås IBK P14,Häggvallsskolan,Henry Frydensbjerg,,https://stats.innebandy.se/sasong/43/serie/39128/match/1526354
2024-10-12,11:00,Klubbhuset Blå Pojkar 2B,FBC Partille P 14 Blå,Landvetter IBK P14 Vit,Qvisthallen,Anton Stenberg,Wilmer Albo,https://stats.innebandy.se/sasong/43/serie/39129/match/1526673
2024-10-12,12:00,Klubbhuset Blå Pojkar 2B,FBC Partille P 14 Vit,Pixbo IBK P14 Vit,Qvisthallen,Anton Stenberg,Wilmer Albo,https://stats.innebandy.se/sasong/43/serie/39129/match/1526672
2024-10-12,12:40,Klubbhuset Blå Pojkar 2B,FBC Vinga P13/14 Blå,FBC Lerum Utveckling P14 Röd,Hall Of Flame,Dante Lau,Noa Wallerbert,https://stats.innebandy.se/sasong/43/serie/39129/match/1526679
2024-10-12,15:15,Klubbhuset Blå Pojkar 2B,Landvetter IBK P14 Blå,Herrestads AIF P13/14 Vit,Landvetter Idrottshall,William Svensson,Kevin Olandersson,https://stats.innebandy.se/sasong/43/serie/39129/match/1526675
2024-10-12,17:30,Klubbhuset Blå Pojkar 2C,Floda IBK P14 Vit,Dingle AIK P14/15,Nova Floda Sportcenter A-hall,Noa Ånskog,Joel Silvén,https://stats.innebandy.se/sasong/43/serie/39130/match/1531933
2024-10-12,17:15,Klubbhuset Blå Pojkar 3A,Landvetter IBK P15 Vit,FBC Vinga P15/16 Orange,Landvetter Idrottshall,Melvin Gårlin,Charlie Lidström,https://stats.innebandy.se/sasong/43/serie/39131/match/1526848
2024-10-12,10:15,Klubbhuset Blå Pojkar 3B,Myggenäs IBK P-15,Mölndals IBF P15,Häggvallsskolan,Henry Frydensbjerg,,https://stats.innebandy.se/sasong/43/serie/39132/match/1526448
2024-10-12,13:00,Klubbhuset Blå Pojkar 3B,FBC Partille P 15 Vallhamra Vit,Frölunda IBK P15 Röd,Qvisthallen,Malte Bartilson,Melker Andersson,https://stats.innebandy.se/sasong/43/serie/39132/match/1526442
2024-10-12,14:00,Klubbhuset Blå Pojkar 3B,FBC Partille F/P 15 Öjersjö Röd,IBK Kungälv P15 Blå,Qvisthallen,Malte Bartilson,Melker Andersson,https://stats.innebandy.se/sasong/43/serie/39132/match/1526441
2024-10-12,16:05,Klubbhuset Blå Pojkar 3B,FBC Lerum Utveckling P15 Röd,Guldhedens IK P15,Hjällsnäshallen B-hallen,Albin Rosberg,Agnes Broberg,https://stats.innebandy.se/sasong/43/serie/39132/match/1526447
2024-10-12,13:30,Klubbhuset Blå Pojkar 3C,Öckerö IBK P15,Lindås IBK P15 Turkos,Hedenskolans Idrottshall,Elsa Hansson,Philip Tindvall,https://stats.innebandy.se/sasong/43/serie/39133/match/1526398
2024-10-12,15:15,Klubbhuset Blå Pojkar 3C,Herrestads AIF P15,Kärra IBK P15/16 Röd,Rampen Sporthall (Källdalsskolan),,,https://stats.innebandy.se/sasong/43/serie/39133/match/1526399
2024-10-12,17:40,Klubbhuset Damer Veteraner,IBK Bergum / IBK Göteborg DV,IBK Alingsås Dam Veteraner,Torpahallen,Kristoffer Lind,Daniel Liepins,https://stats.innebandy.se/sasong/43/serie/38228/match/1491387
2024-10-12,10:30,Pantamera Flick Mörkröd B Höst,Pixbo IBF F09 Röd,Pixbo IBF F10 Röd,Wallenstam Arena B,Vilmer Jonsson,Sebastian Öijen,https://stats.innebandy.se/sasong/43/serie/38252/match/1530422
2024-10-12,16:30,Pantamera Flick Mörkröd B Höst,FBC Partille F Akademi,Pinntorp IBF F09-10 Blå,Partillebohallen,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/38252/match/1530415
