Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2024-09-22,13:00,Allsvenskan Damer Södra,FBC Katrineholm,Lindome IBK,Duveholmshallen A,Aldin Imamovic,Robert Jäderlund,https://stats.innebandy.se/sasong/43/serie/37995/match/1454324
2024-09-22,15:00,Division 1 Herrar Västra Götaland,Pixbo IBF,IBF Backadalen,Wallenstam Arena A,Gabriel Adolfsson,Christian Jensen,https://stats.innebandy.se/sasong/43/serie/38003/match/1453784
2024-09-22,16:00,Division 1 Herrar Västra Götaland,IBK Kungälv,IBK Alingsås,Mimershus A-hallen,Albert Enlund,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/38003/match/1453786
2024-09-22,10:20,DM Herrar Grupp 1,Öckerö IBK H4,IBK Göteborg H2,Kviberg Arena B,Wessam Abdellrazek,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/39266/match/1536595
2024-09-22,12:00,DM Herrar Grupp 2,Mölndals IBF H2,Sörgårdens IBF H4,Kviberg Arena B,Felix Bark Peterson,Robin Boqvist,https://stats.innebandy.se/sasong/43/serie/39267/match/1536592
2024-09-22,14:00,Juniorallsvenskan G DJ18,Landvetter IBK,FBC Lerum Utveckling/FBC Lerum,Pinntorps Idrottshall,Goran Kuduzovic,Wessam Abdellrazek,https://stats.innebandy.se/sasong/43/serie/38754/match/1485219
2024-09-22,17:00,Juniorallsvenskan G DJ18,FBC Partille/Floda IBK,Pinntorp IBF,Partillebohallen,Jesper Björklund Greter,Sebastian Kiejs,https://stats.innebandy.se/sasong/43/serie/38754/match/1485220
2024-09-22,18:00,Juniorallsvenskan H HJ18,Floda IBK,Fristads GoIF/Rydboholms SK,Nova Floda Sportcenter A-hall,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/38706/match/1483835
2024-09-22,19:20,Juniorallsvenskan H HJ18,FBC Partille,IBK Kungälv,Partillebohallen,Tommy Runhammar,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/38706/match/1483836
2024-09-22,16:45,Juniorallsvenskan I HJ18,FC Helsingborg,Frölunda IBK,Västergårdshallen,Tony Olsson,Albin Sadiku,https://stats.innebandy.se/sasong/43/serie/38708/match/1483930
2024-09-22,11:20,Onyxcupen Flickor Röd A-slutspel,Pinntorp IBF,Onyx IBS F10/11,Rosvalla Arena A,Aarre Hietanen,Sigge Maurer,https://stats.innebandy.se/sasong/43/serie/39210/match/1534951
2024-09-22,15:30,Onyxcupen Flickor Röd A-slutspel,Pinntorp IBF,Trosa Edanö IBK,Rosvalla B-hall,Niklas Forsman,Kent Erlandsson,https://stats.innebandy.se/sasong/43/serie/39210/match/1535248
2024-09-22,17:50,Pantamera Pojkar Röd K Höst FD,IBK Kungälv P12,Eken IBK P12,Kastellegårdshallen,,,https://stats.innebandy.se/sasong/43/serie/38239/match/1529836
2024-09-22,14:00,Träningsmatcher 2024/2025,Sandö IBK Herr Div 3,IBK Kungälv H4,Vallda Idrottshall,Mats Lian,Benjamin Olsen,https://stats.innebandy.se/sasong/43/serie/38591/match/1534146
2024-09-22,17:30,Träningsmatcher damer,Pixbo IBF Damakademi,FBC Vinga A-Lag Damer,Wallenstam Arena A,Christer Carlberg,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/38818/match/1536301
2024-09-22,11:00,Träningsmatcher flickor,FBC Lerum Utveckling F12,IBK Kungälv F10/11/12,Rydsbergshallen,Amel Kosovac,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/38816/match/1528233
2024-09-22,11:20,Träningsmatcher flickor,Floda IBK F11/12,FBC Partille F09/11 Vit,Nova Floda Sportcenter A-hall,Alexander Warberg,Sebastian Cedgard,https://stats.innebandy.se/sasong/43/serie/38816/match/1537600
2024-09-22,13:15,Träningsmatcher flickor,FBC Lerum Utveckling F10/11,Lindås IBK F10-11,Rydsbergshallen,Filip Boman,Selma Hadziselimovic,https://stats.innebandy.se/sasong/43/serie/38816/match/1538677
2024-09-22,11:00,Träningsmatcher herrar,Almås IBF H2,FBC Lerum Utveckling H2,Almåshallen A,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/38817/match/1538678
2024-09-22,13:30,Träningsmatcher herrar,Surte IS IBK H5,IBF Backadalen Div 6,Bohushallen,Adem Can,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/38817/match/1538773
2024-09-22,14:00,Träningsmatcher herrar,Herrestads AIF H5,Överby IBK H6,Rampen Sporthall (Källdalsskolan),Linus Backlund,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/38817/match/1531224
2024-09-22,15:00,Träningsmatcher herrar,Dingle AIK H5,Stenungsunds IBK H4,Munkedals Idrottshall,Zara Carlsson,Susanne Andersson,https://stats.innebandy.se/sasong/43/serie/38817/match/1540181
2024-09-22,10:10,Träningsmatcher pojkar,IK Zenith P11/12 Vit,FBC Lerum Utveckling P11,Björlanda Idrottshall,Jonathan Pettersson,Casper Claesson,https://stats.innebandy.se/sasong/43/serie/38815/match/1538780
2024-09-22,11:05,Träningsmatcher pojkar,IK Zenith P11/12 Grön,FBC Lerum Utveckling P11,Björlanda Idrottshall,Jonathan Pettersson,Casper Claesson,https://stats.innebandy.se/sasong/43/serie/38815/match/1538781
2024-09-22,15:00,Träningsmatcher pojkar,Mölndals IBF P11/12,Frölunda IBK P12 Röd,Katrinebergshallen,Semir Aganspahic,,https://stats.innebandy.se/sasong/43/serie/38815/match/1540185
2024-09-23,19:45,Klubbhuset Herrar Div. 3,Pixbo IBF H3,Eken IBK H3,Wallenstam Arena A,Thomas Johansson,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/38220/match/1476790
2024-09-24,20:00,Juniorallsvenskan H HJ18,Landvetter IBK,FBC Lerum Utveckling,Pinntorps Idrottshall,Linda Lindskog,Sandra Lindskog,https://stats.innebandy.se/sasong/43/serie/38706/match/1483842
2024-09-24,20:15,Träningsmatcher herrar,FBC Vinga A Lag Herrar,Burås IK Herrar,Frölunda Kulturhus,Roger Zahnér,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/38817/match/1534026
2024-09-24,19:15,Träningsmatcher pojkar,IBK Kungälv P11,IK Zenith P11/12 Vit,Kastellegårdshallen,Senad Olevic,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/38815/match/1539399
2024-09-25,22:07,SSL - Svenska Superligan Herrar,Pixbo IBK,Warberg IC,Wallenstam Arena A,Daniel Böcker,Andreas Lybacken,https://stats.innebandy.se/sasong/43/serie/37998/match/1453478
2024-09-25,19:30,Damer Div. 1 region,Onsala IBK,Lindås IBK,Presse Idrottshall,Kalle Borgen,Marcus Johansson,https://stats.innebandy.se/sasong/43/serie/38741/match/1503978
2024-09-25,19:00,Division 1 Herrar Västra Götaland,FBC Partille,IBK Kungälv,Partillebohallen,Oscar Skogsberg,Adam Kruse,https://stats.innebandy.se/sasong/43/serie/38003/match/1453792
2024-09-26,20:00,Juniorallsvenskan G DJ18,Pinntorp IBF,Landvetter IBK,Pinntorps Idrottshall,Adnan Tongur,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/38754/match/1485226
2024-09-26,20:00,Träningsmatcher flickor,Ale IBF F08/09,IBK Kungälv DJ,Kronan Älvängen,Yao-Zu Galby,Gökhan Atay,https://stats.innebandy.se/sasong/43/serie/38816/match/1538206
2024-09-27,19:30,Klubbhuset Damer Div. 2,Floda IBK D2,Guldhedens IK D2,Nova Floda Sportcenter A-hall,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/38226/match/1477571
2024-09-27,19:30,Klubbhuset Herrar Div. 4,Öckerö IBK H4,Stenungsunds IBK H4,Hedenskolans Idrottshall,Torbjörn Zahner,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/38221/match/1476965
2024-09-27,20:00,Klubbhuset Herrar Div. 4,Mölndals IBF H4,Guldhedens IK H4,Aktiviteten A-Hall,Wessam Abdellrazek,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/38221/match/1476963
2024-09-27,19:30,Klubbhuset Herrar Div. 5,Orust IBK H5,IBK Kungälv H5,Svanesunds Sporthall,Hampus Räffling,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/38222/match/1477141
2024-09-27,19:30,Klubbhuset Herrar Div. 5,Dingle AIK H5,Överby IBK H5,Munkedals Idrottshall,Martin Andersson,Susanne Andersson,https://stats.innebandy.se/sasong/43/serie/38222/match/1477145
2024-09-27,19:30,Division 1 Herrar Västra Götaland,Lindome IBK,Fristads GoIF,Almåshallen A,Peter Novakovic,Marcus Larsson,https://stats.innebandy.se/sasong/43/serie/38003/match/1453789
2024-09-27,20:00,Juniorallsvenskan G DJ18,FBC Lerum Utveckling/FBC Lerum,Pixbo IBF,Rydsbergshallen,Jesper Wångblad,Almir Mehmedagic,https://stats.innebandy.se/sasong/43/serie/38754/match/1485227
2024-09-27,20:30,Juniorallsvenskan G DJ18,Lindås IBF,FBC Partille/Floda IBK,Askims Sporthall,Linus Svensson,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/38754/match/1485225
2024-09-27,18:15,Juniorallsvenskan H DJ18,Lindås IBK,Lindome IBK,Lindås Waves Arena,Linus Backlund,Henrik Nordström,https://stats.innebandy.se/sasong/43/serie/38755/match/1485313
2024-09-27,20:00,Juniorallsvenskan H HJ18,IBK Göteborg,FBC Partille,Torpahallen,Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/38706/match/1483839
2024-09-27,19:15,Juniorallsvenskan I HJ18,Frölunda IBK,Lindås IBK/Särö IBK,Frölunda Kulturhus,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/38708/match/1483932
2024-09-27,20:30,Juniorallsvenskan I HJ18,Lindås IBF,Pixbo IBF,Lindås Waves Arena,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/38708/match/1483935
2024-09-27,18:30,Träningsmatcher pojkar,FBC Vinga HJ 2,IBK Bergum HJ,Hall Of Flame,Gökhan Atay,Kim Westlund,https://stats.innebandy.se/sasong/43/serie/38815/match/1540593
2024-09-28,15:00,SSL - Svenska Superligan Damer,Telge SIBK,Pixbo IBK,Västergård Arena A,Martin Jonsson,Joakim Mattsson,https://stats.innebandy.se/sasong/43/serie/37999/match/1453167
2024-09-28,14:30,Klubbhuset Damer Div. 2,IBK Göteborg D2,Pinntorp IBF D2,Torpahallen,Sebastian Ågren,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/38226/match/1477570
2024-09-28,16:00,Klubbhuset Damer Div. 2,FBC Vinga D2,Ale IBF D2,Frölunda Kulturhus,Jesper Björklund Greter,Sebastian Kiejs,https://stats.innebandy.se/sasong/43/serie/38226/match/1477573
2024-09-28,16:30,Klubbhuset Damer Div. 2,Lindås IBF D2,Dingle AIK D2,Lindås Waves Arena,Senad Olevic,Kim Westlund,https://stats.innebandy.se/sasong/43/serie/38226/match/1477568
2024-09-28,12:00,Klubbhuset Damer Div. 3,Ale IBF D3,Stenungsunds IBK D3,Ale Kulturrum,Johan Ronge,Selma Hadziselimovic,https://stats.innebandy.se/sasong/43/serie/38227/match/1475631
2024-09-28,13:30,Klubbhuset Herrar Div. 2,FBC Vinga H2,IBF Älvstranden H2,Frölunda Kulturhus,Jesper Björklund Greter,Sebastian Kiejs,https://stats.innebandy.se/sasong/43/serie/38219/match/1476659
2024-09-28,14:30,Klubbhuset Herrar Div. 2,IK Zenith H2,Frölunda IBK H2,Björlanda Idrottshall,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/38219/match/1476654
2024-09-28,14:30,Klubbhuset Herrar Div. 2,IBK Göteborg H2,Landvetter IBK H2,Lundenhallen,Adam Jällfält,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/38219/match/1476656
2024-09-28,16:00,Klubbhuset Herrar Div. 2,Herrestads AIF H2,Kärra IBK H2,Rampen Sporthall (Källdalsskolan),Sven Persson,Håkan Krafft,https://stats.innebandy.se/sasong/43/serie/38219/match/1476657
2024-09-28,17:00,Klubbhuset Herrar Div. 2,FBC Lerum Utveckling H2,Mölndals IBF H2,Rydsbergshallen,Robin Boqvist,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/38219/match/1476655
2024-09-28,17:00,Klubbhuset Herrar Div. 2,Almås IBF H2,Surte IS IBK H2,Almåshallen A,Linda Lindskog,Sandra Lindskog,https://stats.innebandy.se/sasong/43/serie/38219/match/1476658
2024-09-28,19:00,Klubbhuset Herrar Div. 3,Lindås IBF H3,Stenungsunds IBK H3,Lindås Waves Arena,Adnan Tongur,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/38220/match/1476787
2024-09-28,15:15,Klubbhuset Herrar Div. 5,KFKD H5,Frölunda IBK H5,Lundbystrand 3,Alexander Warberg,Amir Huseinovic,https://stats.innebandy.se/sasong/43/serie/38222/match/1477140
2024-09-28,11:00,Klubbhuset Herrar Div. 6,Lindome IBK H6,Myggenäs IBK H6,Almåshallen A,Wessam Abdellrazek,Tomas Levin,https://stats.innebandy.se/sasong/43/serie/38223/match/1527504
2024-09-28,16:00,Klubbhuset Herrar Div. 6,IBF Älvstranden H6,FBC Partille H6,Santoshallen,Lazo Cesto,Henry Tames,https://stats.innebandy.se/sasong/43/serie/38223/match/1527505
2024-09-28,14:00,Allsvenskan Damer Södra,Lindome IBK,Lillån IBK,Almåshallen A,Albert Enlund,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/37995/match/1454328
2024-09-28,14:00,Allsvenskan Damer Södra,Craftstadens IBK Oskarshamn,Landvetter IBK,Oskarshamns Sporthall A-hall,Adam Nikolausson,Anders A Nilsson,https://stats.innebandy.se/sasong/43/serie/37995/match/1454329
2024-09-28,15:00,Allsvenskan Damer Södra,Huddinge IBS,FBC Partille,Fleminghallen A,Stefano Bianque,Johan Larsson,https://stats.innebandy.se/sasong/43/serie/37995/match/1454332
2024-09-28,15:00,Allsvenskan Herrar,Strängnäs IBK,FBC Lerum,Thomas Arena,Albin Jakobsson,Roger Nilsson,https://stats.innebandy.se/sasong/43/serie/37996/match/1453033
2024-09-28,14:00,Damer Div. 1 region,Kustens IF,Höllvikens IBF,Haverdalshallen,Christoffer Söderström,Marcus Yngvesson,https://stats.innebandy.se/sasong/43/serie/38741/match/1503974
2024-09-28,14:00,Damer Div. 1 region,IBF Backadalen,Pixbo IBF,Lundbyskolans sporthall A-hall,Wessam Abdellrazek,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/38741/match/1503979
2024-09-28,15:00,Damer Div. 1 region,Åstorp/Kvidinge IBS,IK Zenith,Arena Åstorp,Simon Björkman Rydnemalm,Ante Johansson Stenholm,https://stats.innebandy.se/sasong/43/serie/38741/match/1503976
2024-09-28,15:00,Damer Div. 1 region,Warberg IBF,FBC Engelholm,"Sparbanken Wictory Center, Unihocplanen",Hampus Abrahamsson,Axel Sagdahl,https://stats.innebandy.se/sasong/43/serie/38741/match/1503977
2024-09-28,16:00,Damer Div. 1 region,FBC Lerum,IBK Lund,Lerum Arena A,Alexander Pavlovic,Robin Cederdahl,https://stats.innebandy.se/sasong/43/serie/38741/match/1503975
2024-09-28,14:00,Division 1 Herrar Västra Götaland,IBK Alingsås,Pixbo IBF,"Stadsskogshallen, Alingsås",Adam Kruse,Marcus Larsson,https://stats.innebandy.se/sasong/43/serie/38003/match/1453790
2024-09-28,17:00,Division 1 Herrar Västra Götaland,IBK Lockerud Mariestad,Lindås IBK,"ICA-kvantum hallen, Mariestad",Fredrik Landin,Jimmy Rittervall,https://stats.innebandy.se/sasong/43/serie/38003/match/1453793
2024-09-28,17:00,Division 1 Herrar Västra Götaland,IBF Backadalen,Floda IBK,Lundbyskolans sporthall A-hall,Albert Enlund,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/38003/match/1453794
2024-09-28,13:20,Träningsmatcher pojkar,FBC Lerum Utveckling P10,Onsala IBK P10,Rydsbergshallen,Måns Eliason,Joel Gabrielsson,https://stats.innebandy.se/sasong/43/serie/38815/match/1540007
2024-09-28,16:00,Träningsmatcher pojkar,Lindome IBK U15 Vit,FBC Lerum Utveckling P09,Streteredsskolan,Jasmin Dzanic,,https://stats.innebandy.se/sasong/43/serie/38815/match/1542681
2024-09-29,22:08,SSL - Svenska Superligan Herrar,Växjö IBK,Pixbo IBK,Fortnox Arena A-hall,Frans Dahlstedt,Andreas Morelius,https://stats.innebandy.se/sasong/43/serie/37998/match/1453485
2024-09-29,15:00,Klubbhuset Damer Div. 2,Almås IBF D2,Öckerö IBK D2,Almåshallen A,Alexander Pavlovic,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/38226/match/1477572
2024-09-29,16:00,Klubbhuset Damer Div. 2,IBK Kungälv D2,Mölndals IBF D2,Mimershus A-hallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/38226/match/1477569
2024-09-29,12:30,Klubbhuset Damer Div. 3,Burås IK D3,Pixbo IBF D3,Lundenhallen,Mats Sällberg,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/38227/match/1475632
2024-09-29,14:30,Klubbhuset Damer Div. 3,Fristads GoIF / Sandared IBS Dam U,Pinntorp IBF D3,Nya Fristadshallen,Carl Larsson,Alexander Blom,https://stats.innebandy.se/sasong/43/serie/38227/match/1475634
2024-09-29,17:30,Klubbhuset Damer Div. 3,FBC Lerum Utveckling D3,IBK Älvstranden D3,Rydsbergshallen,Alexander Warberg,Mohsen Gholami,https://stats.innebandy.se/sasong/43/serie/38227/match/1475636
2024-09-29,17:50,Klubbhuset Herrar Div. 3,Göteborg City IBK H3,Dingle AIK H3,Kviberg Arena B,Torbjörn Zahner,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/38220/match/1476788
2024-09-29,19:15,Klubbhuset Herrar Div. 3,FBC Partille H3,Burås IK H3,Partillebohallen,Wessam Abdellrazek,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/38220/match/1476786
2024-09-29,13:00,Klubbhuset Herrar Div. 4,IBK Kungälv H4,IBK Göteborg H4,Kastellegårdshallen,Adnan Mehmedagic,Mattias Strid,https://stats.innebandy.se/sasong/43/serie/38221/match/1476966
2024-09-29,14:00,Klubbhuset Herrar Div. 4,IBK Bergum H4,Sörgårdens IBF H4,Bergumsskolan,Wessam Abdellrazek,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/38221/match/1476968
2024-09-29,15:30,Klubbhuset Herrar Div. 4,Utbynäs SK H4,Ale IBF H4,Kviberg Arena B,Torbjörn Zahner,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/38221/match/1476967
2024-09-29,18:00,Klubbhuset Herrar Div. 5,Kärra IBK H5,Utbynäs SK H5,Kärra Sporthall,Henrik Nordström,Amir Huseinovic,https://stats.innebandy.se/sasong/43/serie/38222/match/1477144
2024-09-29,14:00,Klubbhuset Herrar Div. 6,Floda IBK H6,IBF Backadalen H6,Nova Floda Sportcenter A-hall,Tage Sandquist,Alexander Warberg,https://stats.innebandy.se/sasong/43/serie/38223/match/1527502
2024-09-29,15:00,Klubbhuset Herrar Div. 6,IBK Kungälv H6/HV,Landvetter IBK H6 2,Kastellegårdshallen,Dante Lindskog,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/38223/match/1527503
2024-09-29,16:00,Klubbhuset Herrar Div. 6,Orust IBK H6,Eken IBK H6,Svanesunds Sporthall,Lazo Cesto,Henry Tames,https://stats.innebandy.se/sasong/43/serie/38223/match/1527506
2024-09-29,16:30,Klubbhuset Herrar Div. 6,FBC Vinga H6,Landvetter IBK H6 1,Hall Of Flame,Tommy Runhammar,Adem Can,https://stats.innebandy.se/sasong/43/serie/38223/match/1527501
2024-09-29,13:00,Juniorallsvenskan H DJ18,Lindås IBK,Malmö FBC/Malmö FBC Utveckling,Lindås Waves Arena,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/38755/match/1485382
2024-09-29,13:39,Juniorallsvenskan H HJ18,IBK Kungälv,Floda IBK,Mimershus A-hallen,Jesper Björklund Greter,Sebastian Kiejs,https://stats.innebandy.se/sasong/43/serie/38706/match/1483840
2024-09-29,12:00,Träningsmatcher flickor,IBF Älvstranden DJ,FBC Lerum Utveckling Röd,Santoshallen,Gökhan Atay,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/38816/match/1542329
2024-09-29,12:00,Träningsmatcher pojkar,Lindome IBK U15 Vit,IBF Älvstranden P08/P09 Vit,Streteredsskolan,Ian S Blomqvist,Alexander T Forsberg,https://stats.innebandy.se/sasong/43/serie/38815/match/1542682
2024-09-29,13:20,Träningsmatcher pojkar,FBC Lerum Utveckling P10,FBC Lerum Utveckling P09,Rydsbergshallen,Måns Eliason,Alexander Pettersson,https://stats.innebandy.se/sasong/43/serie/38815/match/1540008
