Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2023-09-23,12:00,Flickor Tr-matcher 2023-24,Dingle AIK DJ,IBF Älvstranden DJ,Munkedals Idrottshall,Alexander Rydqvist,,https://stats.innebandy.se/sasong/43/serie/34661/match/1421713
2023-09-23,13:30,Flickor Tr-matcher 2023-24,IBF Älvstranden DJ,IBK Vänersborg DJ,Munkedals Bollhall,Alexander Rydqvist,,https://stats.innebandy.se/sasong/43/serie/34661/match/1421714
2023-09-23,15:00,Flickor Tr-matcher 2023-24,IBK Vänersborg DJ,Dingle AIK DJ,Munkedals Bollhall,Alexander Rydqvist,,https://stats.innebandy.se/sasong/43/serie/34661/match/1421715
2023-09-23,14:00,Herrar Allsvenskan Södra,FBC Lerum,IBK Lund Elit,Lerum Arena A,Daniel Hultberg,Edo Sabanovic,https://stats.innebandy.se/sasong/43/serie/34676/match/1340833
2023-09-23,15:00,Herrar Allsvenskan Södra,Höllvikens IBF,FBC Partille,Halörhallen,Erik Hindemith,Fredrik Lundborg,https://stats.innebandy.se/sasong/43/serie/34676/match/1340830
2023-09-23,14:00,Herrar Div 1 Västra Götaland,IK Zenith,Floda IBK,Björlanda Idrottshall,Tobias Anderberg,Jacob Johansson,https://stats.innebandy.se/sasong/43/serie/34681/match/1342945
2023-09-23,10:00,Herrar tr-matcher 2023/24,Öckerö IBK Herr,Guldhedens IK H4,Hedenskolans Idrottshall,Roger Zahnér,Amir Huseinovic,https://stats.innebandy.se/sasong/43/serie/34659/match/1421083
2023-09-23,12:00,Herrar tr-matcher 2023/24,Ale IBF H4,Kärra IBK H2,Ale Kulturrum,Felix Broström,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/34659/match/1418927
2023-09-23,13:30,Herrar tr-matcher 2023/24,Stenungsunds IBK H3,IBK Bergum H4,Kyrkenorumskolans Idrottshall,Mustafa Er,Kim Westlund,https://stats.innebandy.se/sasong/43/serie/34659/match/1420064
2023-09-23,13:45,Herrar tr-matcher 2023/24,Lindås IBF H3,FBC Vinga A Lag Herrar,Lindås Waves Arena,Felix Bark Peterson,Amir Huseinovic,https://stats.innebandy.se/sasong/43/serie/34659/match/1421265
2023-09-23,13:00,Pojkar tr-matcher 2023-24,Floda IBK HJ - P06/08,Skara IBK P08,Nova Floda Sportcenter A-hall,Tommy Runhammar,Dante Lindskog,https://stats.innebandy.se/sasong/43/serie/34660/match/1419745
2023-09-23,15:30,Pojkar tr-matcher 2023-24,FBC Lerum Utveckling P10,IBK Alingsås P10,Hjällsnäshallen B-hallen,Lasse Englund,Linn Söderblom,https://stats.innebandy.se/sasong/43/serie/34660/match/1419942
2023-09-23,17:00,Pojkar tr-matcher 2023-24,FBC Lerum Utveckling P10,IBK Bergum P09,Hjällsnäshallen B-hallen,Lasse Englund,Linn Söderblom,https://stats.innebandy.se/sasong/43/serie/34660/match/1423480
2023-09-23,17:00,Pojkar tr-matcher 2023-24,FBC Lerum Utveckling P09,Frillesås FF/Åsa IF,Rydsbergshallen,Adnan Tongur,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/34660/match/1424792
2023-09-24,14:00,Damer Allsvenskan Södra,Lindome IBK,Jönköpings IK,Almåshallen A,Henrik Carlsson,Richard Claesson,https://stats.innebandy.se/sasong/43/serie/34689/match/1345277
2023-09-24,14:30,Damer Allsvenskan Södra,Lindås IBK,Craftstadens IBK Oskarshamn,Lindås Waves Arena,Albert Enlund,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/34689/match/1345276
2023-09-24,19:00,Damer tr-matcher 2023-24,Eken IBK Damjuniorer,FBC Lerum Flickor Akademi,Ekenhallen 1,Roger Zahnér,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/34658/match/1414448
2023-09-24,09:30,Flickor Tr-matcher 2023-24,IBK Kungälv / Surte IS IBK F08/09,Kärra IBK F08/09,Ale Kulturrum,Martin Andersson,Zara Carlsson,https://stats.innebandy.se/sasong/43/serie/34661/match/1419301
2023-09-24,10:15,Flickor Tr-matcher 2023-24,Ale IBF F08/09,IBK Kungälv / Surte IS IBK F08/09,Ale Kulturrum,Martin Andersson,Zara Carlsson,https://stats.innebandy.se/sasong/43/serie/34661/match/1419304
2023-09-24,11:00,Flickor Tr-matcher 2023-24,Ale IBF F08/09,Kärra IBK F08/09,Ale Kulturrum,Martin Andersson,Zara Carlsson,https://stats.innebandy.se/sasong/43/serie/34661/match/1419305
2023-09-24,11:30,Flickor Tr-matcher 2023-24,IBK Kungälv F08/09,Surte IS IBK F08,Ale Kulturrum,,,https://stats.innebandy.se/sasong/43/serie/34661/match/1419306
2023-09-24,13:00,Flickor Tr-matcher 2023-24,Kärra IBK F08/09,Ale IBF F08/09,Ale Kulturrum,Martin Andersson,Zara Carlsson,https://stats.innebandy.se/sasong/43/serie/34661/match/1419307
2023-09-24,13:45,Flickor Tr-matcher 2023-24,IBK Kungälv / Surte IS IBK F08/09,Kärra IBK F08/09,Ale Kulturrum,Martin Andersson,Zara Carlsson,https://stats.innebandy.se/sasong/43/serie/34661/match/1419308
2023-09-24,19:00,Flickor Tr-matcher 2023-24,FBC Partille DJ 18,Fristads GoIF JAS,Partillebohallen,Tommy Runhammar,Felix Broström,https://stats.innebandy.se/sasong/43/serie/34661/match/1425129
2023-09-24,14:45,Herrar Div 1 Västra Götaland,Pixbo IBF,GS 86 AIF,Wallenstam Arena A,Mathias Damgaard,Adam Kruse,https://stats.innebandy.se/sasong/43/serie/34681/match/1342947
2023-09-24,13:00,Herrar tr-matcher 2023/24,Dingle AIK HJ Vit,Överby IBK P07/08,Munkedals Idrottshall,Tommy Runhammar,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/34659/match/1420923
2023-09-24,10:45,Pojkar tr-matcher 2023-24,FBC Lerum Utveckling P11,FBC Partille P11 Blå,Rydsbergshallen,Måns Eliason,Albin Rosberg,https://stats.innebandy.se/sasong/43/serie/34660/match/1420181
2023-09-25,18:15,Pojkar tr-matcher 2023-24,Landvetter IBK P07,Frölunda IBK HJ-18,Pinntorps Idrottshall,Felix Bark Peterson,Felix Broström,https://stats.innebandy.se/sasong/43/serie/34660/match/1423475
2023-09-25,19:00,Pojkar tr-matcher 2023-24,Stenungsunds IBK U15 Svart,IBK Kungälv P 09,Spekerödskolans Idrottshall,Alexander Rydqvist,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/34660/match/1423664
2023-09-26,20:15,Damer tr-matcher 2023-24,FBC Vinga A-Lag D2,Almås IBF D1,Frölunda Kulturhus,Adam Kruse,Pontus Ekengränd,https://stats.innebandy.se/sasong/43/serie/34658/match/1423672
2023-09-26,20:45,Damer tr-matcher 2023-24,IBF Backadalen Dam Vet,IBK Älvstranden Dam,Tuve Sporthall,Tomas Levin,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/34658/match/1423943
2023-09-26,17:15,Pojkar tr-matcher 2023-24,Surte IS IBK P10/11,IBK Kungälv P10,Bohushallen,Jesper Wångblad,,https://stats.innebandy.se/sasong/43/serie/34660/match/1425748
2023-09-27,19:40,Klubbhuset Damer Div. 1,IBF Backadalen D1,IBK Kungälv D1,Lundbystrand 1,Christian Jensen,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/35123/match/1372353
2023-09-27,20:15,Herrar tr-matcher 2023/24,FBC Partille H4,Guldhedens IK H4,Partillebohallen,Måns Bartilson,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/34659/match/1423903
2023-09-28,23:54,SSL - Svenska Superligan Dam,Pixbo IBK,Karlstad IBF,Wallenstam Arena A,Josefine Hedelind,Frans Dahlstedt,https://stats.innebandy.se/sasong/43/serie/34685/match/1344669
2023-09-28,19:30,Klubbhuset Herrar Div. 5,Orust IBK H5,Nödinge IBK H5,Svanesunds Sporthall,Susanne Andersson,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/35120/match/1372883
2023-09-29,19:30,Klubbhuset Damer Div. 1,Floda IBK D1,IK Zenith D1,Nova Floda Sportcenter A-hall,Felix Bark Peterson,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/35123/match/1372355
2023-09-29,19:30,Klubbhuset Damer Div. 2,Dingle AIK D2,Guldhedens IK D2,Munkedals Idrottshall,Jaana Gander,Susanne Andersson,https://stats.innebandy.se/sasong/43/serie/35124/match/1373095
2023-09-29,19:30,Klubbhuset Herrar Div. 3,Eken IBK H3,Pixbo IBF H3,Ekenhallen 1,Marcus Orrhult,Christian Svärdström,https://stats.innebandy.se/sasong/43/serie/35118/match/1372749
2023-09-29,19:30,Klubbhuset Herrar Div. 4,Öckerö IBK H4,Sörgårdens IBF H4,Hedenskolans Idrottshall,Per Sundvall,Wessam Abdellrazek,https://stats.innebandy.se/sasong/43/serie/35119/match/1372616
2023-09-29,18:15,Flickor Tr-matcher 2023-24,FBC Lerum F10/11 Röd,Floda IBK F11/12,Lerum Arena A,Albin Rosberg,Måns Eliason,https://stats.innebandy.se/sasong/43/serie/34661/match/1420823
2023-09-29,19:00,Herrar Allsvenskan Södra,Fagerhult Habo IBK,FBC Lerum,Habo Sporthall A,David Dornlöv,Hussein Ibrahim,https://stats.innebandy.se/sasong/43/serie/34676/match/1340839
2023-09-29,19:15,Herrar Div 1 Västra Götaland,Mölndals IBF,IBK Alingsås,Aktiviteten A-Hall,Måns Löfgren,Stefan Olsson,https://stats.innebandy.se/sasong/43/serie/34681/match/1342956
2023-09-29,19:00,Juniorallsvenskan G DJ18,Ale IBF/Kärra IBK,IBK Alingsås,Ale Kulturrum,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35872/match/1392397
2023-09-29,20:00,Juniorallsvenskan G DJ18,FBC Lerum,FBC Partille/Floda IBK,Rydsbergshallen,Adam Jällfält,Amir Huseinovic,https://stats.innebandy.se/sasong/43/serie/35872/match/1392395
2023-09-29,20:00,Juniorallsvenskan G DJ18,Lindås IBF,Pixbo IBF/Pixbo IBK,Lindås Waves Arena,Marcus Larsson,Oscar Skogsberg,https://stats.innebandy.se/sasong/43/serie/35872/match/1392396
2023-09-29,20:00,Juniorallsvenskan G DJ18,Stenungsunds IBK/IBK Kungälv,Landvetter IBK,Stenungsund Arena,Jesper Björklund Greter,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/35872/match/1392399
2023-09-29,18:00,Pojkar tr-matcher 2023-24,IBK Kungälv P10,IBK Göteborg P10/11,Kastellegårdshallen,,,https://stats.innebandy.se/sasong/43/serie/34660/match/1426592
2023-09-30,14:30,Klubbhuset Damer Div. 2,Ale IBF D2,FBC Lerum D2,Ale Kulturrum,Magnus Fredriksson,Sebastian Kiejs,https://stats.innebandy.se/sasong/43/serie/35124/match/1373096
2023-09-30,09:30,Klubbhuset Damer Div. 3,Eken IBK D3,Hindås IBK D3,Ekenhallen 1,Felix Bark Peterson,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/35125/match/1412938
2023-09-30,13:00,Klubbhuset Herrar Div. 2,FBC Vinga H2,Dingle AIK H2,Frölunda Kulturhus,Christian Svärdström,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/35117/match/1372091
2023-09-30,14:15,Klubbhuset Herrar Div. 2,IBF Älvstranden H2,Herrestads AIF Rockets H2,Santoshallen,Christian Jensen,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/35117/match/1372089
2023-09-30,14:45,Klubbhuset Herrar Div. 2,IBK Göteborg H2,Lindome IBK H2,Lundenhallen,Adam Jällfält,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/35117/match/1372090
2023-09-30,15:00,Klubbhuset Herrar Div. 2,FBC Lerum Utveckling H2,Landvetter IBK H2,Rydsbergshallen,Jesper Björklund Greter,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/35117/match/1372087
2023-09-30,15:30,Klubbhuset Herrar Div. 2,Kärra IBK H2,Frölunda IBK H2,Kärra Sporthall,Christian Svärdström,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/35117/match/1372086
2023-09-30,15:00,Klubbhuset Herrar Div. 3,Stenungsunds IBK H3,Göteborg City IBK H3,Stenungsund Arena,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35118/match/1372748
2023-09-30,19:30,Klubbhuset Herrar Div. 3,Lindås IBF H3,Lindome IBK H3,Lindås Waves Arena,Torbjörn Zahner,Adnan Tongur,https://stats.innebandy.se/sasong/43/serie/35118/match/1372750
2023-09-30,10:00,Klubbhuset Herrar Div. 4,KFKD H4,Pixbo IBF H4,Lundbystrand 1,Johan Ronge,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/35119/match/1372619
2023-09-30,12:00,Klubbhuset Herrar Div. 4,Ale IBF H4,Landvetter IBK H4,Ale Kulturrum,Magnus Fredriksson,Adnan Tongur,https://stats.innebandy.se/sasong/43/serie/35119/match/1372618
2023-09-30,13:00,Klubbhuset Herrar Div. 4,FBC Partille H4,IBK Göteborg H4,Qvisthallen,Wessam Abdellrazek,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/35119/match/1372615
2023-09-30,12:00,Klubbhuset Herrar Div. 5,Mölndals IBF H5,Stenungsunds IBK H5,Aktiviteten A-Hall,Lazo Cesto,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/35120/match/1372878
2023-09-30,13:15,Klubbhuset Herrar Div. 5,Surte IS IBK H5,Lindome IBK H5,Bohushallen,Per Sundvall,Johan Ronge,https://stats.innebandy.se/sasong/43/serie/35120/match/1372879
2023-09-30,18:00,Klubbhuset Herrar Div. 5,FBC Lerum Utveckling H5,Utbynäs SK H5,Rydsbergshallen,Sebastian Kiejs,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/35120/match/1372881
2023-09-30,09:30,Klubbhuset Herrar Div. 6,Mölndals IBF H6,FBC Vinga H6,Aktiviteten A-Hall,Lazo Cesto,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/35121/match/1413024
2023-09-30,11:30,Klubbhuset Herrar Div. 6,Eken IBK H6,Floda IBK H6,Ekenhallen 1,Felix Bark Peterson,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/35121/match/1413025
2023-09-30,13:00,Damer Allsvenskan Västra,Västerås IBS,FBC Partille,Mälarenergi Arena A,John Awabdeh,Jonathan Varli,https://stats.innebandy.se/sasong/43/serie/34688/match/1345195
2023-09-30,14:00,Damer Allsvenskan Västra,GS 86 AIF,Lindås IBK,Forshaga Sporthall,Philip Aronsson-Elffors,Claes Knutsson,https://stats.innebandy.se/sasong/43/serie/34688/match/1345192
2023-09-30,16:00,Damer Allsvenskan Västra,Skoghalls IBK,Lindome IBK,Hammarö Arena,Fredrik Landin,Jimmy Rittervall,https://stats.innebandy.se/sasong/43/serie/34688/match/1345193
2023-09-30,14:00,Herrar Allsvenskan Södra,FBC Partille,Nilsby IK,Partillebohallen,Daniel Hultberg,Edo Sabanovic,https://stats.innebandy.se/sasong/43/serie/34676/match/1340834
2023-09-30,13:00,Herrar Div 1 Västra Götaland,Skoghalls IBK,Pixbo IBF,Hammarö Arena,Fredrik Landin,Jimmy Rittervall,https://stats.innebandy.se/sasong/43/serie/34681/match/1342953
2023-09-30,14:30,Herrar Div 1 Västra Götaland,Lindås IBK,IBK Kungälv,Lindås Waves Arena,Måns Löfgren,Stefan Olsson,https://stats.innebandy.se/sasong/43/serie/34681/match/1342954
2023-09-30,15:00,Herrar Div 1 Västra Götaland,Floda IBK,Varla IBK,Nova Floda Sportcenter A-hall,Adam Kruse,Andreas Lybacken,https://stats.innebandy.se/sasong/43/serie/34681/match/1342955
2023-09-30,17:00,Herrar Div 1 Västra Götaland,GS 86 AIF,IK Zenith,Forshaga Sporthall,Philip Aronsson-Elffors,Claes Knutsson,https://stats.innebandy.se/sasong/43/serie/34681/match/1342951
2023-09-30,16:45,Juniorallsvenskan G DJ18,Månsarps IBK,Lindås IBK,Jönköpings Idrottshus A-hall,Jan Blohm,Andreas Karlsson,https://stats.innebandy.se/sasong/43/serie/35872/match/1392398
