Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2024-04-07,13:50,FPC P2010 B-slutspel,Jönköpings IK Röd,Mölndals IBF,"FPC Huskvarna Sportcenter Gymnastikhall, Husqvarna AB",Simon Bolmvik,Casper Karlsson,https://stats.innebandy.se/sasong/43/serie/37187/match/1444386
2024-04-07,16:20,FPC P2010 B-slutspel,IBK Kungälv,Ingelstad IBK,"FPC Huskvarna Sportcenter Sporthall, Carlfors Bruk",Kevin Kempe,Mikael Pettersson,https://stats.innebandy.se/sasong/43/serie/37187/match/1444387
2024-04-07,09:40,FPC P2011 B-slutspel,Pixbo IBF,Mullsjö AIS,"FPC Hisingstorpshallen, Myran",Kim Westlund,Pontus Hildinge Mickelsson,https://stats.innebandy.se/sasong/43/serie/37184/match/1444287
2024-04-07,09:40,FPC P2011 B-slutspel,Rottne IF,Myggenäs IBK,"FPC Jönköping Idrottshus A-hall, Euromaskin",Axel Wilsson Eng,Olle Ahnström,https://stats.innebandy.se/sasong/43/serie/37184/match/1444289
2024-04-07,12:10,FPC P2011 B-slutspel,Pixbo IBF,Väckelsångs IK,"FPC Hisingstorpshallen, Myran",Engla Spjut,Therese Spjut,https://stats.innebandy.se/sasong/43/serie/37184/match/1444293
2024-04-07,15:30,FPC P2011 B-slutspel,Pixbo IBF,Malmhaug IBF,"FPC Huskvarna Sportcenter Sporthall, Carlfors Bruk",Kevin Kempe,Mikael Pettersson,https://stats.innebandy.se/sasong/43/serie/37184/match/1444296
2024-04-07,17:10,FPC P2011 B-slutspel,Sandö IBK Gul,Pixbo IBF,"FPC Huskvarna Sportcenter Sporthall, Carlfors Bruk",Simon Bolmvik,Casper Karlsson,https://stats.innebandy.se/sasong/43/serie/37184/match/1444298
2024-04-07,09:00,Klubbhuset Herrar Veteraner,Pixbo IBF HV,IBK Kungälv HV,Wallenstam Arena A,Semir Aganspahic,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/35122/match/1439871
2024-04-07,18:00,Pantamera Flick Mörkröd C Vår,Pixbo IBF F09 Vit,Dingle AIK DJ,Wallenstam Arena B,Sebastian Ågren,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/36837/match/1439054
2024-04-07,11:30,Pojkar 16 Pl. 5-8,IBK Genarp,FBC Partille,Tipshallen - Växjö 1,Christoffer Fredriksson,Noah Gustafsson,https://stats.innebandy.se/sasong/43/serie/37336/match/1446182
2024-04-07,08:30,Pojkar 16 Slutspel,Pixbo IBF,Linköping IBK Ungdom,Tipshallen - Växjö 1,Maryan Hrabovuk,Andrii Semeniuk,https://stats.innebandy.se/sasong/43/serie/37339/match/1446472
2024-04-07,14:45,Pojkar 16 Slutspel,Pixbo IBF,Thorengruppen IBK,Fortnox Arena A-hall,Tobias Anderberg,Jacob Johansson,https://stats.innebandy.se/sasong/43/serie/37339/match/1446474
2024-04-08,21:23,Herrar Semifinalserie 1 - SSL,IBF Falun,Pixbo IBK,Uw-Tech Arena,Simon Broman,Martin Matti,https://stats.innebandy.se/sasong/43/serie/37468/match/1451428
2024-04-08,19:20,Pantamera Pojk Mörkröd B Vår,Stenungsunds IBK HJ,Floda IBK HJ Svart,Stenungsund Arena,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/36855/match/1439141
2024-04-08,19:30,Pojkar tr-matcher 2023-24,IK Zenith HJAS,Frölunda IBK HJ-18,Björlanda Idrottshall,Torbjörn Zahner,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/34660/match/1451411
2024-04-09,19:40,Pantamera Pojkar Röd C Vår,IBK Kungälv P08 Vit,Stenungsunds IBK U15 Blå,Munkegärdehallen,Semir Aganspahic,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/36845/match/1438540
2024-04-10,18:30,Herrar Semifinalserie 1 - SSL,Pixbo IBK,IBF Falun,Wallenstam Arena A,Thomas Andersson,Rickard Wissman,https://stats.innebandy.se/sasong/43/serie/37468/match/1451429
2024-04-10,19:40,Grupp 2,Lindås IBK Dam,FBC Lerum,Lindås Waves Arena,Sandra Lindskog,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/37619/match/1450758
2024-04-11,19:30,Träningsmatcher 2023/2024,Warberg IBF Dam JAS,Lindås IBK DJ JAS,"Sparbanken Wictory Center, Unihocplanen",Alexander Andersen,Esaias Ivarsson,https://stats.innebandy.se/sasong/43/serie/35247/match/1450917
2024-04-12,19:00,Herrar Semifinalserie 1 - SSL,IBF Falun,Pixbo IBK,Uw-Tech Arena,Glenn Boström,Håkan Söderman,https://stats.innebandy.se/sasong/43/serie/37468/match/1451430
2024-04-12,19:00,Damer Semifinalserie 2 - SSL,Pixbo IBK,Västerås Rönnby IBK,Wallenstam Arena A,Martin Jonsson,Joakim Mattsson,https://stats.innebandy.se/sasong/43/serie/37467/match/1451522
2024-04-14,21:23,Damer Semifinalserie 2 - SSL,Västerås Rönnby IBK,Pixbo IBK,Mälarenergi Arena A,Jörgen Andersson,Kevin Cardell,https://stats.innebandy.se/sasong/43/serie/37467/match/1451523
2024-04-14,14:00,Grupp 2,IBF Backadalen D1,FBC Partille D Allsv,Tuve Sporthall,Tommy Runhammar,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/37619/match/1450759
2024-04-15,18:30,Herrar Semifinalserie 1 - SSL,Pixbo IBK,IBF Falun,Wallenstam Arena A,Daniel Böcker,Andreas Lybacken,https://stats.innebandy.se/sasong/43/serie/37468/match/1451431
2024-04-15,19:50,Träningsmatcher 2023/2024,Varla IBK Dam Div 1 / DJAS,IBK Kungälv D1,Skårbyhallen,Benjamin Olsen,Marcus Gustafsson,https://stats.innebandy.se/sasong/43/serie/35247/match/1452205
2024-04-16,19:00,Grupp Herrar DM,Frölunda IBK H2,IBK Bergum H4,Frölunda Kulturhus,Adnan Tongur,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/37696/match/1450945
2024-04-17,21:23,Herrar Semifinalserie 1 - SSL,IBF Falun,Pixbo IBK,Uw-Tech Arena,Simon Broman,Martin Matti,https://stats.innebandy.se/sasong/43/serie/37468/match/1451432
2024-04-17,18:30,Damer Semifinalserie 2 - SSL,Pixbo IBK,Västerås Rönnby IBK,Wallenstam Arena A,Daniel Larsson,Amir Zilic,https://stats.innebandy.se/sasong/43/serie/37467/match/1451524
2024-04-17,20:15,Pojkar tr-matcher 2023-24,Kärra IBK JAS,Frölunda IBK HJ-18,Kärra Sporthall,Tommy Runhammar,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/34660/match/1452202
2024-04-18,20:00,Grupp Herrar DM,Lindås IBK Herr,Frölunda IBK H2,Lindås Waves Arena,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/37696/match/1450939
2024-04-19,19:00,Herrar Semifinalserie 1 - SSL,Pixbo IBK,IBF Falun,Wallenstam Arena A,Thomas Andersson,Rickard Wissman,https://stats.innebandy.se/sasong/43/serie/37468/match/1451433
2024-04-19,14:30,DJ18 Grupp F,CL98IC,Lindås IBF,IFU Arena Upplands Energi (C),August Ericsson,Moltas Gunnarsson,https://stats.innebandy.se/sasong/43/serie/37767/match/1451378
2024-04-19,20:30,DJ18 Grupp F,Lindås IBF,IBF Falun,IFU Arena Tell Media Group (B),Morgan Oberlauf Poopuu,Richard Öhneskog,https://stats.innebandy.se/sasong/43/serie/37767/match/1451379
2024-04-19,12:30,DJ18 Grupp G,Växjö IBK Utveckling/Växjö IBK,Pixbo IBF/Pixbo IBK,IFU Arena Mirva (E),Maryan Hrabovuk,Andrii Semeniuk,https://stats.innebandy.se/sasong/43/serie/37768/match/1451384
2024-04-19,18:30,DJ18 Grupp G,Pixbo IBF/Pixbo IBK,KAIS Mora UIF,IFU Arena DHinox (D),Robin Aidanpää,Anton Backelind,https://stats.innebandy.se/sasong/43/serie/37768/match/1451385
2024-04-19,11:30,HJ18 Grupp B,Rosersberg Arlanda IBK,Lindås IBK,IFU Arena Upplands Energi (C),Oskar Lööke,Isak Mörnstål,https://stats.innebandy.se/sasong/43/serie/37763/match/1451451
2024-04-19,17:30,HJ18 Grupp B,Lindås IBK,Moälvens IBK /Örnsköldsvik IBK,IFU Arena Tell Media Group (B),Daniel Bäckner,Jonatan Svahn,https://stats.innebandy.se/sasong/43/serie/37763/match/1451452
2024-04-19,09:30,HJ18 Grupp C,Pixbo IBF/IBK,Hammarby IF IBF,IFU Arena DHinox (D),Alexander Lagerström,Robin Rosendal,https://stats.innebandy.se/sasong/43/serie/37764/match/1451456
2024-04-19,15:30,HJ18 Grupp C,Team Thorengruppen Ung SK/Thorengruppen IBK,Pixbo IBF/IBK,IFU Arena DHinox (D),Emil Lindén,Adam Rydholm,https://stats.innebandy.se/sasong/43/serie/37764/match/1451458
2024-04-20,15:00,Damer Semifinalserie 2 - SSL,Västerås Rönnby IBK,Pixbo IBK,Mälarenergi Arena A,Daniel Hultberg,Edo Sabanovic,https://stats.innebandy.se/sasong/43/serie/37467/match/1451525
2024-04-20,13:00,DJ18 Grupp F,Lindås IBF,Täby FC,IFU Arena Upplands Energi (C),Adam Jivegård,Gabriel Wall,https://stats.innebandy.se/sasong/43/serie/37767/match/1451382
2024-04-20,11:30,DJ18 Grupp G,Pixbo IBF/Pixbo IBK,IK Sirius FBC/IBK,IFU Arena Mirva (E),Emil Lindén,Adam Rydholm,https://stats.innebandy.se/sasong/43/serie/37768/match/1451388
2024-04-20,17:45,DJ18 Slutspel,RIG Umeå IBF,Pixbo IBF/Pixbo IBK,IFU Arena DHinox (D),Mohamed Abdirisak,Rasmus Widén,https://stats.innebandy.se/sasong/43/serie/37777/match/1451478
2024-04-20,19:00,DJ18 Slutspel,Lindås IBF,Rönnby Västerås IBK Ungdom,IFU Arena Tell Media Group (B),Filip Lövenklint,Theodore Idevall,https://stats.innebandy.se/sasong/43/serie/37777/match/1451480
2024-04-20,14:00,Grupp 2,FBC Lerum,FBC Partille D Allsv,Rydsbergshallen,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/37619/match/1450760
2024-04-20,10:00,HJ18 Grupp B,Lindås IBK,FC Helsingborg/FBC Helsingborg,IFU Arena Upplands Energi (C),Daniel Bäckner,Jonatan Svahn,https://stats.innebandy.se/sasong/43/serie/37763/match/1451455
2024-04-20,08:30,HJ18 Grupp C,IBF Offensiv Lidingö,Pixbo IBF/IBK,IFU Arena DHinox (D),Morgan Oberlauf Poopuu,Richard Öhneskog,https://stats.innebandy.se/sasong/43/serie/37764/match/1451460
2024-04-20,14:45,HJ18 Plac 9-12,Lindås IBK,Gävle GIK,IFU Arena Mirva (E),Maryan Hrabovuk,Andrii Semeniuk,https://stats.innebandy.se/sasong/43/serie/37771/match/1451509
2024-04-20,14:45,HJ18 Slutspel,Pixbo IBF/IBK,Hagfors IBS/Edebäck IBF,IFU Arena Upplands Energi (C),Daniel Bäckner,Jonatan Svahn,https://stats.innebandy.se/sasong/43/serie/37776/match/1451497
2024-04-20,09:20,Pojkar tr-matcher 2023-24,IBF Älvstranden P10,Ale IBF P10,Santoshallen,Wilma Björk,Emil Lejon,https://stats.innebandy.se/sasong/43/serie/34660/match/1452386
2024-04-21,15:15,DJ18 Plac 3,Lindås IBF,KAIS Mora UIF,IFU Arena Tell Media Group (B),Robin Aidanpää,Anton Backelind,https://stats.innebandy.se/sasong/43/serie/37778/match/1451495
2024-04-21,13:00,DJ18 Plac 5-8,Pixbo IBF/Pixbo IBK,Rönnby Västerås IBK Ungdom,IFU Arena Mirva (E),Maryan Hrabovuk,Andrii Semeniuk,https://stats.innebandy.se/sasong/43/serie/37775/match/1451485
2024-04-21,10:45,DJ18 Slutspel,RIG Umeå IBF,Lindås IBF,IFU Arena A,Filip Lövenklint,Theodore Idevall,https://stats.innebandy.se/sasong/43/serie/37777/match/1451482
2024-04-21,14:00,Grupp Herrar DM,Tösse IF,IBK Bergum H4,Karlbergshallen Åmål,Sören Johansson,Björn Svensson,https://stats.innebandy.se/sasong/43/serie/37696/match/1450934
2024-04-21,10:00,HJ18 Plac 9-12,IBF Falun Utveckling,Lindås IBK,IFU Arena Upplands Energi (C),Robin Aidanpää,Anton Backelind,https://stats.innebandy.se/sasong/43/serie/37771/match/1451510
2024-04-21,08:30,HJ18 Slutspel,Pixbo IBF/IBK,Fagerhult Habo IBK Ungdom,IFU Arena Tell Media Group (B),Daniel Bäckner,Jonatan Svahn,https://stats.innebandy.se/sasong/43/serie/37776/match/1451501
2024-04-21,14:45,HJ18 Slutspel,Team Thorengruppen Ung SK/Thorengruppen IBK,Pixbo IBF/IBK,IFU Arena A,Alexander Lagerström,Robin Rosendal,https://stats.innebandy.se/sasong/43/serie/37776/match/1451502
2024-04-22,18:30,Damer Semifinalserie 2 - SSL,Pixbo IBK,Västerås Rönnby IBK,Wallenstam Arena A,Jörgen Andersson,Kevin Cardell,https://stats.innebandy.se/sasong/43/serie/37467/match/1451526
2024-04-22,20:00,Grupp 2,IBF Backadalen D1,Lindås IBK Dam,Tuve Sporthall,Marcus Larsson,Oscar Skogsberg,https://stats.innebandy.se/sasong/43/serie/37619/match/1450761
2024-04-23,19:40,Flickor Tr-matcher 2023-24,FBC Lerum F10/11 Röd,Frölunda IBK Flickor Röd,Lerum Arena C,Linn Söderblom,Filip Boman,https://stats.innebandy.se/sasong/43/serie/34661/match/1452393
2024-04-25,19:20,Flickor Tr-matcher 2023-24,FBC Partille DJ 18,IBK Alingsås F06/07,Vallhamra Sportcenter,Adnan Tongur,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/34661/match/1452397
2024-04-25,19:00,Grupp 1,Lindome IBK Allsv,Lindås IBF D1,Almåshallen A,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/37618/match/1450747
2024-04-25,19:30,Grupp 2,FBC Lerum,IBF Backadalen D1,Rydsbergshallen,Tommy Runhammar,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/37619/match/1450762
2024-04-25,20:00,Träningsmatcher 2023/2024,Varla IBK Dam Div 1 / DJAS,Mölndals IBF Dam,Skårbyhallen,Benjamin Olsen,Kalle Borgen,https://stats.innebandy.se/sasong/43/serie/35247/match/1452402
2024-04-27,12:15,Damer Final SSL,Thorengruppen IBK,Pixbo IBK,Friends Arena,Daniel Hultberg,Edo Sabanovic,https://stats.innebandy.se/sasong/43/serie/37781/match/1451404
2024-04-28,21:24,Herrar Final SSL,Storvreta IBK,Pixbo IBK,Friends Arena,Glenn Boström,Håkan Söderman,https://stats.innebandy.se/sasong/43/serie/37780/match/1451402
2024-04-28,18:00,Damer tr-matcher 2023-24,Floda IBK D3,FBC Lerum D2,Nova Floda Sportcenter A-hall,Måns Bartilson,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/34658/match/1452385
2024-04-28,11:00,Grupp Herrar DM,Frölunda IBK H2,Tösse IF,Frölunda Kulturhus,Robin Boqvist,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/37696/match/1450936
2024-04-28,15:00,Grupp Herrar DM,Lindås IBK Herr,Tösse IF,Lindås Waves Arena,Adnan Tongur,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/37696/match/1450947
2024-04-29,20:30,Grupp 1,Lindås IBF D1,Landvetter IBK Dam,Lindås Waves Arena,Roger Zahnér,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/37618/match/1450748
