Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2024-11-08,18:30,Pantamera Flick Mörkröd B Höst,IBK Alingsås F08-11 Gbg,IBK Kungälv DJ,"Stadsskogshallen, Alingsås",Henrik Sjöberg,Hampus Andersson,https://stats.innebandy.se/sasong/43/serie/38252/match/1530433
2024-11-08,18:15,Pantamera Flick Röd A Höst,Lindås IBK F10/11 Svart,Pinntorp IBF F09-10,Lindås Waves Arena,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/38254/match/1530482
2024-11-08,18:30,Pantamera Flick Röd D Höst FD,FBC Lerum Utveckling F10/11 Svart,Pixbo IBF F12 Röd,Lerum Arena C,Filip Boman,Noah Mellby,https://stats.innebandy.se/sasong/43/serie/38257/match/1532547
2024-11-08,18:40,Pantamera Pojk Mörkröd C Höst,IBK Bergum Rosa (06-09),Pixbo IBF P09 Röd,Bergumsskolan,Gökhan Atay,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/38249/match/1530344
2024-11-08,19:00,Pantamera Pojkar Röd B Höst,IBF Backadalen / IBF Älvstranden P08/09,Lindome IBK U15 Lila,Tuve Sporthall,Lazo Cesto,Henry Tames,https://stats.innebandy.se/sasong/43/serie/38230/match/1530802
2024-11-08,17:30,Pantamera Pojkar Röd D Höst,FBC Partille P09 Blå,Landvetter IBK P10 Vit,Qvisthallen,Senad Olevic,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/38232/match/1529984
2024-11-08,20:00,Pantamera Pojkar Röd D Höst,IBK Göteborg P09/10 Svart,IBK Kungälv P10 Svart,Torpahallen,Ian S Blomqvist,Alexander T Forsberg,https://stats.innebandy.se/sasong/43/serie/38232/match/1529986
2024-11-08,19:00,Pantamera Pojkar Röd I Höst FD,Hindås IBK P11 Blå,FBC Lerum Utveckling P10/P11 Röd,Hindås Idrottshall,Alexander Pettersson,Amel Kosovac,https://stats.innebandy.se/sasong/43/serie/38237/match/1530770
2024-11-09,12:00,Klubbhuset Damer Div. 2,Ale IBF D2,Dingle AIK D2,Ale Kulturrum,Wessam Abdellrazek,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/38226/match/1477607
2024-11-09,13:40,Klubbhuset Damer Div. 2,FBC Vinga D2,IBK Kungälv D2,Frölunda Kulturhus,Jesper Björklund Greter,Sebastian Kiejs,https://stats.innebandy.se/sasong/43/serie/38226/match/1477606
2024-11-09,14:30,Klubbhuset Damer Div. 2,IBK Göteborg D2,Almås IBF D2,Torpahallen,Tommy Runhammar,Magnus Fredriksson,https://stats.innebandy.se/sasong/43/serie/38226/match/1477605
2024-11-09,13:00,Klubbhuset Herrar Div. 2,Surte IS IBK H2,Mölndals IBF H2,Bohushallen,Mattias Strid,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/38219/match/1476694
2024-11-09,14:00,Klubbhuset Herrar Div. 2,IBF Älvstranden H2,Frölunda IBK H2,Santoshallen,Alexander Pavlovic,Robin Boqvist,https://stats.innebandy.se/sasong/43/serie/38219/match/1476693
2024-11-09,16:00,Klubbhuset Herrar Div. 2,FBC Vinga H2,FBC Lerum Utveckling H2,Frölunda Kulturhus,Jesper Björklund Greter,Sebastian Kiejs,https://stats.innebandy.se/sasong/43/serie/38219/match/1476692
2024-11-09,14:45,Klubbhuset Herrar Div. 3,Floda IBK H3,Dingle AIK H3,Nova Floda Sportcenter A-hall,Mats Sällberg,Christer Carlberg,https://stats.innebandy.se/sasong/43/serie/38220/match/1476827
2024-11-09,14:30,Klubbhuset Herrar Div. 4,Ale IBF H4,Pixbo IBF H4,Ale Kulturrum,Wessam Abdellrazek,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/38221/match/1477003
2024-11-09,16:30,Klubbhuset Herrar Div. 4,IBK Göteborg H4,Stenungsunds IBK H4,Torpahallen,Tommy Runhammar,Magnus Fredriksson,https://stats.innebandy.se/sasong/43/serie/38221/match/1477004
2024-11-09,15:00,Klubbhuset Herrar Div. 5,KFKD H5,Lindome IBK H5,Lundbystrand 3,Sebastian Ågren,Mustafa Er,https://stats.innebandy.se/sasong/43/serie/38222/match/1477176
2024-11-09,12:00,Klubbhuset Herrar Div. 6,Landvetter IBK H6 2,Lindome IBK H6,Pinntorps Idrottshall,Alexander Warberg,Kian Keinia,https://stats.innebandy.se/sasong/43/serie/38223/match/1527545
2024-11-09,13:00,Klubbhuset Herrar Div. 6,FBC Partille H6,Orust IBK H6,Partillebohallen,Daniel Liepins,Kristoffer Lind,https://stats.innebandy.se/sasong/43/serie/38223/match/1527543
2024-11-09,14:00,Klubbhuset Herrar Div. 6,Landvetter IBK H6 1,Floda IBK H6,Pinntorps Idrottshall,Alexander Warberg,Kian Keinia,https://stats.innebandy.se/sasong/43/serie/38223/match/1527547
2024-11-09,16:00,Klubbhuset Herrar Div. 6,IBK Bergum H6,FBC Vinga H6,Bergumsskolan,Henry Tames,Jakob Lundberg,https://stats.innebandy.se/sasong/43/serie/38223/match/1527548
2024-11-09,17:00,Klubbhuset Herrar Div. 6,Myggenäs IBK H6,IBF Älvstranden H6,Häggvallsskolan,Susanne Andersson,Martin Andersson,https://stats.innebandy.se/sasong/43/serie/38223/match/1527544
2024-11-09,13:20,Damer Div. 1 region,Pixbo IBF,Höllvikens IBF,Wallenstam Arena A,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/38741/match/1504013
2024-11-09,17:00,Damer Div. 1 region,IBF Backadalen,FBC Lerum,Lundbyskolans sporthall A-hall,Sandra Lindskog,Linda Lindskog,https://stats.innebandy.se/sasong/43/serie/38741/match/1504012
2024-11-09,17:00,Damer Div. 1 region,Lindås IBK,IBK Lund,Lindås Waves Arena,Linus Backlund,Henrik Nordström,https://stats.innebandy.se/sasong/43/serie/38741/match/1504014
2024-11-09,14:00,Division 1 Herrar Västra Götaland,Lindås IBK,Fristads GoIF,Lindås Waves Arena,Albert Enlund,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/38003/match/1453826
2024-11-09,14:00,Division 1 Herrar Västra Götaland,IBF Backadalen,IBK Alingsås,Lundbyskolans sporthall A-hall,Gabriel Adolfsson,Oscar Skogsberg,https://stats.innebandy.se/sasong/43/serie/38003/match/1453829
2024-11-09,11:00,Klubbhuset Blå Flickor 1A-B,FBC Partille F 12/14,IBF Backadalen F13 Svart,Qvisthallen,Melker Andersson,Nils Andersson,https://stats.innebandy.se/sasong/43/serie/39135/match/1527173
2024-11-09,09:00,Klubbhuset Blå Flickor 1B-C,FBC Partille F 12/14 Röd,Dingle AIK F13-14,Qvisthallen,Melker Andersson,Nils Andersson,https://stats.innebandy.se/sasong/43/serie/39136/match/1527129
2024-11-09,11:00,Klubbhuset Blå Flickor 1B-C,IBF Backadalen F13 Röd,Ale IBF F12/13 Blå,Tuve Sporthall,Alexander Wren-Wennefors,Theodor Gelin,https://stats.innebandy.se/sasong/43/serie/39136/match/1527131
2024-11-09,13:30,Klubbhuset Blå Flickor 1B-C,Pixbo IBK F13/14 Rödrävar,Hindås IBK F13,Wallenstam Arena B,Victor Strandberg,Vincent Winberg,https://stats.innebandy.se/sasong/43/serie/39136/match/1527133
2024-11-09,14:50,Klubbhuset Blå Flickor 2A-B,Hindås IBK F13/14,Floda IBK F13/14 Vit,Hindås Idrottshall,Halina Karnili,,https://stats.innebandy.se/sasong/43/serie/39138/match/1527285
2024-11-09,10:30,Klubbhuset Blå Flickor 2C,Pixbo IBK F13/14 Viträvar,Lindome IBK F14/15 Grön,Wallenstam Arena B,,,https://stats.innebandy.se/sasong/43/serie/39139/match/1527227
2024-11-09,12:00,Klubbhuset Blå Flickor 2C,IBF Backadalen F14 Svart,IBK Kungälv F13/14,Tuve Sporthall,Theodor Gelin,Alexander Wren-Wennefors,https://stats.innebandy.se/sasong/43/serie/39139/match/1527228
2024-11-09,11:30,Klubbhuset Blå Flickor 3B,Pixbo IBK F15 Vit,Lindås IBK F14-15 Svart,Wallenstam Arena B,Elvira Dahlgren,Olivia Feuk,https://stats.innebandy.se/sasong/43/serie/39141/match/1526983
2024-11-09,14:30,Klubbhuset Blå Flickor 3C,Öckerö IBK F15,Utbynäs SK F14/15,Hedenskolans Idrottshall,Philip Tindvall,Samuel Odenslätt Stenström,https://stats.innebandy.se/sasong/43/serie/39142/match/1527088
2024-11-09,14:30,Klubbhuset Blå Pojkar 1A,Pixbo IBK P13,Lindås IBK P13 Svart,Wallenstam Arena B,Victor Strandberg,Vincent Winberg,https://stats.innebandy.se/sasong/43/serie/39125/match/1526222
2024-11-09,15:30,Klubbhuset Blå Pojkar 1A,Öckerö IBK P13,FBC Partille P 13 Blå,Hedenskolans Idrottshall,Maja Hansson,Melvin Stenberg,https://stats.innebandy.se/sasong/43/serie/39125/match/1526224
2024-11-09,10:00,Klubbhuset Blå Pojkar 1B,Frölunda IBK P13,Ale IBF P13,Frölunda Kulturhus,Isak Larsson,Arthur Nielsen,https://stats.innebandy.se/sasong/43/serie/39126/match/1526278
2024-11-09,10:00,Klubbhuset Blå Pojkar 2A,FBC Partille P 15 Vallhamra Blå,Myggenäs IBK P 14,Qvisthallen,Melker Andersson,Nils Andersson,https://stats.innebandy.se/sasong/43/serie/39128/match/1526368
2024-11-09,11:30,Klubbhuset Blå Pojkar 2A,Myggenäs IBK P 13/14,Lindås IBK P14 Grön,Häggvallsskolan,Lucas Schöldström,Oliver Hallsten,https://stats.innebandy.se/sasong/43/serie/39128/match/1526369
2024-11-09,12:30,Klubbhuset Blå Pojkar 2A,Pixbo IBK P14 Röd,IK Zenith P14 Grön,Wallenstam Arena B,Elvira Dahlgren,Olivia Feuk,https://stats.innebandy.se/sasong/43/serie/39128/match/1526367
2024-11-09,13:40,Klubbhuset Blå Pojkar 2A,Hindås IBK P14,IBK Kungälv P14 Svart,Hindås Idrottshall,Halina Karnili,,https://stats.innebandy.se/sasong/43/serie/39128/match/1526366
2024-11-09,10:00,Klubbhuset Blå Pojkar 2B,Eken IBK P14,Pixbo IBK P14 Vit,Ekenhallen 1,Ludwig Ahlström,Alfons Wikander,https://stats.innebandy.se/sasong/43/serie/39129/match/1526702
2024-11-09,12:30,Klubbhuset Blå Pojkar 2B,Herrestads AIF P13/14 Vit,FBC Partille P 14 Vit,Rampen Sporthall (Källdalsskolan),Viggo Andersson,Mille Blomberg,https://stats.innebandy.se/sasong/43/serie/39129/match/1526699
2024-11-09,12:40,Klubbhuset Blå Pojkar 2B,FBC Vinga P13/14 Blå,Utbynäs SK P14 GUL,Hall Of Flame,Dante Lau,Noa Wallerbert,https://stats.innebandy.se/sasong/43/serie/39129/match/1526706
2024-11-09,13:00,Klubbhuset Blå Pojkar 2B,FBC Lerum Utveckling P14 Röd,FBC Partille P 14 Blå,Lerum Arena C,Elsa Broberg,Olle Östergaard,https://stats.innebandy.se/sasong/43/serie/39129/match/1526703
2024-11-09,13:00,Klubbhuset Blå Pojkar 2B,Orust IBK P14,Landvetter IBK P14 Blå,Svanesunds Sporthall,Jan-Ove Fredgren,Joel Möller,https://stats.innebandy.se/sasong/43/serie/39129/match/1526705
2024-11-09,16:05,Klubbhuset Blå Pojkar 3A,FBC Lerum Utveckling P15 Svart,FBC Vinga P15/16 Orange,Hjällsnäshallen B-hallen,Hedda Björndal,Linnea Olofsson,https://stats.innebandy.se/sasong/43/serie/39131/match/1526865
2024-11-09,12:00,Klubbhuset Blå Pojkar 3B,Mölndals IBF P15,FBC Partille P 15 Vallhamra Vit,Aktiviteten A-Hall,Robin Niklasson,Adam Cronholm,https://stats.innebandy.se/sasong/43/serie/39132/match/1526478
2024-11-09,12:30,Klubbhuset Blå Pojkar 3B,Hindås IBK P15,Frölunda IBK P15 Svart,Hindås Idrottshall,Halina Karnili,,https://stats.innebandy.se/sasong/43/serie/39132/match/1526480
2024-11-09,13:30,Klubbhuset Blå Pojkar 3C,Öckerö IBK P15,Floda IBK P15 Vit,Hedenskolans Idrottshall,Philip Tindvall,Samuel Odenslätt Stenström,https://stats.innebandy.se/sasong/43/serie/39133/match/1526415
2024-11-09,17:00,Pantamera Flick Röd A Höst,Pixbo IBF F10 Vit,IBF Älvstranden F09/10/11 Svart,Wallenstam Arena A,Josefin Sannerholm,Astrid Björk,https://stats.innebandy.se/sasong/43/serie/38254/match/1530479
2024-11-09,13:30,Pantamera Flick Röd B Höst,Stenungsunds IBK F10-11,IBK Kungälv DJ Utveckling,Kyrkenorumskolans Idrottshall,Adis Gibanica,Gökhan Atay,https://stats.innebandy.se/sasong/43/serie/38255/match/1530524
2024-11-09,15:20,Pantamera Flick Röd B Höst,FBC Lerum Utveckling F10/11 Röd,Lindås IBK F10/11 Blå,Lerum Arena B,Adem Can,Jesper Odeholm,https://stats.innebandy.se/sasong/43/serie/38255/match/1530526
2024-11-09,11:30,Pantamera Flick Röd C Höst FD,Pixbo IBF F11 Röd,Dingle AIK F10/12 Blå,Wallenstam Arena A,Alejandra Feng,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/38256/match/1532499
2024-11-09,13:30,Pantamera Flick Röd D Höst FD,IBF Backadalen F11/12 Röd,Pinntorp IBF F12,Tuve Sporthall,Helin Beyza Altuntas,Oliver Pettersson,https://stats.innebandy.se/sasong/43/serie/38257/match/1532546
2024-11-09,13:30,Pantamera Flick Röd D Höst FD,FBC Partille F09/11 Svart,Surte IS IBK F10/11 Blå,Qvisthallen,Selma Hadziselimovic,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/38257/match/1532550
2024-11-09,15:30,Pantamera Flick Röd D Höst FD,Lindås IBK F12-13 Blå,Kärra IBK F11/12 Svart,Askims Sporthall,Vince Perzon,Melker Norin,https://stats.innebandy.se/sasong/43/serie/38257/match/1532548
2024-11-09,10:20,Pantamera Flick Röd E Höst FD,Pixbo IBF F12 Vit,IBK Bergum F10-13,Wallenstam Arena A,Alejandra Feng,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/38258/match/1530613
2024-11-09,15:00,Pantamera Flick Röd E Höst FD,IBK Alingsås F12-13 Gbg,Frölunda IBK Flickor Röd,"Stadsskogshallen, Alingsås",,,https://stats.innebandy.se/sasong/43/serie/38258/match/1530615
2024-11-09,16:40,Pantamera Flick Röd E Höst FD,FBC Lerum Utveckling F12 Röd,IBF Backadalen F11/12 Svart,Lerum Arena C,Alexander Miriandis,Noah Mellby,https://stats.innebandy.se/sasong/43/serie/38258/match/1530617
2024-11-09,09:45,Pantamera Flick Röd F Höst FD,Surte IS IBK F 12/13 Röd,Landvetter IBK/Pinntorp IBF F12/13,Bohushallen,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/39159/match/1530681
2024-11-09,16:45,Pantamera Flick Röd F Höst FD,Öckerö IBK F12-13,Lindås IBK F12-13 Svart,Hedenskolans Idrottshall,Alexander Pettersson,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/39159/match/1530680
2024-11-09,16:00,Pantamera Pojk Mörkröd A Höst,FBC Partille HJ,Varla IBK HJ,Qvisthallen,Selma Hadziselimovic,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/38247/match/1530298
2024-11-09,17:30,Pantamera Pojk Mörkröd A Höst,Warberg IBF Junior,Landvetter IBK H Utveckling Blå,"Sparbanken Wictory Center, Unihocplanen",Alice Haeggman,Jonas Söderberg,https://stats.innebandy.se/sasong/43/serie/38247/match/1530301
2024-11-09,13:00,Pantamera Pojk Mörkröd B Höst,Floda IBK HJ Vit,IBK Kungälv Herrjuniorer Svart,Nova Floda Sportcenter A-hall,Henry Tames,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/38248/match/1530740
2024-11-09,14:10,Pantamera Pojkar Röd C Höst,FBC Lerum Utveckling P09 Röd,Floda IBK P09 Vit,Lerum Arena B,Adem Can,,https://stats.innebandy.se/sasong/43/serie/38231/match/1529939
2024-11-09,15:50,Pantamera Pojkar Röd C Höst,Pixbo IBF P10 Röd,FBC Vinga P10 Blå,Wallenstam Arena A,Josefin Sannerholm,Astrid Björk,https://stats.innebandy.se/sasong/43/serie/38231/match/1529941
2024-11-09,16:00,Pantamera Pojkar Röd C Höst,IBF Backadalen P10,IBF Älvstranden P08/P10,Tuve Sporthall,Joel Rudanko,Axel Szerszenski,https://stats.innebandy.se/sasong/43/serie/38231/match/1529940
2024-11-09,16:30,Pantamera Pojkar Röd D Höst,Kärra IBK P10 Röd,Lindome IBK PU15 Vit,Kärra Sporthall,Emmy Birgersson,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/38232/match/1529985
2024-11-09,11:15,Pantamera Pojkar Röd E Höst,Surte IS IBK P10/11,IBK Kungälv P10 Vit,Bohushallen,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/38233/match/1530029
2024-11-09,13:10,Pantamera Pojkar Röd E Höst,Mölndals IBF P10 Vit,IK Zenith P-10 Vit,Aktiviteten A-Hall,Yao-Zu Galby,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/38233/match/1530032
2024-11-09,14:40,Pantamera Pojkar Röd F Höst,FBC Partille P11 Blå,IBK Göteborg P09/10 Vit,Qvisthallen,Selma Hadziselimovic,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/38234/match/1530163
2024-11-09,15:00,Pantamera Pojkar Röd F Höst,Stenungsunds IBK P10/11,IBK Kungälv P11 Svart,Kyrkenorumskolans Idrottshall,Adis Gibanica,Gökhan Atay,https://stats.innebandy.se/sasong/43/serie/38234/match/1530164
2024-11-09,15:00,Pantamera Pojkar Röd F Höst,Myggenäs IBK P10,Ale IBF P10,Häggvallsskolan,Susanne Andersson,Martin Andersson,https://stats.innebandy.se/sasong/43/serie/38234/match/1530167
2024-11-09,17:15,Pantamera Pojkar Röd F Höst,IBF Backadalen P10/11,Floda IBK P10/11 Vit,Tuve Sporthall,Joel Rudanko,Axel Szerszenski,https://stats.innebandy.se/sasong/43/serie/38234/match/1530165
2024-11-09,10:00,Pantamera Pojkar Röd G Höst,Ale IBF P11,Kärra IBK P10 Svart,Ale Kulturrum,Wessam Abdellrazek,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/38235/match/1530077
2024-11-09,16:30,Pantamera Pojkar Röd H Höst FD,Stenungsunds IBK P11,Kärra IBK P08/09,Kyrkenorumskolans Idrottshall,Oscar Larsson,Anthon Räffling,https://stats.innebandy.se/sasong/43/serie/38236/match/1529894
2024-11-09,13:15,Pantamera Pojkar Röd I Höst FD,Myggenäs IBK P 11/12,FBC Partille P11 Vit,Häggvallsskolan,Lucas Schöldström,Oliver Hallsten,https://stats.innebandy.se/sasong/43/serie/38237/match/1530771
2024-11-09,12:20,Pantamera Pojkar Röd J Höst FD,FBC Partille P12/13,Floda IBK P11/12 Gul,Qvisthallen,Alexander Pettersson,Emin Kosovac,https://stats.innebandy.se/sasong/43/serie/38238/match/1530118
2024-11-09,17:50,Pantamera Pojkar Röd J Höst FD,Lindås IBK P12 Svart,FBC Lerum Utveckling P12 Röd,Askims Sporthall,Simon Bengtsson,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/38238/match/1530121
2024-11-09,18:00,Pantamera Pojkar Röd J Höst FD,Öckerö IBK P11,IK Zenith P11/12 Grön,Hedenskolans Idrottshall,Alexander Pettersson,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/38238/match/1530119
2024-11-09,09:10,Pantamera Pojkar Röd K Höst FD,Pixbo IBF P12 Vit,Eken IBK P12,Wallenstam Arena A,Liza Berglund,Ida Finn,https://stats.innebandy.se/sasong/43/serie/38239/match/1529851
2024-11-09,11:30,Pantamera Pojkar Röd K Höst FD,Stenungsunds IBK P12,Ale IBF P12,Stenungsund Arena,Oscar Larsson,Anthon Räffling,https://stats.innebandy.se/sasong/43/serie/38239/match/1529850
2024-11-09,12:20,Pantamera Pojkar Röd K Höst FD,Frölunda IBK P12 Röd,Mölndals IBF P11/12,Frölunda Kulturhus,Edvin Persson,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/38239/match/1529852
2024-11-09,16:40,Pantamera Pojkar Röd K Höst FD,Lindås IBK P12 Turkos,FBC Partille P12 Röd,Askims Sporthall,Simon Bengtsson,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/38239/match/1529849
2024-11-09,11:10,Pantamera Pojkar Röd L Höst FD,Frölunda IBK P12 Svart,Mölndals IBF P12/13 Svart,Frölunda Kulturhus,Edvin Persson,Arthur Nielsen,https://stats.innebandy.se/sasong/43/serie/38240/match/1530883
2024-11-09,14:45,Pantamera Pojkar Röd L Höst FD,IBF Backadalen P12,Pixbo IBF P12 Röd,Tuve Sporthall,Helin Beyza Altuntas,Oliver Pettersson,https://stats.innebandy.se/sasong/43/serie/38240/match/1530882
2024-11-09,15:45,Träningsmatcher pojkar,FBC Partille JAS,Norge U-19 Herr,Partillebohallen,Roger Zahnér,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/38815/match/1547348
2024-11-09,11:00,USM Flickor Grupp 22,Onsala IBK Damjunior,FBC Partille F16 USM,Kungsgårdshallen,Erik Höst,William Nilsson,https://stats.innebandy.se/sasong/43/serie/39003/match/1533339
2024-11-09,14:00,USM Flickor Grupp 22,Warberg IBF F16 USM,FBC Partille F16 USM,Kungsgårdshallen,Mårten Högblom,Jonas Pettersson,https://stats.innebandy.se/sasong/43/serie/39003/match/1533340
2024-11-09,16:00,USM Flickor Grupp 22,FBC Partille F16 USM,FBC Engelholm USM Flickor 16,Kungsgårdshallen,Mårten Högblom,Jonas Pettersson,https://stats.innebandy.se/sasong/43/serie/39003/match/1533343
2024-11-10,12:30,Klubbhuset Damer Div. 2,Guldhedens IK D2,Pinntorp IBF D2,Valhalla A-hall,Robin Cederdahl,Almir Mehmedagic,https://stats.innebandy.se/sasong/43/serie/38226/match/1477609
2024-11-10,15:00,Klubbhuset Herrar Div. 2,IBK Göteborg H2,Almås IBF H2,Lundenhallen,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/38219/match/1476691
2024-11-10,18:00,Klubbhuset Herrar Div. 3,Korsvägen BBK H3,FBC Partille H3,Pinntorps Idrottshall,Linda Lindskog,Sandra Lindskog,https://stats.innebandy.se/sasong/43/serie/38220/match/1476822
2024-11-10,12:30,Klubbhuset Herrar Div. 4,Sörgårdens IBF H4,Guldhedens IK H4,Lundenhallen,Måns Bartilson,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/38221/match/1477002
2024-11-10,17:40,Klubbhuset Herrar Div. 4,IBK Kungälv H4,Mölndals IBF H4,Kastellegårdshallen,Goran Kuduzovic,Mustafa Er,https://stats.innebandy.se/sasong/43/serie/38221/match/1476999
2024-11-10,19:00,Klubbhuset Herrar Div. 4,IBK Bergum H4,Pinntorp IBF H4,Bergumsskolan,Wessam Abdellrazek,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/38221/match/1477001
2024-11-10,16:00,Klubbhuset Herrar Div. 5,Överby IBK H5,Frölunda IBK H5,Nordby Supermarkethallen A-hallen,Thomas Andersson,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/38222/match/1477179
2024-11-10,18:00,Klubbhuset Herrar Div. 5,Kärra IBK H5,Herrestads AIF Rockets H5,Kärra Sporthall,Sebastian Ågren,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/38222/match/1477177
2024-11-10,15:00,Allsvenskan Herrar,IK Sirius IBK,FBC Lerum,IFU Arena A,Thomas Jonsson,Roger Nilsson,https://stats.innebandy.se/sasong/43/serie/37996/match/1453066
2024-11-10,14:00,Damer Div. 1 region,Onsala IBK,Åstorp/Kvidinge IBS,Presse Idrottshall,Tobias Sandblom,Albin Persson,https://stats.innebandy.se/sasong/43/serie/38741/match/1504011
2024-11-10,16:00,Damer Div. 1 region,FBC Engelholm,IK Zenith,Ängelholms Idrottshall,Niclas Eriksson,Robin Jönsson,https://stats.innebandy.se/sasong/43/serie/38741/match/1504015
2024-11-10,15:00,Division 1 Herrar Västra Götaland,IBK Lidköping,Floda IBK,Idrottens hus i Lidköping,Tobias Anderberg,Jacob Johansson,https://stats.innebandy.se/sasong/43/serie/38003/match/1453827
2024-11-10,16:00,Division 1 Herrar Västra Götaland,IBK Kungälv,Pixbo IBF,Mimershus A-hallen,Gabriel Adolfsson,Christian Jensen,https://stats.innebandy.se/sasong/43/serie/38003/match/1453825
2024-11-10,13:15,Juniorallsvenskan H HJ18,Fristads GoIF/Rydboholms SK,IBK Göteborg,Nya Fristadshallen,Nebojsa Stefanovski,Henrik Carlsson,https://stats.innebandy.se/sasong/43/serie/38706/match/1483865
2024-11-10,18:50,Juniorallsvenskan H HJ18,FBC Partille,FBC Lerum Utveckling,Partillebohallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/38706/match/1483863
2024-11-10,12:00,Klubbhuset Blå Flickor 1A-B,Lindome IBK F13 Grön,FBC Lerum Utveckling F13 Vit,Almåshallen B,Emanuel Sangrud,Konrad Jorpes,https://stats.innebandy.se/sasong/43/serie/39135/match/1527171
2024-11-10,12:00,Klubbhuset Blå Flickor 1A-B,Utbynäs SK F 12/13,Ale IBF F12/13 Vit,Torpahallen,Emil Olsson,Nils Biörnerud,https://stats.innebandy.se/sasong/43/serie/39135/match/1527172
2024-11-10,10:00,Klubbhuset Blå Flickor 1B-C,Landvetter IBK F13/14,Lindome IBK F13 Lila,Pinntorps Idrottshall,Alexander Acke,Oscar Gustavsson,https://stats.innebandy.se/sasong/43/serie/39136/match/1527132
2024-11-10,09:00,Klubbhuset Blå Flickor 2A-B,Landvetter IBK F13/14 Vit,FBC Lerum Utveckling F14 Röd,Pinntorps Idrottshall,Alexander Acke,Oscar Gustavsson,https://stats.innebandy.se/sasong/43/serie/39138/match/1527286
2024-11-10,11:00,Klubbhuset Blå Flickor 2A-B,Ale IBF F14/15 Vit,IK Zenith F13/14,Kronan Älvängen,Ivan Ivanovic,,https://stats.innebandy.se/sasong/43/serie/39138/match/1527284
2024-11-10,14:10,Klubbhuset Blå Flickor 2A-B,IBK Bergum F13-14,IBF Backadalen F14 Röd,Bergumsskolan,Meja Edelman,Maja Wogel,https://stats.innebandy.se/sasong/43/serie/39138/match/1527283
2024-11-10,12:00,Klubbhuset Blå Flickor 2C,Ale IBF F14/15 Blå,FBC Lerum Utveckling F14 Vit,Kronan Älvängen,Ivan Ivanovic,,https://stats.innebandy.se/sasong/43/serie/39139/match/1527230
2024-11-10,13:30,Klubbhuset Blå Flickor 2C,Stenungsunds IBK F13-14,Floda IBK F13/14 Svart,Kyrkenorumskolans Idrottshall,Minéa Lagergréen,Isak Alexandersson,https://stats.innebandy.se/sasong/43/serie/39139/match/1527229
2024-11-10,11:00,Klubbhuset Blå Flickor 3B,Lindome IBK F14/15 Lila,Kärra IBK F14/15,Almåshallen B,Emanuel Sangrud,Konrad Jorpes,https://stats.innebandy.se/sasong/43/serie/39141/match/1526981
2024-11-10,11:30,Klubbhuset Blå Flickor 3B,Floda IBK F15 Vit,Landvetter IBK F15,Nova Floda Sportcenter A-hall,Sebastian Janarp,Sebastian Cedgard,https://stats.innebandy.se/sasong/43/serie/39141/match/1526980
2024-11-10,16:30,Klubbhuset Blå Flickor 3B,FBC Partille FP 15 Partille Grön,FBC Lerum Utveckling F15,Partillebohallen,William Lindroos,Anton Stenberg,https://stats.innebandy.se/sasong/43/serie/39141/match/1526982
2024-11-10,10:30,Klubbhuset Blå Flickor 3C,Floda IBK F15 Svart,IBK Kungälv F15/16,Nova Floda Sportcenter A-hall,Sebastian Janarp,Sebastian Cedgard,https://stats.innebandy.se/sasong/43/serie/39142/match/1527084
