Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2025-01-11,18:30,Pantamera Pojkar Röd G VÅR,IBK Kungälv P11 Vit,FBC Lerum Utveckling P10/P11 Röd,Kastellegårdshallen,Alexander Rydqvist,Adem Can,https://stats.innebandy.se/sasong/43/serie/39783/match/1557871
2025-01-11,14:15,Pantamera Pojkar Röd H VÅR FD,FBC Partille P12 Röd,Herrestads AIF P11/12,Qvisthallen,Per Sundvall,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/39784/match/1557826
2025-01-11,12:00,Pantamera Pojkar Röd I VÅR FD,Myggenäs IBK P 11/12,Lindås IBK P12 Svart,Häggvallsskolan,Martin Andersson,Thomas Andersson,https://stats.innebandy.se/sasong/43/serie/39785/match/1557777
2025-01-11,14:00,Pantamera Pojkar Röd I VÅR FD,Dingle AIK P10/13,Mölndals IBF / Eken IBK P11/12,Munkedals Bollhall,Theo Ingman,Alexander Forsberg,https://stats.innebandy.se/sasong/43/serie/39785/match/1557780
2025-01-11,15:25,Pantamera Pojkar Röd I VÅR FD,FBC Partille P12/13,IBK Bergum P10/12,Qvisthallen,Per Sundvall,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/39785/match/1557778
2025-01-11,10:10,Pantamera Pojkar Röd J VÅR FD,Mölndals IBF P12/13 Svart,Lindome IBK P12 Grön,Aktiviteten A-Hall,Oliwer Nyrén,Arwid Hedlund,https://stats.innebandy.se/sasong/43/serie/39786/match/1557736
2025-01-11,13:30,Pantamera Pojkar Röd J VÅR FD,Stenungsunds IBK P12,Pixbo IBF P12 Vit,Kyrkenorumskolans Idrottshall,Anthon Räffling,Oscar Larsson,https://stats.innebandy.se/sasong/43/serie/39786/match/1557733
2025-01-11,15:20,Pantamera Pojkar Röd J VÅR FD,Floda IBK P11/12 Röd,Frölunda IBK P12 Svart,Nova Floda Sportcenter A-hall,Sebastian Ågren,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/39786/match/1557734
2025-01-11,18:30,Pantamera Pojkar Röd J VÅR FD,Lindås IBK P12 Turkos,FBC Partille P11 Vit,Lindås Waves Arena,Ian S Blomqvist,Alexander T Forsberg,https://stats.innebandy.se/sasong/43/serie/39786/match/1557735
2025-01-11,11:40,Pantamera Pojkar Röd K VÅR FD,Frölunda IBK P12 Röd,Eken IBK / Mölndals IBF P12,Frölunda Kulturhus,Atakan Yapisan,Edvin Persson,https://stats.innebandy.se/sasong/43/serie/39787/match/1557687
2025-01-12,15:00,SSL - Svenska Superligan Damer,Pixbo IBK,Telge SIBK,Wallenstam Arena A,David Geiser Mellkvist,Peter Novakovic,https://stats.innebandy.se/sasong/43/serie/37999/match/1453258
2025-01-12,15:00,Klubbhuset Damer Div. 2,Almås IBF D2,Guldhedens IK D2,Almåshallen A,Jonny Gaardén,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/38226/match/1477642
2025-01-12,16:00,Klubbhuset Damer Div. 2,IBK Kungälv D2,Dingle AIK D2,Mimershus A-hallen,Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/38226/match/1477645
2025-01-12,11:00,Klubbhuset Damer Div. 3,Ale IBF D3,Burås IK D3,Ale Kulturrum,Adnan Tongur,Sebastian Cedgard,https://stats.innebandy.se/sasong/43/serie/38227/match/1475715
2025-01-12,16:15,Klubbhuset Damer Div. 3,Fristads GoIF / Sandared IBS Dam U,Pixbo IBF D3,Nya Fristadshallen,Carl Larsson,Patrik Solérius,https://stats.innebandy.se/sasong/43/serie/38227/match/1475717
2025-01-12,17:30,Klubbhuset Damer Div. 3,FBC Lerum Utveckling D3,Pinntorp IBF D3,Rydsbergshallen,Mustafa Kalajdzisalihovic,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/38227/match/1475719
2025-01-12,19:00,Klubbhuset Damer Div. 3,Eken IBK D3,Stenungsunds IBK D3,Ekenhallen 1,Emir Rajabi,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/38227/match/1475716
2025-01-12,15:00,Klubbhuset Herrar Div. 2,IBK Göteborg H2,Mölndals IBF H2,Lundenhallen,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/38219/match/1476730
2025-01-12,11:00,Klubbhuset Herrar Div. 3,Pixbo IBF H3,Floda IBK H3,Wallenstam Arena A,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/38220/match/1476860
2025-01-12,13:10,Klubbhuset Herrar Div. 3,Korsvägen BBK H3,Dingle AIK H3,Wallenstam Arena B,Roger Zahnér,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/38220/match/1476861
2025-01-12,16:15,Klubbhuset Herrar Div. 3,Göteborg City IBK H3,Stenungsunds IBK H3,Kviberg Arena B,Christer Carlberg,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/38220/match/1476862
2025-01-12,17:00,Klubbhuset Herrar Div. 4,IBK Bergum H4,Ale IBF H4,Bergumsskolan,Roger Zahnér,Wessam Abdellrazek,https://stats.innebandy.se/sasong/43/serie/38221/match/1477036
2025-01-12,18:15,Klubbhuset Herrar Div. 4,Utbynäs SK H4,IBK Göteborg H4,Kviberg Arena B,Thomas Johansson,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/38221/match/1477037
2025-01-12,12:30,Klubbhuset Herrar Div. 5,Lindome IBK H5,Surte IS IBK H5,Almåshallen A,Sebastian Ågren,Alexander Warberg,https://stats.innebandy.se/sasong/43/serie/38222/match/1477215
2025-01-12,19:20,Klubbhuset Herrar Div. 6,FBC Partille H6,IBF Älvstranden H6,Qvisthallen,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/38223/match/1527596
2025-01-12,19:30,Klubbhuset Herrar Div. 6,Landvetter IBK H6 1,FBC Vinga H6,Pinntorps Idrottshall,Adem Can,Tomas Levin,https://stats.innebandy.se/sasong/43/serie/38223/match/1527592
2025-01-12,16:00,Juniorallsvenskan H DJ18,Warberg IBF,Lindås IBK,"Sparbanken Wictory Center, Unihocplanen",Axel Sagdahl,Filip Andersson,https://stats.innebandy.se/sasong/43/serie/38755/match/1485367
2025-01-12,13:30,Juniorallsvenskan H HJ18,IBK Kungälv,Fritsla IF,Mimershus A-hallen,Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/38706/match/1483890
2025-01-12,17:00,Juniorallsvenskan H HJ18,FBC Partille,IBK Lidköping/Skara IBK,Partillebohallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/38706/match/1483888
2025-01-12,17:00,Juniorallsvenskan H HJ18,Fristads GoIF/Rydboholms SK,FBC Lerum Utveckling,"Idrottshallen, Viskafors",David Karlsson,Henrik Sjöberg,https://stats.innebandy.se/sasong/43/serie/38706/match/1483891
2025-01-12,14:00,Juniorallsvenskan I HJ18,Frölunda IBK,Munka-Ljungby IBK,Skyttesskolan,Linus Backlund,Henrik Nordström,https://stats.innebandy.se/sasong/43/serie/38708/match/1483982
2025-01-12,11:00,Klubbhuset Blå Flickor 1 A-B VÅR,IBF Backadalen F13 Svart,Lindome IBK F13 Lila,Tuve Sporthall,Vilma Runhäll,Nova Congiu,https://stats.innebandy.se/sasong/43/serie/39814/match/1555058
2025-01-12,09:00,Klubbhuset Blå Flickor 1 B-C VÅR,Lindome IBK F13 Grön,FBC Partille F 12/14 Röd,Almåshallen A,Siri Ekman,Linnea Lindström,https://stats.innebandy.se/sasong/43/serie/39815/match/1555029
2025-01-12,10:00,Klubbhuset Blå Flickor 1 B-C VÅR,FBC Lerum Utveckling F13 Röd,IBF Backadalen F13 Röd,Rydsbergshallen,Hedda Björndal,Agnes Broberg,https://stats.innebandy.se/sasong/43/serie/39815/match/1555027
2025-01-12,11:30,Klubbhuset Blå Flickor 1 B-C VÅR,Lindås IBK F13,Dingle AIK F13-14,Askims Sporthall,Jakob Bengtsson,,https://stats.innebandy.se/sasong/43/serie/39815/match/1555028
2025-01-12,10:00,Klubbhuset Blå Flickor 2 A-B VÅR,Landvetter IBK F13/14 Vit,Pixbo IBK F13/14 Viträvar,Pinntorps Idrottshall,William Svensson,Halina Karnili,https://stats.innebandy.se/sasong/43/serie/39816/match/1554997
2025-01-12,10:00,Klubbhuset Blå Flickor 2 B-C VÅR,Lindome IBK F14/15 Grön,FBC Lerum Utveckling F14 Vit,Almåshallen A,Siri Ekman,David Stein,https://stats.innebandy.se/sasong/43/serie/39817/match/1554934
2025-01-12,12:00,Klubbhuset Blå Flickor 2 B-C VÅR,IBF Backadalen F14 Svart,Lindome IBK F14/15 Lila,Tuve Sporthall,Theodor Gelin,Alexander Wren-Wennefors,https://stats.innebandy.se/sasong/43/serie/39817/match/1554932
2025-01-12,15:30,Klubbhuset Blå Flickor 2 B-C VÅR,IBK Bergum F13-14,IK Zenith F13/14,Bergumsskolan,Ludvig Majnesjö,Albin Frykholm,https://stats.innebandy.se/sasong/43/serie/39817/match/1554936
2025-01-12,09:30,Klubbhuset Blå Flickor 3 A-B VÅR,Lindås IBK F14-15 Svart,Pixbo IBK F15 Vit,Askims Sporthall,Jakob Bengtsson,,https://stats.innebandy.se/sasong/43/serie/39818/match/1554809
2025-01-12,10:30,Klubbhuset Blå Flickor 3 A-B VÅR,Lindås IBK F14-15 Blå,Ale IBF F14/15 Blå,Askims Sporthall,Jakob Bengtsson,,https://stats.innebandy.se/sasong/43/serie/39818/match/1554810
2025-01-12,09:30,Klubbhuset Blå Flickor 3 B-C VÅR,IBF Älvstranden F14/15 Svart,IBK Kungälv F15/16,Santoshallen,Olle Lejon,Isac Söderlind Löfdahl,https://stats.innebandy.se/sasong/43/serie/39819/match/1554887
2025-01-12,14:30,Klubbhuset Blå Flickor 3 B-C VÅR,IBK Bergum F15-16,Öckerö IBK F15,Bergumsskolan,Ludvig Majnesjö,Albin Frykholm,https://stats.innebandy.se/sasong/43/serie/39819/match/1554888
2025-01-12,15:20,Klubbhuset Blå Flickor 3 B-C VÅR,Utbynäs SK F14/15,Pixbo IBK F15 Röd,Prioritet SERNEKE Arena B-Hallen,Freja Linderoth,Nils Koch,https://stats.innebandy.se/sasong/43/serie/39819/match/1554890
2025-01-12,09:00,Klubbhuset Blå Pojkar 1A,Landvetter IBK P13,Lindome IBK P13 Grön,Pinntorps Idrottshall,William Svensson,Halina Karnili,https://stats.innebandy.se/sasong/43/serie/39804/match/1555091
2025-01-12,15:30,Klubbhuset Blå Pojkar 1A,Lindås IBK P13 Svart,IBK Bergum P13 Rosa Utgår 20251231,Askims Sporthall,,,https://stats.innebandy.se/sasong/43/serie/39804/match/1555088
2025-01-12,13:30,Klubbhuset Blå Pojkar 1B,IBK Bergum P13 Svart,Pixbo IBK P13,Bergumsskolan,Linnea Andersson,Felicia Lundgren Narváez,https://stats.innebandy.se/sasong/43/serie/39805/match/1555140
2025-01-12,16:20,Klubbhuset Blå Pojkar 1B,Utbynäs SK P 13,IBF Backadalen P13 Röd,Prioritet SERNEKE Arena B-Hallen,Elias Kristoffersson,Emil Olsson,https://stats.innebandy.se/sasong/43/serie/39805/match/1555138
2025-01-12,09:10,Klubbhuset Blå Pojkar 1C,IBK Göteborg P12/13,Ale IBF P13,Torpahallen,Viggo Wallentin,Vilmer Praetorious Lehto,https://stats.innebandy.se/sasong/43/serie/39806/match/1555196
2025-01-12,11:00,Klubbhuset Blå Pojkar 1C,FBC Lerum Utveckling P13 Röd,IBF Älvstranden P13,Rydsbergshallen,Hedda Björndal,Agnes Broberg,https://stats.innebandy.se/sasong/43/serie/39806/match/1555195
2025-01-12,11:45,Klubbhuset Blå Pojkar 1C,Kärra IBK P13/14 Röd,IK Zenith P13 Grön,Kärra Sporthall,Jaana Gander,Jaana Gander,https://stats.innebandy.se/sasong/43/serie/39806/match/1555198
2025-01-12,12:30,Klubbhuset Blå Pojkar 2A,Lindås IBK P14 Blå,Ale IBF P14,Askims Sporthall,Vince Perzon,,https://stats.innebandy.se/sasong/43/serie/39807/match/1555253
2025-01-12,12:30,Klubbhuset Blå Pojkar 2A,Överby IBK P13/14,Myggenäs IBK P 14,Nordby Supermarkethallen A-hallen,,,https://stats.innebandy.se/sasong/43/serie/39807/match/1555256
2025-01-12,12:00,Klubbhuset Blå Pojkar 2B,FBC Lerum Utveckling P14 Röd,Lindome IBK P14 Lila,Rydsbergshallen,Olle Östergaard,Arvid Melander,https://stats.innebandy.se/sasong/43/serie/39808/match/1555323
2025-01-12,14:00,Klubbhuset Blå Pojkar 2B,IBF Backadalen P14,IBK Kungälv P14 Vit,Tuve Sporthall,Alexander Wren-Wennefors,Theodor Gelin,https://stats.innebandy.se/sasong/43/serie/39808/match/1555317
2025-01-12,14:20,Klubbhuset Blå Pojkar 2B,Utbynäs SK P14 BLÅ,Myggenäs IBK P 13/14,Prioritet SERNEKE Arena B-Hallen,Einar Junsten,Nils Koch,https://stats.innebandy.se/sasong/43/serie/39808/match/1555321
2025-01-12,15:00,Klubbhuset Blå Pojkar 2B,IBF Backadalen P14 Svart,Landvetter IBK P14 Vit,Tuve Sporthall,Hugo Fritzson,Benjamin Lyche,https://stats.innebandy.se/sasong/43/serie/39808/match/1555318
2025-01-12,15:45,Klubbhuset Blå Pojkar 2B,IBK Kungälv P14 Svart,Pixbo IBK P14 Vit,Kastellegårdshallen,Noah Persson-Hedström,Alvin Andersson,https://stats.innebandy.se/sasong/43/serie/39808/match/1555319
2025-01-12,17:20,Klubbhuset Blå Pojkar 2B,Floda IBK P14 Vit,Herrestads AIF P13/14 Vit,Nova Floda Sportcenter A-hall,Noa Ånskog,Sebastian Janarp,https://stats.innebandy.se/sasong/43/serie/39808/match/1555324
2025-01-12,12:30,Klubbhuset Blå Pojkar 2C,IBK Bergum P14-15,Eken IBK P14,Bergumsskolan,Felicia Lundgren Narváez,Linnea Andersson,https://stats.innebandy.se/sasong/43/serie/39809/match/1555439
2025-01-12,14:45,Klubbhuset Blå Pojkar 2C,IBK Kungälv P14 Blå,Kärra IBK P13/14 Svart,Kastellegårdshallen,Noah Persson-Hedström,Alvin Andersson,https://stats.innebandy.se/sasong/43/serie/39809/match/1555440
2025-01-12,15:00,Klubbhuset Blå Pojkar 2C,Floda IBK P14 Svart,FBC Partille P 14 Vit,Nova Floda Sportcenter A-hall,Noa Ånskog,Sebastian Janarp,https://stats.innebandy.se/sasong/43/serie/39809/match/1555444
2025-01-12,17:00,Klubbhuset Blå Pojkar 2C,Frölunda IBK P14 Svart,Mölndals IBF P14,Skyttesskolan,Isak Larsson,Axel Wigh,https://stats.innebandy.se/sasong/43/serie/39809/match/1555438
2025-01-12,18:00,Klubbhuset Blå Pojkar 2C,Frölunda IBK P14 Röd,IBK Göteborg P15/16 Vit,Skyttesskolan,Leon Abelsson,Isak Larsson,https://stats.innebandy.se/sasong/43/serie/39809/match/1555437
2025-01-12,10:20,Klubbhuset Blå Pojkar 3A,IK Zenith P15 Grön,Lindås IBK P15 Vit,Björlanda Idrottshall,Lucas Quist,Alfred Roth,https://stats.innebandy.se/sasong/43/serie/39810/match/1555684
2025-01-12,13:30,Klubbhuset Blå Pojkar 3A,Lindås IBK P15 Svart,FBC Lerum Utveckling P15 Röd,Askims Sporthall,Vince Perzon,,https://stats.innebandy.se/sasong/43/serie/39810/match/1555679
2025-01-12,13:45,Klubbhuset Blå Pojkar 3A,IBK Kungälv P15 Blå,Myggenäs IBK P-15,Kastellegårdshallen,Noah Persson-Hedström,Alvin Andersson,https://stats.innebandy.se/sasong/43/serie/39810/match/1555686
2025-01-12,14:30,Klubbhuset Blå Pojkar 3A,Lindås IBK P15 Blå,IBK Göteborg P15/16 Svart,Askims Sporthall,Vince Perzon,,https://stats.innebandy.se/sasong/43/serie/39810/match/1555681
2025-01-12,16:00,Klubbhuset Blå Pojkar 3A,Frölunda IBK P15 Svart,FBC Partille P 15 Vallhamra Vit,Skyttesskolan,Leon Abelsson,Axel Wigh,https://stats.innebandy.se/sasong/43/serie/39810/match/1555685
2025-01-12,11:00,Klubbhuset Blå Pojkar 3B,Lindome IBK P15,IBK Kungälv P15 Svart,Almåshallen A,Linnea Lindström,David Stein,https://stats.innebandy.se/sasong/43/serie/39811/match/1558153
2025-01-12,12:45,Klubbhuset Blå Pojkar 3B,IBK Kungälv P15 Vit,Ale IBF P15 1,Kastellegårdshallen,Noah Persson-Hedström,Alvin Andersson,https://stats.innebandy.se/sasong/43/serie/39811/match/1558156
2025-01-12,13:00,Klubbhuset Blå Pojkar 3B,IBF Backadalen P15 Svart,Utbynäs SK P 15 BLÅ,Tuve Sporthall,Alexander Wren-Wennefors,Theodor Gelin,https://stats.innebandy.se/sasong/43/serie/39811/match/1558155
2025-01-12,09:30,Klubbhuset Blå Pojkar 3C,Guldhedens IK P15,IK Zenith P15 Vit,Valhalla A-hall,,,https://stats.innebandy.se/sasong/43/serie/39812/match/1555871
2025-01-12,12:00,Klubbhuset Blå Pojkar 3C,FBC Vinga P15/16 Blå,Kärra IBK P15/16 Svart,Hall Of Flame,Arvid Lycke,Noa Wallerbert,https://stats.innebandy.se/sasong/43/serie/39812/match/1555866
2025-01-12,12:45,Klubbhuset Blå Pojkar 3C,Kärra IBK P15/16 Röd,Pixbo IBK P15 Vit,Kärra Sporthall,Jaana Gander,Jaana Gander,https://stats.innebandy.se/sasong/43/serie/39812/match/1555868
2025-01-12,16:10,Klubbhuset Blå Pojkar 3C,Floda IBK P15 Svart,FBC Partille FP 15 Partille Blå,Nova Floda Sportcenter A-hall,Noa Ånskog,Sebastian Janarp,https://stats.innebandy.se/sasong/43/serie/39812/match/1555867
2025-01-12,09:30,Pantamera Flick Röd A VÅR,Pixbo IBF F10 Vit,Lindås IBK F10/11 Svart,Wallenstam Arena A,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/39797/match/1557477
2025-01-12,16:50,Pantamera Flick Röd B VÅR,Pinntorp IBF F11 Vit,Kärra IBK F09/10,Pinntorps Idrottshall,Alexander Rydqvist,Mohammad Mahmud,https://stats.innebandy.se/sasong/43/serie/39798/match/1557507
2025-01-12,12:30,Pantamera Flick Röd C VÅR,Dingle AIK F10/12 Blå,IBF Älvstranden F09/10/11 Vit,Munkedals Idrottshall,Susanne Andersson,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/39799/match/1557537
2025-01-12,13:50,Pantamera Flick Röd C VÅR,IK Zenith F11/12,Pinntorp IBF F11 Blå,Björlanda Idrottshall,Per Sundvall,Axel Szerszenski,https://stats.innebandy.se/sasong/43/serie/39799/match/1557540
2025-01-12,15:45,Pantamera Flick Röd C VÅR,IBK Kungälv F10/11/12 Blå,Pixbo IBF F11 Röd,Munkegärdehallen,Jesper Odeholm,Simon Bengtsson,https://stats.innebandy.se/sasong/43/serie/39799/match/1557539
2025-01-12,14:00,Pantamera Flick Röd D VÅR FD,Kärra IBK F11/12 Svart,IBF Backadalen F11/12 Röd,Kärra Sporthall,Martin Andersson,Mustafa Er,https://stats.innebandy.se/sasong/43/serie/39800/match/1557435
2025-01-12,11:30,Pantamera Flick Röd E VÅR FD,IBK Göteborg /Guldhedens IK F09-11,Ale IBF F10/11,Torpahallen,Joel Gabrielsson,Moa Ljungqvist,https://stats.innebandy.se/sasong/43/serie/39801/match/1557582
2025-01-12,11:50,Pantamera Flick Röd F VÅR FD,IBF Älvstranden F12/13,Landvetter IBK/Pinntorp IBF F12/13,Santoshallen,Gustav Persson,Malte Rydin,https://stats.innebandy.se/sasong/43/serie/39802/match/1557613
2025-01-12,10:20,Pantamera Flick Röd G VÅR FD,IBK Göteborg F12-13 Röd,Ale IBF F12/13 Vit,Torpahallen,Joel Gabrielsson,Moa Ljungqvist,https://stats.innebandy.se/sasong/43/serie/39803/match/1557657
2025-01-12,17:30,Pantamera Flick Röd G VÅR FD,Utbynäs SK F 12/13,Landvetter IBK F13/14,Prioritet SERNEKE Arena B-Hallen,Arvid Biörnerud,Olivia Tornberg,https://stats.innebandy.se/sasong/43/serie/39803/match/1557659
2025-01-12,14:00,Pantamera Flickor Mörkröd A VÅR,Warberg IBF Junior A,Pixbo IBF F09 Vit,"Sparbanken Wictory Center, Unihocplanen",Axel Sagdahl,Filip Andersson,https://stats.innebandy.se/sasong/43/serie/39794/match/1558332
2025-01-12,18:00,Pantamera Flickor Mörkröd B VÅR,Pinntorp IBF F09-10 Blå,IBK Kungälv DJ,Pinntorps Idrottshall,Adem Can,Tomas Levin,https://stats.innebandy.se/sasong/43/serie/39795/match/1558362
2025-01-12,09:30,Pantamera Flickor Mörkröd C VÅR,Ale IBF F08/09,IBF Älvstranden DJ,Ale Kulturrum,Adnan Tongur,Sebastian Cedgard,https://stats.innebandy.se/sasong/43/serie/39796/match/1558392
2025-01-12,19:00,Pantamera Flickor Mörkröd C VÅR,FBC Partille F Akademi,IBK Alingsås F08-11 Gbg,Partillebohallen,Per Sundvall,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/39796/match/1558394
2025-01-12,12:00,Pantamera Pojkar Mörkröd A VÅR,Warberg IBF Junior,Lindås IBK/IBF HJ,"Sparbanken Wictory Center, Unihocplanen",Jan Svensson,Jonas Söderberg,https://stats.innebandy.se/sasong/43/serie/39790/match/1558242
2025-01-12,12:20,Pantamera Pojkar Mörkröd A VÅR,Varla IBK HJ,Landvetter IBK H Utveckling Blå,Lindälvshallen,Linus Möller,Melker Kron,https://stats.innebandy.se/sasong/43/serie/39790/match/1558246
2025-01-12,16:10,Pantamera Pojkar Mörkröd B VÅR,Kärra IBK HJ Utveckling,FBC Vinga HJ 2,Kärra Sporthall,Martin Andersson,Mustafa Er,https://stats.innebandy.se/sasong/43/serie/39791/match/1558200
2025-01-12,16:30,Pantamera Pojkar Mörkröd B VÅR,IBK Göteborg U16,IBK Kungälv Herrjuniorer Vit,Torpahallen,Amir Huseinovic,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/39791/match/1558201
2025-01-12,10:00,Pantamera Pojkar Mörkröd C VÅR,Warberg IBF P09,IK Zenith HJ,"Sparbanken Wictory Center, Unihocplanen",Jan Svensson,Jonas Söderberg,https://stats.innebandy.se/sasong/43/serie/39792/match/1558287
2025-01-12,15:30,Pantamera Pojkar Mörkröd C VÅR,FBC Lerum Utveckling HJ Mörkröd,Pixbo IBF P09 Vit,Rydsbergshallen,Nelson Lau,Benjamin Karlsson,https://stats.innebandy.se/sasong/43/serie/39792/match/1558291
2025-01-12,12:45,Pantamera Pojkar Röd A VÅR,IBK Kungälv P09,Kärra IBK P09/10,Munkegärdehallen,Jesper Odeholm,Simon Bengtsson,https://stats.innebandy.se/sasong/43/serie/39777/match/1558124
2025-01-12,18:50,Pantamera Pojkar Röd A VÅR,Floda IBK P09 Svart,Lindås IBK P09,Nova Floda Sportcenter A-hall,Alexander T Forsberg,Ian S Blomqvist,https://stats.innebandy.se/sasong/43/serie/39777/match/1558123
2025-01-12,11:40,Pantamera Pojkar Röd B VÅR,Pixbo IBF P10 Röd,Landvetter IBK P10 Vit,Wallenstam Arena B,Alexander Rydqvist,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/39778/match/1558097
2025-01-12,15:40,Pantamera Pojkar Röd B VÅR,Landvetter IBK P10 Vit,FBC Vinga P10 Blå,Pinntorps Idrottshall,Alexander Rydqvist,Mohammad Mahmud,https://stats.innebandy.se/sasong/43/serie/39778/match/1558093
2025-01-12,15:00,Pantamera Pojkar Röd C VÅR,IBK Göteborg P09/10 Svart,Lindome IBK U15 Lila,Torpahallen,Ivan Ivanovic,Selma Hadziselimovic,https://stats.innebandy.se/sasong/43/serie/39779/match/1558047
2025-01-12,14:00,Pantamera Pojkar Röd D VÅR,Överby IBK P09/11,Surte IS IBK P10/11,Nordby Supermarkethallen A-hallen,Semir Aganspahic,Suad Kalajdzisalihovic Frlj,https://stats.innebandy.se/sasong/43/serie/39780/match/1558004
2025-01-12,15:00,Pantamera Pojkar Röd D VÅR,IK Zenith P-10 Vit,Pixbo IBF P10/11 Vit,Björlanda Idrottshall,Per Sundvall,Axel Szerszenski,https://stats.innebandy.se/sasong/43/serie/39780/match/1558003
2025-01-12,13:15,Pantamera Pojkar Röd E VÅR,FBC Vinga P10 Svart,Lindome IBK PU15 Vit,Hall Of Flame,Amel Kosovac,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/39781/match/1557960
2025-01-12,17:55,Pantamera Pojkar Röd E VÅR,IBK Kungälv P11 Svart,FBC Lerum Utveckling P10 Svart,Kastellegårdshallen,Astrid Björk,Josefin Sannerholm,https://stats.innebandy.se/sasong/43/serie/39781/match/1557957
2025-01-12,14:10,Pantamera Pojkar Röd F VÅR,FBC Lerum Utveckling P11,Mölndals IBF P10 Röd,Rydsbergshallen,Nelson Lau,Benjamin Karlsson,https://stats.innebandy.se/sasong/43/serie/39782/match/1557913
2025-01-12,19:05,Pantamera Pojkar Röd F VÅR,IBK Kungälv P10 Vit,Kärra IBK P10 Svart,Kastellegårdshallen,Astrid Björk,Josefin Sannerholm,https://stats.innebandy.se/sasong/43/serie/39782/match/1557914
2025-01-12,12:40,Pantamera Pojkar Röd G VÅR,Ale IBF P11,IBF Backadalen P10/11,Kronan Älvängen,Gökhan Atay,Sinem Atay,https://stats.innebandy.se/sasong/43/serie/39783/match/1557869
2025-01-12,13:50,Pantamera Pojkar Röd G VÅR,IBK Göteborg P10,IBF Älvstranden P10,Torpahallen,Ivan Ivanovic,Selma Hadziselimovic,https://stats.innebandy.se/sasong/43/serie/39783/match/1557868
2025-01-12,11:30,Pantamera Pojkar Röd H VÅR FD,IK Zenith P11/12,Öckerö IBK P11,Björlanda Idrottshall,Per Sundvall,Axel Szerszenski,https://stats.innebandy.se/sasong/43/serie/39784/match/1557824
2025-01-12,12:40,Pantamera Pojkar Röd H VÅR FD,IBK Göteborg P11,Pixbo IBF P11/12 Grå,Torpahallen,Joel Gabrielsson,Moa Ljungqvist,https://stats.innebandy.se/sasong/43/serie/39784/match/1557822
2025-01-12,16:45,Pantamera Pojkar Röd H VÅR FD,IBK Kungälv P12 Blå,Frölunda IBK P10-12,Kastellegårdshallen,Astrid Björk,Josefin Sannerholm,https://stats.innebandy.se/sasong/43/serie/39784/match/1557823
2025-01-12,11:00,Pantamera Pojkar Röd I VÅR FD,Landvetter IBK P12,Floda IBK P11/12 Gul,Pinntorps Idrottshall,Vincent Gårlin,Halina Karnili,https://stats.innebandy.se/sasong/43/serie/39785/match/1557781
2025-01-12,11:30,Pantamera Pojkar Röd I VÅR FD,Ale IBF P12,Pixbo IBF P12 Röd,Kronan Älvängen,Anna-Klara Gidlöf,Linnea Grönroos,https://stats.innebandy.se/sasong/43/serie/39785/match/1557779
2025-01-12,12:40,Pantamera Pojkar Röd J VÅR FD,IK Zenith P11/12 Grön,FBC Lerum Utveckling P12 Röd,Björlanda Idrottshall,Per Sundvall,Axel Szerszenski,https://stats.innebandy.se/sasong/43/serie/39786/match/1557732
2025-01-12,10:40,Pantamera Pojkar Röd K VÅR FD,IBF Älvstranden P11/12,Öckerö IBK P12/13,Santoshallen,Gustav Persson,Malte Rydin,https://stats.innebandy.se/sasong/43/serie/39787/match/1557689
2025-01-12,13:20,Pantamera Pojkar Röd K VÅR FD,Landvetter IBK P12/13,IBK Kungälv P12-13 Vit,Pinntorps Idrottshall,Vincent Gårlin,Maja Pehrsson,https://stats.innebandy.se/sasong/43/serie/39787/match/1557691
2025-01-13,18:10,Klubbhuset Blå Pojkar 3A,Landvetter IBK P15 Blå,IK Zenith P15 Svart,Landvetter Idrottshall,Melvin Gårlin,Halina Karnili,https://stats.innebandy.se/sasong/43/serie/39810/match/1555682
