Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2023-11-11,14:15,Klubbhuset P-13 Pluto Höst,Lindås IBK P13 Vit,Frölunda IBK P13,Askims Sporthall,Wilhelm Hellsten,Melker Norin,https://stats.innebandy.se/sasong/43/serie/36117/match/1416558
2023-11-11,15:15,Klubbhuset P-13 Pluto Höst,Öckerö IBK P13,IK Zenith P13 Grön,Hedenskolans Idrottshall,Philip Tindvall,Melvin Stenberg,https://stats.innebandy.se/sasong/43/serie/36117/match/1416562
2023-11-11,10:15,Klubbhuset P-14 Kajsa Höst,Myggenäs IBK P 14,Lindås IBK P14 Blå,Häggvallsskolan,Filip Fosser,Lucas Schöldström,https://stats.innebandy.se/sasong/43/serie/35156/match/1416084
2023-11-11,13:30,Klubbhuset P-14 Kajsa Höst,FBC Lerum Utveckling P14 Röd,FBC Partille P 14 Vallhamra Blå,Rydsbergshallen,Alexander Miriandis,Filip Boman,https://stats.innebandy.se/sasong/43/serie/35156/match/1416087
2023-11-11,14:00,Klubbhuset P-14 Kajsa Höst,Landvetter IBK P14 Blå,Kärra IBK P13 Svart,Pinntorps Idrottshall,Simon Enger,Elliot Piscator,https://stats.innebandy.se/sasong/43/serie/35156/match/1416073
2023-11-11,09:00,Klubbhuset P-14 Piff Höst,Pixbo IBK P14 Svart,FBC Partille P 14 Blå,Wallenstam Arena B,Gry Axelsson,Elvira Flöjner,https://stats.innebandy.se/sasong/43/serie/35157/match/1415851
2023-11-11,10:00,Klubbhuset P-14 Piff Höst,Pixbo IBK P14 Vit,FBC Partille P 14 Vit,Wallenstam Arena B,Hilma Samuelsson,Elvira Flöjner,https://stats.innebandy.se/sasong/43/serie/35157/match/1415845
2023-11-11,10:00,Klubbhuset P-14 Piff Höst,Eken IBK P14,IBK Kungälv P14 Svart,Ekenhallen 1,Ludwig Ahlström,Kasper Degerman,https://stats.innebandy.se/sasong/43/serie/35157/match/1415849
2023-11-11,10:15,Klubbhuset P-14 Piff Höst,Herrestads AIF P13 14 15,Lindås IBK P14 Grön,Rampen Sporthall (Källdalsskolan),,,https://stats.innebandy.se/sasong/43/serie/35157/match/1415850
2023-11-11,12:30,Klubbhuset P-14 Piff Höst,Hindås IBK P14,Utbynäs SK P14 BLÅ,Hindås Idrottshall,Tommy Runhammar,,https://stats.innebandy.se/sasong/43/serie/35157/match/1415848
2023-11-11,13:00,Klubbhuset P-14 Piff Höst,Landvetter IBK P14 Vit,IBK Kungälv P14 Vit,Pinntorps Idrottshall,Simon Enger,Elliot Piscator,https://stats.innebandy.se/sasong/43/serie/35157/match/1415847
2023-11-11,14:00,Klubbhuset P-14 Piff Höst,Pixbo IBK P14 Röd,Utbynäs SK P14 GUL,Wallenstam Arena B,Elsa Arvidsson,Alma Eriksson,https://stats.innebandy.se/sasong/43/serie/35157/match/1415844
2023-11-11,14:15,Klubbhuset P-14 Piff Höst,Öckerö IBK P14/15,Lindås IBK P14 Vit,Hedenskolans Idrottshall,Nova Davidson Ringius,Melvin Stenberg,https://stats.innebandy.se/sasong/43/serie/35157/match/1415846
2023-11-11,12:30,Klubbhuset P-14 Puff Höst,Stenungsunds IBK P14-15,FBC Lerum Utveckling P14 Vit,Kyrkenorumskolans Idrottshall,Oscar Larsson,Nils Jillmyr,https://stats.innebandy.se/sasong/43/serie/36118/match/1415981
2023-11-11,16:40,Pantamera Flick Mörkröd A Höst,Ale IBF F06/07,Lindome IBK DJ,Ale Kulturrum,Martin Andersson,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/36090/match/1414506
2023-11-11,17:15,Pantamera Flick Mörkröd A Höst,FBC Lerum Akademi,Warberg IBF Junior,Rydsbergshallen,Lucas Aebischer Skogbäck,Felix Broström,https://stats.innebandy.se/sasong/43/serie/36090/match/1414508
2023-11-11,13:00,Pantamera Flick Mörkröd B Höst,Varla IBK DJ Röd,Floda IBK / FBC Partille F08/09,Skårbyhallen,Melker Kron,Oscar Johansson,https://stats.innebandy.se/sasong/43/serie/36091/match/1414552
2023-11-11,14:50,Pantamera Flick Mörkröd B Höst,Eken IBK F06/07,Stenungsunds IBK DJ,Ekenhallen 1,Gustav Garplid,Isak Skarrie,https://stats.innebandy.se/sasong/43/serie/36091/match/1414553
2023-11-11,10:10,Pantamera Flick Röd A Höst,Pixbo IBF F09 Vit,Landvetter IBK F09 Blå,Wallenstam Arena A,Gustav Garplid,Isak Skarrie,https://stats.innebandy.se/sasong/43/serie/35145/match/1414588
2023-11-11,14:45,Pantamera Flick Röd B Höst,FBC Lerum Utveckling Röd,Pixbo IBF F09 Röd,Lerum Arena C,Tage Sandquist,Joel Mellby,https://stats.innebandy.se/sasong/43/serie/35146/match/1414813
2023-11-11,15:30,Pantamera Flick Röd B Höst,IBK Kungälv / Surte IS IBK F08/09,Ale IBF F08/09,Bohushallen,Alexander Warberg,Idris Hasan Mohamed,https://stats.innebandy.se/sasong/43/serie/35146/match/1414815
2023-11-11,15:45,Pantamera Flick Röd C Höst,FBC Partille F09/11 Blå,Dingle AIK F09/10,Qvisthallen,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/35147/match/1414619
2023-11-11,16:45,Pantamera Flick Röd C Höst,Kärra IBK F09/10,Eken IBK F09/10,Kärra Sporthall,Selma Hadziselimovic,Adem Can,https://stats.innebandy.se/sasong/43/serie/35147/match/1414620
2023-11-11,09:00,Pantamera Flick Röd E Höst FD,Pixbo IBF F10 Vit,Lindås IBK F10 Svart,Wallenstam Arena A,Gustav Garplid,Isak Skarrie,https://stats.innebandy.se/sasong/43/serie/35149/match/1414694
2023-11-11,15:30,Pantamera Flick Röd E Höst FD,Stenungsunds IBK F10-11 Blå,FBC Partille F10/11,Kyrkenorumskolans Idrottshall,Hampus Räffling,Casper Larsson,https://stats.innebandy.se/sasong/43/serie/35149/match/1414693
2023-11-11,11:10,Pantamera Flick Röd F Höst FD,Ale IBF F10/11,IBK Bergum F10/11,Ale Kulturrum,Emir Rajabi,Yao-Zu Galby,https://stats.innebandy.se/sasong/43/serie/35150/match/1414731
2023-11-11,19:30,Pantamera Flick Röd H Höst FD,Öckerö IBK F10/12 Blå,IBK Kungälv F10/11/12 Vit,Hedenskolans Idrottshall,Jasmin Dzanic,Melvin Stenberg,https://stats.innebandy.se/sasong/43/serie/36114/match/1414768
2023-11-11,15:15,Pantamera Pojk Mörkröd C Höst,Kärra IBK HJ Svart,Lindome IBK HJ Grön,Kärra Sporthall,Selma Hadziselimovic,Adem Can,https://stats.innebandy.se/sasong/43/serie/35143/match/1414905
2023-11-11,14:15,Pantamera Pojk Mörkröd D Höst,Lindås Rasta IBK P08 Vit,Utbynäs SK U-Trupp,Lindås Waves Arena,Tim Berger,Emrik Appelgren,https://stats.innebandy.se/sasong/43/serie/35144/match/1414943
2023-11-11,11:20,Pantamera Pojk Röd A Höst,Pixbo IBF P08 Röd,FBC Vinga P06/07,Wallenstam Arena A,Thomas Johansson,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/35127/match/1414990
2023-11-11,16:20,Pantamera Pojk Röd B Höst,Pixbo IBF P09 Röd,Överby IBK P07/08,Wallenstam Arena A,Alexander Rydqvist,Dante Lindskog,https://stats.innebandy.se/sasong/43/serie/35128/match/1415034
2023-11-11,11:00,Pantamera Pojk Röd C Höst,FBC Partille P09 Röd,Landvetter IBK P08 Blå,Qvisthallen,Sebastian Cedgard,Jakob Lundberg,https://stats.innebandy.se/sasong/43/serie/35129/match/1415076
2023-11-11,17:00,Pantamera Pojk Röd C Höst,Surte IS IBK P09,Kärra IBK P08-09,Bohushallen,Alexander Warberg,Idris Hasan Mohamed,https://stats.innebandy.se/sasong/43/serie/35129/match/1415078
2023-11-11,15:45,Pantamera Pojk Röd D Höst,FBC Lerum Utveckling P09 Svart,IBK Göteborg P09/10 Svart,Rydsbergshallen,Lucas Aebischer Skogbäck,Felix Broström,https://stats.innebandy.se/sasong/43/serie/35130/match/1416742
2023-11-11,10:20,Pantamera Pojk Röd E Höst,Mölndals IBF P10 Röd,Lindås IBK P09 Blå,Aktiviteten A-Hall,Lazo Cesto,Henry Tames,https://stats.innebandy.se/sasong/43/serie/35131/match/1415121
2023-11-11,11:15,Pantamera Pojk Röd E Höst,IBF Backadalen P09/10,IBF Älvstranden P08/P09 Vit,Tuve Sporthall,Alexander Rydqvist,Patrich Hellfärdsson,https://stats.innebandy.se/sasong/43/serie/35131/match/1415124
2023-11-11,11:20,Pantamera Pojk Röd E Höst,Eken IBK P10,Pixbo IBF P09/10,Ekenhallen 1,Isak Bokesten,René Schweikart,https://stats.innebandy.se/sasong/43/serie/35131/match/1415122
2023-11-11,14:00,Pantamera Pojk Röd F Höst,Stenungsunds IBK P10 Svart,FBC Vinga P10 Blå,Kyrkenorumskolans Idrottshall,Hampus Räffling,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/35132/match/1415168
2023-11-11,14:30,Pantamera Pojk Röd F Höst,FBC Lerum Utveckling P09 Röd,Landvetter IBK P10 Blå,Rydsbergshallen,Lucas Aebischer Skogbäck,Felix Broström,https://stats.innebandy.se/sasong/43/serie/35132/match/1415167
2023-11-11,12:30,Pantamera Pojk Röd G Höst,IBF Backadalen P10,Ale IBF P09,Tuve Sporthall,Alexander Rydqvist,Patrich Hellfärdsson,https://stats.innebandy.se/sasong/43/serie/35133/match/1415724
2023-11-11,18:15,Pantamera Pojk Röd G Höst,Öckerö IBK P10 Blå,Kärra IBK P10 Röd,Hedenskolans Idrottshall,Jasmin Dzanic,Melvin Stenberg,https://stats.innebandy.se/sasong/43/serie/35133/match/1415722
2023-11-11,13:30,Pantamera Pojk Röd H Höst FD,Myggenäs IBK P-10,Ale IBF P10,Häggvallsskolan,Charles Martinsson,Martinus Martinsson,https://stats.innebandy.se/sasong/43/serie/35134/match/1415757
2023-11-11,15:15,Pantamera Pojk Röd H Höst FD,Herrestads AIF WH Rockets P09/10,Dingle AIK P09-11,Rampen Sporthall (Källdalsskolan),Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/35134/match/1415759
2023-11-11,11:15,Pantamera Pojk Röd I Höst FD,Surte IS IBK P10/11,IK Zenith P11 Grön,Bohushallen,Alexander Warberg,Adnan Tongur,https://stats.innebandy.se/sasong/43/serie/35135/match/1415796
2023-11-11,13:25,Pantamera Pojk Röd I Höst FD,FBC Partille P11 Blå,Stenungsunds IBK P11,Qvisthallen,Måns Bartilson,Emil Häggsten,https://stats.innebandy.se/sasong/43/serie/35135/match/1415797
2023-11-11,12:20,Pantamera Pojk Röd J Höst FD,Ale IBF P11,Herrestads AIF WH Rockets P11,Ale Kulturrum,Emir Rajabi,Yao-Zu Galby,https://stats.innebandy.se/sasong/43/serie/35136/match/1415228
2023-11-11,12:30,Pantamera Pojk Röd J Höst FD,Eken IBK P11,IBK Kungälv P11 Svart,Ekenhallen 1,Ludwig Ahlström,René Schweikart,https://stats.innebandy.se/sasong/43/serie/35136/match/1415227
2023-11-11,18:40,Pantamera Pojk Röd J Höst FD,Landvetter IBK P11 Blå,IBK Göteborg P09/10 Vit,Pinntorps Idrottshall,Felix Enger,Vincent Gårlin,https://stats.innebandy.se/sasong/43/serie/35136/match/1415229
2023-11-11,12:15,Pantamera Pojk Röd K Höst FD,FBC Partille P11 Vit,IK Zenith P11 Vit,Qvisthallen,Måns Bartilson,Emil Häggsten,https://stats.innebandy.se/sasong/43/serie/35137/match/1415275
2023-11-11,16:20,Pantamera Pojk Röd K Höst FD,Landvetter IBK P11 Vit,FBC Lerum Utveckling P11 Röd,Pinntorps Idrottshall,Felix Enger,Vincent Gårlin,https://stats.innebandy.se/sasong/43/serie/35137/match/1415271
2023-11-11,17:30,Pantamera Pojk Röd K Höst FD,Pixbo IBF P11 Röd,Lindome IBK P11,Wallenstam Arena A,Oliwer Nyrén,Noel Myhrén,https://stats.innebandy.se/sasong/43/serie/35137/match/1415254
2023-11-11,12:15,Pantamera Pojk Röd L Höst FD,IBK Göteborg P10,Frölunda IBK P10/11 Röd,Härlandatjärns Skolans Sporthall,Johannes Lunde,Samuel Lindholm,https://stats.innebandy.se/sasong/43/serie/35138/match/1415319
2023-11-11,17:30,Pantamera Pojk Röd L Höst FD,Landvetter IBK P11/12,Floda IBK P11 Vit,Pinntorps Idrottshall,Felix Enger,Vincent Gårlin,https://stats.innebandy.se/sasong/43/serie/35138/match/1415316
2023-11-11,12:30,USM Pojkar 16 Grupp 27,FBC Partille,Mölndals IBF,Partillebohallen,Marcus Orrhult,Christian Svärdström,https://stats.innebandy.se/sasong/43/serie/35892/match/1413115
2023-11-11,13:40,USM Pojkar 16 Grupp 27,IBK Vänersborg,Dingle AIK/Herrestads AIF,Partillebohallen,Marcus Orrhult,Christian Svärdström,https://stats.innebandy.se/sasong/43/serie/35892/match/1413116
2023-11-11,17:40,USM Pojkar 16 Grupp 27,Mölndals IBF,Dingle AIK/Herrestads AIF,Partillebohallen,Robin Cederdahl,Sandra Lindskog,https://stats.innebandy.se/sasong/43/serie/35892/match/1413117
2023-11-11,18:50,USM Pojkar 16 Grupp 27,FBC Partille,IBK Vänersborg,Partillebohallen,Robin Cederdahl,Sandra Lindskog,https://stats.innebandy.se/sasong/43/serie/35892/match/1413118
2023-11-11,13:30,USM Pojkar 16 Grupp 28,Floda IBK,Eken IBK,Nova Floda Sportcenter A-hall,Jesper Björklund Greter,Kim Westlund,https://stats.innebandy.se/sasong/43/serie/35893/match/1413648
2023-11-11,15:30,USM Pojkar 16 Grupp 28,Eken IBK,Frölunda IBK,Nova Floda Sportcenter A-hall,Jesper Björklund Greter,Kim Westlund,https://stats.innebandy.se/sasong/43/serie/35893/match/1413649
2023-11-11,17:30,USM Pojkar 16 Grupp 28,Frölunda IBK,Floda IBK,Nova Floda Sportcenter A-hall,Pierre Eberhard Berg,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/35893/match/1413650
2023-11-12,14:45,Klubbhuset Damer Div. 1,IBK Kungälv D1,Stenungsunds IBK D1,Mimershus A-hallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35123/match/1372391
2023-11-12,10:30,Klubbhuset Damer Div. 2,IBK Älvstranden Dam,IBK Göteborg/IBK Bergum D2,Lundbystrand 1,Felix Broström,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/35124/match/1373124
2023-11-12,14:00,Klubbhuset Damer Div. 2,FBC Lerum D2,Pixbo IBF D2,Lerum Arena C,Goran Kuduzovic,Wessam Abdellrazek,https://stats.innebandy.se/sasong/43/serie/35124/match/1373125
2023-11-12,12:45,Klubbhuset Damer Div. 3,Floda IBK FBC Partille D3,Lindås IBK D3,Nova Floda Sportcenter A-hall,Oscar Skogsberg,Marcus Larsson,https://stats.innebandy.se/sasong/43/serie/35125/match/1412959
2023-11-12,15:00,Klubbhuset Herrar Div. 3,Floda IBK H3,Hovås IBK H3,Nova Floda Sportcenter A-hall,Oscar Skogsberg,Marcus Larsson,https://stats.innebandy.se/sasong/43/serie/35118/match/1372779
2023-11-12,15:30,Klubbhuset Herrar Div. 3,IBK Kungälv H3,Myggenäs IBK H3,Kastellegårdshallen,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/35118/match/1372778
2023-11-12,17:00,Klubbhuset Herrar Div. 3,Stenungsunds IBK H3,Eken IBK H3,Stenungsund Arena,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35118/match/1372781
2023-11-12,18:30,Klubbhuset Herrar Div. 3,Korsvägen BBK H3,Lindås IBF H3,Pinntorps Idrottshall,Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/35118/match/1372780
2023-11-12,14:00,Klubbhuset Herrar Div. 4,Guldhedens IK H4,IBK Bergum H4,Valhalla A-hall,Johan Ronge,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/35119/match/1372644
2023-11-12,11:00,Klubbhuset Herrar Div. 6,FBC Vinga H6,Lindome IBK H6,Hall Of Flame,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/35121/match/1413049
2023-11-12,17:00,Klubbhuset Herrar Div. 6,Floda IBK H6,Dingle AIK H6,Nova Floda Sportcenter A-hall,Oscar Skogsberg,Marcus Larsson,https://stats.innebandy.se/sasong/43/serie/35121/match/1413048
2023-11-12,17:00,Klubbhuset Herrar Div. 6,Orust IBK H6,Överby IBK H6,Svanesunds Sporthall,Tomas Levin,Adem Can,https://stats.innebandy.se/sasong/43/serie/35121/match/1413050
2023-11-12,18:15,Juniorallsvenskan G DJ18,Månsarps IBK,Lindås IBF,Tenhults Sporthall,Anders A Nilsson,Magnus Widlund,https://stats.innebandy.se/sasong/43/serie/35872/match/1392421
2023-11-12,12:45,Klubbhuset P-12 Knatte Höst,IBK Kungälv P12 Svart,IBK Bergum P12,Kastellegårdshallen,,,https://stats.innebandy.se/sasong/43/serie/35152/match/1416129
2023-11-12,14:20,Klubbhuset P-12 Knatte Höst,Pixbo IBK P12 Vit,Ale IBF P12,Wallenstam Arena B,Liza Berglund,Ida Finn,https://stats.innebandy.se/sasong/43/serie/35152/match/1416122
2023-11-12,13:15,Klubbhuset P-12 Tjatte Höst,Frölunda IBK P12,Guldhedens IK P12,Skyttesskolan,Ali Alizada,Jasper Petterson,https://stats.innebandy.se/sasong/43/serie/35153/match/1416298
2023-11-12,15:30,Klubbhuset P-12 Tjatte Höst,IBF Älvstranden P11/12,Hindås IBK P12 Vit,Santoshallen,Malte Rydin,August Unander,https://stats.innebandy.se/sasong/43/serie/35153/match/1416287
2023-11-12,09:30,Klubbhuset F-12 Bamse Höst,Lindås IBK F12-13,IBF Backadalen F11/12 Röd,Askims Sporthall,Tage Nyström,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/35158/match/1415384
2023-11-12,12:00,Klubbhuset F-12 Bamse Höst,Lindome IBK F12,Pixbo IBK F12 Vit,Almåshallen B,Emelie Blomqvist,Elvira Backström,https://stats.innebandy.se/sasong/43/serie/35158/match/1415385
2023-11-12,12:15,Klubbhuset F-12 Bamse Höst,IK Zenith F11-12 Grön,Eken IBK F11/12/13 Lila,Björlanda Idrottshall,Joel Rudanko,Axel Szerszenski,https://stats.innebandy.se/sasong/43/serie/35158/match/1415387
2023-11-12,14:00,Klubbhuset F-12 Bamse Höst,IBF Backadalen F11/12,Pixbo IBK F12 Röd,Tuve Sporthall,Gustav Persson,Oliver Pettersson,https://stats.innebandy.se/sasong/43/serie/35158/match/1415389
2023-11-12,12:00,Klubbhuset F-13 Nalle-Maja Höst,IBF Backadalen F13 Svart,IBF Älvstranden F12/13,Tuve Sporthall,August Unander,Tove Hall,https://stats.innebandy.se/sasong/43/serie/36120/match/1415581
2023-11-12,12:00,Klubbhuset F-13 Nalle-Maja Höst,Ale IBF F12/13 Blå,IBK Göteborg F12-13,Ale Kulturrum,Anna-Klara Gidlöf,Saga Wallmoberg,https://stats.innebandy.se/sasong/43/serie/36120/match/1415584
2023-11-12,09:30,Klubbhuset F-13 Skalman Höst,Eken IBK F12/13 Gul,Ale IBF F12/13 Vit,Ekenhallen 1,William Gunnarsson,Noel Hylén,https://stats.innebandy.se/sasong/43/serie/35159/match/1415523
2023-11-12,11:00,Klubbhuset F-13 Skalman Höst,Lindome IBK F13 Lila,Lindås IBK F12-13 Svart,Almåshallen B,Emelie Blomqvist,Elvira Backström,https://stats.innebandy.se/sasong/43/serie/35159/match/1415524
2023-11-12,13:00,Klubbhuset F-13 Skalman Höst,IBF Backadalen F13 Röd,FBC Lerum F13 Röd,Tuve Sporthall,Gustav Persson,Oliver Pettersson,https://stats.innebandy.se/sasong/43/serie/35159/match/1415522
2023-11-12,09:00,Klubbhuset F-14 Brum Höst,Lindome IBK F14/15 Lila,Lindås IBK F14-15 Blå,Almåshallen B,Matilda Litzell,Emilia Söderström,https://stats.innebandy.se/sasong/43/serie/35160/match/1415629
2023-11-12,11:30,Klubbhuset F-14 Brum Höst,Floda IBK F14/13,FBC Lerum F14 Röd,Nova Floda Sportcenter A-hall,Svea Hultsbo,Oskar Hammar,https://stats.innebandy.se/sasong/43/serie/35160/match/1415627
2023-11-12,10:30,Klubbhuset F-14 Teddy Höst,Lindås IBK F14-15 Svart,FBC Lerum F14 Vit,Askims Sporthall,Tage Nyström,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/36121/match/1415674
2023-11-12,11:00,Klubbhuset F-14 Teddy Höst,IBF Backadalen F14 Röd,Ale IBF F14/15,Tuve Sporthall,August Unander,Tove Hall,https://stats.innebandy.se/sasong/43/serie/36121/match/1415671
2023-11-12,13:00,Klubbhuset F-14 Teddy Höst,Lindome IBK F14/15 Grön,Dingle AIK F12-14,Almåshallen B,Cornelia Kindblad,Sofia Andersson,https://stats.innebandy.se/sasong/43/serie/36121/match/1415670
2023-11-12,17:30,Klubbhuset Herrar Veteraner,IBK Kungälv HV,Pixbo IBF HV,Kastellegårdshallen,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/35122/match/1415948
2023-11-12,12:45,Klubbhuset P-12 Fnatte Höst,IBK Kungälv P12 Blå,FBC Partille P12/13,Munkegärdehallen,Alvin Andersson,Noah Persson-Hedström,https://stats.innebandy.se/sasong/43/serie/35151/match/1416239
2023-11-12,11:30,Klubbhuset P-13 Kalle Höst,FBC Lerum Utveckling P13 Röd,FBC Partille P 13 Blå,Rydsbergshallen,Alexander Miriandis,Filip Boman,https://stats.innebandy.se/sasong/43/serie/35154/match/1416357
2023-11-12,14:00,Klubbhuset P-13 Kalle Höst,Överby IBK P12/13,Lindome IBK P13 Grön,Nordby Supermarkethallen A-hallen,Isac Johansson,Alfred Andersson,https://stats.innebandy.se/sasong/43/serie/35154/match/1416356
2023-11-12,11:00,Klubbhuset P-13 Mimmi Höst,Ale IBF P13 Blå,IBK Kungälv P13 Blå,Ale Kulturrum,Emelie Boström,Anna-Klara Gidlöf,https://stats.innebandy.se/sasong/43/serie/35155/match/1416420
2023-11-12,14:00,Klubbhuset P-13 Mimmi Höst,Lindome IBK P13 Lila,Dingle AIK P12/13,Almåshallen B,Cornelia Kindblad,Sofia Andersson,https://stats.innebandy.se/sasong/43/serie/35155/match/1416421
2023-11-12,10:00,Klubbhuset P-13 Pluto Höst,Lindome IBK P13 Vit,Utbynäs SK P 12/13 Gul,Almåshallen B,Matilda Litzell,Emilia Söderström,https://stats.innebandy.se/sasong/43/serie/36117/match/1416560
2023-11-12,13:30,Klubbhuset P-13 Pluto Höst,Stenungsunds IBK P13,Kärra IBK P13 Röd,Kyrkenorumskolans Idrottshall,Liam Nordgren,,https://stats.innebandy.se/sasong/43/serie/36117/match/1416559
2023-11-12,10:15,Klubbhuset P-14 Kajsa Höst,IK Zenith P14 Grön,Lindås IBK P14 Svart,Björlanda Idrottshall,Joel Rudanko,Albin Durvik,https://stats.innebandy.se/sasong/43/serie/35156/match/1416088
2023-11-12,14:20,Klubbhuset P-14 Kajsa Höst,Kärra IBK P13 Svart,FBC Vinga P13/14 Blå,Kärra Sporthall,Sam Lindberg Randåker,Casper Ragnestål,https://stats.innebandy.se/sasong/43/serie/35156/match/1416085
2023-11-12,09:00,Klubbhuset P-14 Puff Höst,IBF Älvstranden P14,IBF Backadalen P14,Santoshallen,Lisa Borefur,Elsa Berg,https://stats.innebandy.se/sasong/43/serie/36118/match/1415976
2023-11-12,10:00,Klubbhuset P-14 Puff Höst,Ale IBF P14,Lindås IBK P14 Gul,Ale Kulturrum,Emelie Boström,Saga Wallmoberg,https://stats.innebandy.se/sasong/43/serie/36118/match/1415980
2023-11-12,10:30,Klubbhuset P-14 Puff Höst,Floda IBK P14,Mölndals IBF P14,Nova Floda Sportcenter A-hall,Cajsa Lindgren,Ellen Ryberg,https://stats.innebandy.se/sasong/43/serie/36118/match/1415977
2023-11-12,14:15,Klubbhuset P-14 Puff Höst,Frölunda IBK P14,Lindome IBK P14/15 Lila,Skyttesskolan,Jasper Petterson,Bruno Johnsson Sogor,https://stats.innebandy.se/sasong/43/serie/36118/match/1415979
2023-11-12,13:10,Pantamera Flick Mörkröd A Höst,Landvetter IBK D Utveckling,IBK Vänersborg DJ,Pinntorps Idrottshall,Gustav Garplid,Isak Skarrie,https://stats.innebandy.se/sasong/43/serie/36090/match/1414509
2023-11-12,15:45,Pantamera Flick Mörkröd B Höst,Kärra IBK F07/08,Pixbo IBF F08,Kärra Sporthall,Alexander Warberg,Selma Hadziselimovic,https://stats.innebandy.se/sasong/43/serie/36091/match/1414555
2023-11-12,18:00,Pantamera Flick Mörkröd B Höst,Åmåls IBK DJ17,Dingle AIK DJ,Karlbergshallen Åmål,Sören Johansson,Björn Svensson,https://stats.innebandy.se/sasong/43/serie/36091/match/1414554
2023-11-12,19:00,Pantamera Flick Röd A Höst,Öckerö IBK F07/09,IBF Älvstranden F08 Vit,Hedenskolans Idrottshall,Melvin Stenberg,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/35145/match/1414602
2023-11-12,10:10,Pantamera Flick Röd D Höst,Landvetter IBK F10/11 Blå,IBF Älvstranden F09/10/11 Svart,Pinntorps Idrottshall,Gustav Garplid,Isak Skarrie,https://stats.innebandy.se/sasong/43/serie/35148/match/1414648
2023-11-12,11:30,Pantamera Flick Röd D Höst,Dingle AIK F10/11,Pixbo IBF F09 Svart,Munkedals Idrottshall,Zara Carlsson,Susanne Andersson,https://stats.innebandy.se/sasong/43/serie/35148/match/1414649
2023-11-12,13:45,Pantamera Flick Röd D Höst,Lindås IBK F10 Blå,Utbynäs SK F 09/11,Lindås Waves Arena,Emrik Appelgren,Isak Bokesten,https://stats.innebandy.se/sasong/43/serie/35148/match/1414650
2023-11-12,15:30,Pantamera Flick Röd E Höst FD,IBF Backadalen F09/10,Kärra IBK F10/11 Röd,Tuve Sporthall,Emil Lejon,Helin Beyza Altuntas,https://stats.innebandy.se/sasong/43/serie/35149/match/1414695
2023-11-12,12:20,Pantamera Flick Röd F Höst FD,Pixbo IBF F11,Kärra IBK F11/12,Wallenstam Arena A,Liza Berglund,Ida Finn,https://stats.innebandy.se/sasong/43/serie/35150/match/1414732
2023-11-12,13:30,Pantamera Flick Röd F Höst FD,IK Zenith F12,Lindome IBK F10/11,Björlanda Idrottshall,Joel Rudanko,Axel Szerszenski,https://stats.innebandy.se/sasong/43/serie/35150/match/1414733
2023-11-12,14:00,Pantamera Flick Röd F Höst FD,FBC Lerum F10/11 Röd,IBK Alingsås F08/11,Rydsbergshallen,Lasse Englund,Albin Rosberg,https://stats.innebandy.se/sasong/43/serie/35150/match/1414734
2023-11-12,12:15,Pantamera Flick Röd G Höst FD,IBK Göteborg/Guldhedens IK F09-11,Floda IBK F11/12,Valhalla A-hall,Johan Ronge,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/36113/match/1414843
2023-11-12,16:40,Pantamera Flick Röd H Höst FD,Frölunda IBK Flickor Röd,Stenungsunds IBK F10-11 Svart,Skyttesskolan,Edvin Persson,Mohsen Gholami,https://stats.innebandy.se/sasong/43/serie/36114/match/1414770
2023-11-12,14:45,Pantamera Pojk Mörkröd D Höst,IBK Bergum Rosa (06-08),IBK Kungälv Herrjuniorer Vit,Lerjehallen,Adam Jällfält,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/35144/match/1414945
2023-11-12,12:00,Pantamera Pojk Röd C Höst,Lindås IBK P09 Vit,Stenungsunds IBK U15 Svart,Lindås Waves Arena,Emrik Appelgren,Isak Bokesten,https://stats.innebandy.se/sasong/43/serie/35129/match/1415077
