Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2024-01-14,17:30,Pantamera Pojkar Röd G Vår,IBF Älvstranden P08/P09 Vit,Lindome IBK P09 Lila,Santoshallen,Meron Garza,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/36849/match/1438632
2024-01-14,15:10,Pantamera Pojkar Röd J Vår FD,FBC Lerum Utveckling P10 Svart,Lindome IBK P10 Lila,Lerum Arena C,Emrik Appelgren,Isak Bokesten,https://stats.innebandy.se/sasong/43/serie/36852/match/1438722
2024-01-14,13:15,Pantamera Pojkar Röd K Vår FD,Överby IBK P09/11,Dingle AIK P09-11,Nordby Supermarkethallen A-hallen,Zara Carlsson,Isac Johansson,https://stats.innebandy.se/sasong/43/serie/36853/match/1438752
2024-01-14,17:15,Pantamera Pojkar Röd K Vår FD,IBK Kungälv P10 Vit,Stenungsunds IBK P10 Svart,Munkegärdehallen,Emir Rajabi,Yao-Zu Galby,https://stats.innebandy.se/sasong/43/serie/36853/match/1438754
2024-01-14,11:30,Pantamera Pojkar Röd L Vår FD,IK Zenith P-10 Vit,Myggenäs IBK P-10,Björlanda Idrottshall,Joel Rudanko,Albin Durvik,https://stats.innebandy.se/sasong/43/serie/36862/match/1438784
2024-01-14,12:30,Pantamera Pojkar Röd L Vår FD,FBC Vinga P10 Svart,Pixbo IBF P10 Vit,Hall Of Flame,Almir Mehmedagic,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/36862/match/1438782
2024-01-14,13:10,Pantamera Pojkar Röd M Vår FD,Kärra IBK P10 Vit,Stenungsunds IBK P11,Kärra Sporthall,Mohsen Gholami,Idris Hasan Mohamed,https://stats.innebandy.se/sasong/43/serie/36877/match/1438812
2024-01-14,16:20,Pantamera Pojkar Röd N Vår FD,FBC Lerum Utveckling P10/P11 Röd,IBF Älvstranden P10,Lerum Arena C,Albin Rosberg,Joel Mellby,https://stats.innebandy.se/sasong/43/serie/36878/match/1438844
2024-01-14,11:30,Pantamera Pojkar Röd P Vår FD,Herrestads AIF WH Rockets P11/12,IBK Bergum P 10/11,Rampen Sporthall (Källdalsskolan),Mustafa Kalajdzisalihovic,Adem Can,https://stats.innebandy.se/sasong/43/serie/36880/match/1438874
2024-01-14,14:00,Pantamera Pojkar Röd P Vår FD,FBC Lerum Utveckling P11 Röd,Landvetter IBK P11/12,Lerum Arena C,Linn Söderblom,Karl Dahlsjö,https://stats.innebandy.se/sasong/43/serie/36880/match/1438872
2024-01-14,15:30,Pantamera Pojkar Röd P Vår FD,Frölunda IBK P10/11 Röd,IK Zenith P11 Vit,Skyttesskolan,Edvin Persson,Atakan Yapisan,https://stats.innebandy.se/sasong/43/serie/36880/match/1438873
2024-01-14,13:20,Pantamera Pojkar Röd Q Vår FD,Floda IBK P11 Vit,IBK Kungälv P11 Vit,Nova Floda Sportcenter A-hall,Sebastian Cedgard,Lasse Englund,https://stats.innebandy.se/sasong/43/serie/36881/match/1438992
2024-01-15,19:30,Träningsmatcher 2023/2024,Varla IBK Dam Div 1 / DJAS,Almås IBF,Skårbyhallen,Benjamin Olsen,Elin Idéhn,https://stats.innebandy.se/sasong/43/serie/35247/match/1442573
2024-01-16,22:51,Svenska Cupen Herrar Semifinal 2,Storvreta IBK,Pixbo IBK,IFU Arena A,Glenn Boström,Håkan Söderman,https://stats.innebandy.se/sasong/43/serie/36795/match/1436550
2024-01-16,19:30,Klubbhuset Damer Div. 1,Stenungsunds IBK D1,Burås IK D1,Kyrkenorumskolans Idrottshall,Alexander Pavlovic,Aldin Hadziselmovic,https://stats.innebandy.se/sasong/43/serie/35123/match/1372418
2024-01-16,20:00,Klubbhuset Damer Div. 2,Guldhedens IK D2,Öckerö IBK D2,Valhalla C-hall,Linus Backlund,Namn ej publikt,https://stats.innebandy.se/sasong/43/serie/35124/match/1373126
2024-01-16,20:00,Klubbhuset Herrar Div. 3,Hovås IBK H3,Lindome IBK H3,Lundenhallen,Robin Cederdahl,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/35118/match/1372819
2024-01-16,19:40,Pantamera Pojk Mörkröd B Vår,IBK Kungälv U16,Floda IBK HJ Svart,Munkegärdehallen,Emir Rajabi,Yao-Zu Galby,https://stats.innebandy.se/sasong/43/serie/36855/match/1439114
2024-01-16,18:15,Pantamera Pojkar Röd A Vår,Landvetter IBK P09 Vit,Pixbo IBF P09 Röd,Önnerödshallen,Mohsen Gholami,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/36843/match/1438452
2024-01-17,20:00,Klubbhuset Damer Div. 3,Eken IBK D3,Mölndals IBF D3,Ekenhallen 1,Mats Sällberg,Christer Carlberg,https://stats.innebandy.se/sasong/43/serie/35125/match/1412983
2024-01-17,20:30,Klubbhuset Herrar Div. 5,Utbynäs SK H5,Frölunda IBK H5,Prioritet SERNEKE Arena B-Hallen,Goran Kuduzovic,Mustafa Er,https://stats.innebandy.se/sasong/43/serie/35120/match/1372941
2024-01-17,20:20,Crabions League 23-24,Krokstrands Gräv,Assemblin,Nordby Supermarkethallen A-hallen,,,https://stats.innebandy.se/sasong/43/serie/36466/match/1428695
2024-01-17,21:10,Crabions League 23-24,Park/ Dahlbergs,Turnegänget,Nordby Supermarkethallen A-hallen,,,https://stats.innebandy.se/sasong/43/serie/36466/match/1428696
2024-01-17,18:15,Pantamera Pojk Mörkröd D Vår,FBC Vinga P06/07,Pixbo IBF P08 Röd,Hall Of Flame,Semir Aganspahic,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/36857/match/1439814
2024-01-18,20:15,Klubbhuset Damer Div. 2,Landvetter IBK D2,IBK Älvstranden Dam,Pinntorps Idrottshall,Måns Bartilson,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/35124/match/1373130
2024-01-18,20:15,Herrar Div 1 Västra Götaland,Träslövsläge IF,Lindås IBK,Brearedshallen,Stefan Olsson,Mathias Damgaard,https://stats.innebandy.se/sasong/43/serie/34681/match/1343030
2024-01-18,19:20,Pantamera Pojk Mörkröd A Vår,FBC Partille U16,Landvetter IBK H Utveckling,Vallhamra Sportcenter,Thomas Johansson,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/36854/match/1439085
2024-01-19,22:51,SSL - Svenska Superligan Dam,Karlstad IBF,Pixbo IBK,AllOffice Arena,Martin Jonsson,Joakim Mattsson,https://stats.innebandy.se/sasong/43/serie/34685/match/1344760
2024-01-19,20:30,Klubbhuset Damer Div. 2,FBC Lerum D2,Öckerö IBK D2,Lerum Arena C,Torbjörn Zahner,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/35124/match/1373188
2024-01-19,19:30,Klubbhuset Herrar Div. 2,Herrestads AIF Rockets H2,FBC Vinga H2,Rampen Sporthall (Källdalsskolan),Marcus Larsson,Oscar Skogsberg,https://stats.innebandy.se/sasong/43/serie/35117/match/1372168
2024-01-19,19:30,Klubbhuset Herrar Div. 2,Lindome IBK H2,Dingle AIK H2,Almåshallen A,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35117/match/1372169
2024-01-19,19:30,Klubbhuset Herrar Div. 3,Eken IBK H3,Göteborg City IBK H3,Ekenhallen 1,Joakim Jögi,Christian Jensen,https://stats.innebandy.se/sasong/43/serie/35118/match/1372821
2024-01-19,19:30,Klubbhuset Herrar Div. 4,Öckerö IBK H4,IBK Göteborg H4,Hedenskolans Idrottshall,Thomas Johansson,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/35119/match/1372690
2024-01-19,19:30,Klubbhuset Herrar Div. 5,Orust IBK H5,Kärra IBK H5,Svanesunds Sporthall,Senad Olevic,Wessam Abdellrazek,https://stats.innebandy.se/sasong/43/serie/35120/match/1372951
2024-01-19,20:00,Klubbhuset Herrar Div. 5,Mölndals IBF H5,Nödinge IBK H5,Aktiviteten A-Hall,Felix Broström,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/35120/match/1372950
2024-01-19,20:00,Klubbhuset Herrar Div. 5,FBC Lerum Utveckling H5,IBK Kungälv H5,Rydsbergshallen,Måns Bartilson,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/35120/match/1372953
2024-01-19,19:00,Herrar Div 1 Västra Götaland,IBK Alingsås,IBF Backadalen,"Stadsskogshallen, Alingsås",Adam Kruse,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/34681/match/1343034
2024-01-19,19:30,Herrar Div 1 Västra Götaland,Pixbo IBF,Floda IBK,Wallenstam Arena A,Tobias Anderberg,Jacob Johansson,https://stats.innebandy.se/sasong/43/serie/34681/match/1343031
2024-01-19,20:15,Juniorallsvenskan G DJ18,Landvetter IBK,Ale IBF/Kärra IBK,Pinntorps Idrottshall,Pierre Eberhard Berg,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/35872/match/1392451
2024-01-19,19:00,Juniorallsvenskan H1 HJ18,IK Zenith,Varla IBK/Lindome IBK,Björlanda Idrottshall,Jesper Wångblad,Almir Mehmedagic,https://stats.innebandy.se/sasong/43/serie/35399/match/1362279
2024-01-19,20:00,Juniorallsvenskan H1 HJ18,Kärra IBK,Mölndals IBF,Kärra Sporthall,Marcus Orrhult,Christian Svärdström,https://stats.innebandy.se/sasong/43/serie/35399/match/1362277
2024-01-19,19:15,Juniorallsvenskan H2 HJ18,Fristads GoIF/Rydboholms SK,FBC Lerum Utveckling,"Idrottshallen, Viskafors",Nebojsa Stefanovski,Daniel Dimitrovski,https://stats.innebandy.se/sasong/43/serie/35400/match/1362686
2024-01-19,20:00,Juniorallsvenskan H2 HJ18,Lindås IBK,FBC Partille,Lindås Waves Arena,Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/35400/match/1362685
2024-01-19,19:00,Pantamera Flick Röd D Vår FD,Hindås IBK F10/11,IBF Älvstranden F09/10/11 Vit,Hindås Idrottshall,Jasmin Dzanic,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/36858/match/1438367
2024-01-19,20:00,Pantamera Pojkar Röd A Vår,Stenungsunds IBK PJ,Pixbo IBF P09 Röd,Kyrkenorumskolans Idrottshall,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/36843/match/1438456
2024-01-19,18:10,Pantamera Pojkar Röd C Vår,Lindås IBK P09 Vit,IBK Kungälv P08 Vit,Lindås Waves Arena,Mustafa Kalajdzisalihovic,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/36845/match/1438516
2024-01-19,19:00,Pantamera Pojkar Röd I Vår FD,IBF Backadalen P10,FBC Partille P09 Blå,Tuve Sporthall,Helin Beyza Altuntas,Moa Ljungqvist,https://stats.innebandy.se/sasong/43/serie/36851/match/1438697
2024-01-20,16:00,SSL - Svenska Superligan Herr,FBC Kalmarsund,Pixbo IBK,TTM hallen,Simon Broman,Martin Matti,https://stats.innebandy.se/sasong/43/serie/34677/match/1344594
2024-01-20,13:30,Klubbhuset Damer Div. 1,Lindås IBF D1,FBC Lerum D1,Lindås Waves Arena,Christer Carlberg,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/35123/match/1372428
2024-01-20,14:00,Klubbhuset Damer Div. 1,Mölndals IBF D1,Burås IK D1,Aktiviteten A-Hall,Thomas Johansson,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/35123/match/1372429
2024-01-20,14:30,Klubbhuset Damer Div. 1,Landvetter IBK D1,IBF Backadalen D1,Pinntorps Idrottshall,Sandra Lindskog,Christian Jensen,https://stats.innebandy.se/sasong/43/serie/35123/match/1372430
2024-01-20,14:30,Klubbhuset Damer Div. 1,Almås IBF D1,IK Zenith D1,Almåshallen A,Robin Cederdahl,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/35123/match/1372433
2024-01-20,14:30,Klubbhuset Damer Div. 2,Ale IBF D2,Guldhedens IK D2,Ale Kulturrum,Felix Broström,Wessam Abdellrazek,https://stats.innebandy.se/sasong/43/serie/35124/match/1373170
2024-01-20,11:30,Klubbhuset Damer Div. 3,Mölndals IBF D3,Hindås IBK D3,Aktiviteten A-Hall,Thomas Johansson,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/35125/match/1412988
2024-01-20,13:00,Klubbhuset Herrar Div. 2,Surte IS IBK H2,IBK Göteborg H2,Bohushallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35117/match/1372167
2024-01-20,13:30,Klubbhuset Herrar Div. 2,Frölunda IBK H2,Burås IK H2,Frölunda Kulturhus,Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/35117/match/1372165
2024-01-20,15:30,Klubbhuset Herrar Div. 2,Kärra IBK H2,FBC Lerum Utveckling H2,Kärra Sporthall,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/35117/match/1372164
2024-01-20,18:00,Klubbhuset Herrar Div. 2,Landvetter IBK H2,IBF Älvstranden H2,Pinntorps Idrottshall,Oscar Skogsberg,Marcus Larsson,https://stats.innebandy.se/sasong/43/serie/35117/match/1372166
2024-01-20,15:00,Klubbhuset Herrar Div. 3,Stenungsunds IBK H3,IBK Kungälv H3,Stenungsund Arena,Tommy Runhammar,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/35118/match/1372822
2024-01-20,18:00,Klubbhuset Herrar Div. 3,Lindås IBF H3,Pixbo IBF H3,Lindås Waves Arena,Torbjörn Zahner,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/35118/match/1372820
2024-01-20,12:00,Klubbhuset Herrar Div. 4,Ale IBF H4,IBK Bergum H4,Ale Kulturrum,Felix Broström,Sebastian Kiejs,https://stats.innebandy.se/sasong/43/serie/35119/match/1372688
2024-01-20,16:45,Klubbhuset Herrar Div. 4,FBC Partille H4,Herrestads AIF Rockets H4,Qvisthallen,Per Sundvall,Adem Can,https://stats.innebandy.se/sasong/43/serie/35119/match/1372691
2024-01-20,17:00,Klubbhuset Herrar Div. 5,Surte IS IBK H5,Stenungsunds IBK H5,Bohushallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35120/match/1372955
2024-01-20,14:30,Klubbhuset Herrar Div. 6,Eken IBK H6,Mölndals IBF H6,Ekenhallen 1,Mustafa Er,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/35121/match/1413076
2024-01-20,17:00,Klubbhuset Herrar Div. 6,Lindome IBK H6,IBF Backadalen H6,Almåshallen A,Robin Cederdahl,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/35121/match/1413079
2024-01-20,14:00,Damer Allsvenskan Västra,Lillån IBK,FBC Partille,"Idrottshuset Örebro, Arenahallen",Fredrik Andersson,Handrin Thunqvist,https://stats.innebandy.se/sasong/43/serie/34688/match/1345239
2024-01-20,15:00,Damer Allsvenskan Västra,Huddinge IBS,Lindås IBK,Fleminghallen A,Andrii Semeniuk,Maryan Hrabovuk,https://stats.innebandy.se/sasong/43/serie/34688/match/1345236
2024-01-20,15:00,Damer Allsvenskan Västra,Telge SIBK,Lindome IBK,Västergård Arena A,Pierre Borghoff,Edwin Simonian,https://stats.innebandy.se/sasong/43/serie/34688/match/1345237
2024-01-20,15:00,Herrar Allsvenskan Södra,Strängnäs IBK,FBC Lerum,Thomas Arena,Philip Aronsson-Elffors,Claes Knutsson,https://stats.innebandy.se/sasong/43/serie/34676/match/1340911
2024-01-20,15:30,Herrar Allsvenskan Södra,FBC Partille,Hovslätts IK,Partillebohallen,Thomas Jonsson,Roger Nilsson,https://stats.innebandy.se/sasong/43/serie/34676/match/1340909
2024-01-20,14:00,Herrar Div 1 Västra Götaland,IK Zenith,Skoghalls IBK,Björlanda Idrottshall,Martin Jonsson,Joakim Mattsson,https://stats.innebandy.se/sasong/43/serie/34681/match/1343029
2024-01-20,13:00,Juniorallsvenskan G DJ18,Pixbo IBF/Pixbo IBK,FBC Partille/Floda IBK,Wallenstam Arena A,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/35872/match/1392454
2024-01-20,15:00,Juniorallsvenskan G DJ18,Månsarps IBK,Stenungsunds IBK/IBK Kungälv,Norrahammars Sporthall,Adam Rydholm,Emil Lindén,https://stats.innebandy.se/sasong/43/serie/35872/match/1392450
2024-01-20,14:00,Klubbhuset Damer Veteraner,FBC Lerum DV,Lindome IBK DV,Rydsbergshallen,Jasmin Dzanic,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/35126/match/1417650
2024-01-20,10:00,Klubbhuset F-12 Bamse Vår,Landvetter IBK F12 Blå,Pixbo IBK F12 Röd,Pinntorps Idrottshall,David Landers,,https://stats.innebandy.se/sasong/43/serie/36872/match/1440346
2024-01-20,11:00,Klubbhuset F-12 Bamse Vår,Eken IBK F11/12/13 Lila,Surte IS IBK F11 Blå,Ekenhallen 1,Ludwig Ahlström,Alfons Wikander,https://stats.innebandy.se/sasong/43/serie/36872/match/1440348
2024-01-20,11:00,Klubbhuset F-13 Nalle-Maja Vår,Landvetter IBK F13/14,IBF Backadalen F11/12 Svart,Pinntorps Idrottshall,Annie Sigvardson,Felix Enger,https://stats.innebandy.se/sasong/43/serie/36873/match/1440630
2024-01-20,12:00,Klubbhuset F-13 Nalle-Maja Vår,Pixbo IBK F13/14 Rödrävar,FBC Lerum F13 Svart,Wallenstam Arena B,Kai Fridolf,Charlie Norin,https://stats.innebandy.se/sasong/43/serie/36873/match/1440631
2024-01-20,13:15,Klubbhuset F-13 Nalle-Maja Vår,Öckerö IBK F13-14,IBF Backadalen F13 Svart,Hedenskolans Idrottshall,Nova Davidson Ringius,,https://stats.innebandy.se/sasong/43/serie/36873/match/1440634
2024-01-20,09:00,Klubbhuset F-13 Skalman Vår,Landvetter IBK F13/14 Vit,Lindome IBK F13 Lila,Pinntorps Idrottshall,David Landers,,https://stats.innebandy.se/sasong/43/serie/36874/match/1437776
2024-01-20,12:00,Klubbhuset F-13 Skalman Vår,Eken IBK F12/13 Gul,FBC Lerum F13 Röd,Ekenhallen 1,Melker Kjellberg,Kasper Degerman,https://stats.innebandy.se/sasong/43/serie/36874/match/1437779
2024-01-20,16:30,Klubbhuset F-13 Skalman Vår,IBF Backadalen F13 Röd,Dingle AIK F12-14,Tuve Sporthall,Tove Hall,Lisa Borefur,https://stats.innebandy.se/sasong/43/serie/36874/match/1437781
2024-01-20,10:00,Klubbhuset F-14 Brum Vår,Pixbo IBK F13/14 Viträvar,FBC Lerum F14 Röd,Wallenstam Arena B,Max Enström,Theo Jonestål,https://stats.innebandy.se/sasong/43/serie/36875/match/1437841
2024-01-20,12:30,Klubbhuset F-14 Teddy Vår,Hindås IBK F13/14,Lindås IBK F14-15 Svart,Hindås Idrottshall,,,https://stats.innebandy.se/sasong/43/serie/36876/match/1437889
2024-01-20,15:30,Klubbhuset F-14 Teddy Vår,IBF Backadalen F14 Röd,IBF Älvstranden F14/15/16,Tuve Sporthall,August Unander,Lisa Borefur,https://stats.innebandy.se/sasong/43/serie/36876/match/1437887
2024-01-20,12:00,Klubbhuset P-12 Fnatte Vår,IK Zenith P12 Grön,FBC Partille P12/13,Björlanda Idrottshall,Isak Hellgren,Lukas Larsson,https://stats.innebandy.se/sasong/43/serie/36865/match/1436758
2024-01-20,13:00,Klubbhuset P-12 Fnatte Vår,Pixbo IBK P12 Röd,Lindås IBK P12 Svart,Wallenstam Arena B,Elsa Arvidsson,,https://stats.innebandy.se/sasong/43/serie/36865/match/1436757
2024-01-20,10:00,Klubbhuset P-12 Knatte Vår,Eken IBK P12,IBF Backadalen P12,Ekenhallen 1,Ludwig Ahlström,Alfons Wikander,https://stats.innebandy.se/sasong/43/serie/36863/match/1436789
2024-01-20,09:00,Klubbhuset P-12 Tjatte Vår,Pixbo IBK P12/13,IBK Göteborg P11/12,Wallenstam Arena B,Max Enström,Theo Jonestål,https://stats.innebandy.se/sasong/43/serie/36864/match/1436834
2024-01-20,10:00,Klubbhuset P-12 Tjatte Vår,Lindome IBK P12 Grön,Öckerö IBK P12,Almåshallen A,Ian S Blomqvist,Emanuel Sangrud,https://stats.innebandy.se/sasong/43/serie/36864/match/1436833
2024-01-20,09:00,Klubbhuset P-13 Kalle Vår,FBC Partille P 13 Blå,Pixbo IBK P13,Qvisthallen,Malte Bartilson,Felix Törn,https://stats.innebandy.se/sasong/43/serie/36866/match/1436935
2024-01-20,12:00,Klubbhuset P-13 Kalle Vår,Dingle AIK P12,Lindome IBK P13 Grön,Munkedals Bollhall,Liam Larsson,Max Bryntesson,https://stats.innebandy.se/sasong/43/serie/36866/match/1436937
2024-01-20,14:15,Klubbhuset P-13 Kalle Vår,Lindås IBK P13 Svart,Överby IBK P12/13,Askims Sporthall,Vince Perzon,Oliver Smith,https://stats.innebandy.se/sasong/43/serie/36866/match/1436938
2024-01-20,09:00,Klubbhuset P-13 Mimmi Vår,Lindome IBK P13 Lila,Landvetter IBK P13,Almåshallen A,Ian S Blomqvist,Emanuel Sangrud,https://stats.innebandy.se/sasong/43/serie/36867/match/1439729
2024-01-20,09:00,Klubbhuset P-13 Mimmi Vår,Mölndals IBF P13 Röd,Lindås IBK P13 Turkos,Katrinebergshallen,Johan Östberg,Johan Elmeklo,https://stats.innebandy.se/sasong/43/serie/36867/match/1439730
2024-01-20,10:00,Klubbhuset P-13 Pluto Vår,FBC Partille P 14 Vallhamra Blå,Öckerö IBK P13,Qvisthallen,Malte Bartilson,Felix Törn,https://stats.innebandy.se/sasong/43/serie/36868/match/1437082
2024-01-20,13:40,Klubbhuset P-13 Pluto Vår,Hindås IBK P13 Svart,Frölunda IBK P13,Hindås Idrottshall,Halina Karnili,,https://stats.innebandy.se/sasong/43/serie/36868/match/1437079
2024-01-20,11:00,Klubbhuset P-14 Kajsa Vår,Pixbo IBK P14 Grå,IBK Kungälv P14 Blå,Wallenstam Arena B,Kai Fridolf,Charlie Norin,https://stats.innebandy.se/sasong/43/serie/36869/match/1437155
2024-01-20,09:00,Klubbhuset P-14 Piff Vår,Eken IBK P14,Pixbo IBK P14 Röd,Ekenhallen 1,Ludwig Ahlström,Alfons Wikander,https://stats.innebandy.se/sasong/43/serie/36870/match/1437347
2024-01-20,10:00,Klubbhuset P-14 Piff Vår,Mölndals IBF P14,FBC Partille P 14 Vit,Katrinebergshallen,Johan Östberg,Johan Elmeklo,https://stats.innebandy.se/sasong/43/serie/36870/match/1437343
2024-01-20,14:15,Klubbhuset P-14 Piff Vår,Öckerö IBK P14/15,Lindås IBK P14 Grön,Hedenskolans Idrottshall,Nova Davidson Ringius,Philip Tindvall,https://stats.innebandy.se/sasong/43/serie/36870/match/1437346
2024-01-20,14:50,Klubbhuset P-14 Piff Vår,Hindås IBK P14,IBK Kungälv P14 Vit,Hindås Idrottshall,Halina Karnili,,https://stats.innebandy.se/sasong/43/serie/36870/match/1437345
2024-01-20,14:30,Klubbhuset P-14 Puff Vår,IBF Backadalen P14,FBC Lerum Utveckling P14 Vit,Tuve Sporthall,August Unander,Lisa Borefur,https://stats.innebandy.se/sasong/43/serie/36871/match/1440810
2024-01-20,14:45,Klubbhuset P-14 Puff Vår,Herrestads AIF P13 14 15,FBC Vinga P14 Orange,Rampen Sporthall (Källdalsskolan),,,https://stats.innebandy.se/sasong/43/serie/36871/match/1440812
2024-01-20,16:30,Pantamera Flick Mörkröd A Vår,Pixbo IBF F08,IBK Vänersborg DJ,Wallenstam Arena A,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/36835/match/1438937
2024-01-20,16:30,Pantamera Flick Mörkröd C Vår,Dingle AIK DJ,FBC Lerum Akademi,Munkedals Bollhall,Susanne Andersson,Zara Carlsson,https://stats.innebandy.se/sasong/43/serie/36837/match/1439056
2024-01-20,16:40,Pantamera Flick Mörkröd C Vår,Pixbo IBF F09 Vit,Lindås IBK F08,Wallenstam Arena B,Anton Sköld,Tage Sandquist,https://stats.innebandy.se/sasong/43/serie/36837/match/1439057
2024-01-20,12:15,Pantamera Flick Röd A Vår,Landvetter IBK F09 Vit,Ale IBF F08/09,Pinntorps Idrottshall,Sandra Lindskog,Christian Jensen,https://stats.innebandy.se/sasong/43/serie/36838/match/1439272
2024-01-20,13:30,Pantamera Flick Röd A Vår,Dingle AIK F10/11 Vit,Kärra IBK F09/10,Munkedals Bollhall,Susanne Andersson,Zara Carlsson,https://stats.innebandy.se/sasong/43/serie/36838/match/1439270
2024-01-20,13:50,Pantamera Flick Röd A Vår,FBC Partille F09/11 Blå,Eken IBK F09/10,Qvisthallen,Per Sundvall,Adem Can,https://stats.innebandy.se/sasong/43/serie/36838/match/1439269
2024-01-20,15:30,Pantamera Flick Röd B Vår,Pixbo IBF F10 Röd,Landvetter IBK F09-10,Wallenstam Arena B,Anton Sköld,Isak Skarrie,https://stats.innebandy.se/sasong/43/serie/36840/match/1438307
2024-01-20,12:40,Pantamera Flick Röd C Vår FD,FBC Partille F10/11,Pixbo IBF F10 Vit,Qvisthallen,Vincent Zetterström,Lucas Jarnestål,https://stats.innebandy.se/sasong/43/serie/36841/match/1438335
2024-01-20,15:00,Pantamera Flick Röd C Vår FD,IBK Alingsås F08/11,Lindås IBK F10 Svart,"Stadsskogshallen, Alingsås",Patrik Augustsson,Daniel Larm,https://stats.innebandy.se/sasong/43/serie/36841/match/1438336
2024-01-20,18:00,Pantamera Flick Röd C Vår FD,Öckerö IBK F09-11,Landvetter IBK F10/11 Blå,Hedenskolans Idrottshall,Sofia Färm,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/36841/match/1438337
2024-01-20,13:00,Pantamera Flick Röd D Vår FD,Floda IBK F11/12,Kärra IBK F11/12,Nova Floda Sportcenter A-hall,Sebastian Cedgard,Albin Rosberg,https://stats.innebandy.se/sasong/43/serie/36858/match/1438368
2024-01-20,15:30,Pantamera Flick Röd E Vår FD,Surte IS IBK F11 Röd,IK Zenith F12,Bohushallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/36859/match/1438412
2024-01-20,15:30,Pantamera Pojk Mörkröd A Vår,Lindås Rasta IBK HJ,FBC Partille U16,Askims Sporthall,Roger Zahnér,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/36854/match/1439093
2024-01-20,14:20,Pantamera Pojk Mörkröd B Vår,Floda IBK HJ Svart,Warberg IBF P08,Nova Floda Sportcenter A-hall,Lazo Cesto,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/36855/match/1439116
2024-01-20,17:30,Pantamera Pojk Mörkröd C Vår,IK Zenith HJ,Frölunda IBK HJ,Björlanda Idrottshall,Mathias Hannu,Joel Rudanko,https://stats.innebandy.se/sasong/43/serie/36856/match/1439145
2024-01-20,20:00,Pantamera Pojk Mörkröd C Vår,Landvetter IBK P07 Vit,Utbynäs SK HJ,Pinntorps Idrottshall,Oscar Skogsberg,Marcus Larsson,https://stats.innebandy.se/sasong/43/serie/36856/match/1439146
2024-01-20,11:30,Pantamera Pojk Mörkröd D Vår,Herrestads AIF Rockets HJ,Floda IBK HJ Vit,Rampen Sporthall (Källdalsskolan),Ali Alizada,Mohsen Gholami,https://stats.innebandy.se/sasong/43/serie/36857/match/1439815
2024-01-20,15:00,Pantamera Pojk Mörkröd D Vår,Pixbo IBF P08 Röd,IBK Kungälv Herrjuniorer Vit,Wallenstam Arena A,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/36857/match/1439818
2024-01-20,13:10,Pantamera Pojkar Röd A Vår,Eken IBK P07/08 Lila,Landvetter IBK P09 Vit,Ekenhallen 1,Mustafa Er,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/36843/match/1438455
